heritage,heritageLabel,sitelinks,countryLabel
http://www.wikidata.org/entity/Q464923,Bassae,22,Greece
http://www.wikidata.org/entity/Q677879,Neolithic flint mines of Spiennes,22,Belgium
http://www.wikidata.org/entity/Q687973,Old City of Bern,22,Switzerland
http://www.wikidata.org/entity/Q775154,Area de Conservación Guanacaste World Heritage Site,22,Costa Rica
http://www.wikidata.org/entity/Q899302,Cave of Altamira and Paleolithic Cave Art of Northern Spain,22,Spain
http://www.wikidata.org/entity/Q1136251,Mapungubwe Cultural Landscape,22,South Africa
http://www.wikidata.org/entity/Q2164885,Litomyšl Chateau,22,Czech Republic
http://www.wikidata.org/entity/Q2249113,port of the Moon,22,France
http://www.wikidata.org/entity/Q2916296,Bassari Country,22,Senegal
http://www.wikidata.org/entity/Q3821829,El Pinacate y Gran Desierto de Altar Biosphere Reserve,22,Mexico
http://www.wikidata.org/entity/Q10749904,Historic centre of Córdoba,22,Spain
http://www.wikidata.org/entity/Q27960,Coffee Cultural Landscape of Colombia,22,Colombia
http://www.wikidata.org/entity/Q513893,Teruel Cathedral,21,Spain
http://www.wikidata.org/entity/Q964745,Poverty Point,21,United States of America
http://www.wikidata.org/entity/Q2034331,Palazzo Rosso,21,Italy
http://www.wikidata.org/entity/Q2149114,A-Ma Temple,21,People's Republic of China
http://www.wikidata.org/entity/Q2707216,Bom Jesus do Monte,21,Portugal
http://www.wikidata.org/entity/Q3370031,Heritage of Mercury. Almadén and Idrija,21,Slovenia
http://www.wikidata.org/entity/Q3370031,Heritage of Mercury. Almadén and Idrija,21,Spain
http://www.wikidata.org/entity/Q10620357,Par force hunting landscape in North Zealand,21,Denmark
http://www.wikidata.org/entity/Q17296768,The Vineyard Landscape of Piedmont: Langhe-Roero and Monferrato,21,Italy
http://www.wikidata.org/entity/Q19852428,Tusi Sites,21,People's Republic of China
http://www.wikidata.org/entity/Q93643,Hidden Christian Sites in the Nagasaki Region,20,Japan
http://www.wikidata.org/entity/Q463159,Prehistoric Sites and Decorated Caves of the Vézère Valley,20,France
http://www.wikidata.org/entity/Q510279,Three Castles of Bellinzona,20,Switzerland
http://www.wikidata.org/entity/Q702477,Babelsberg Palace,20,Germany
http://www.wikidata.org/entity/Q726803,Tallinn old town,20,Estonia
http://www.wikidata.org/entity/Q841896,Armenian Monastic Ensembles of Iran,20,Iran
http://www.wikidata.org/entity/Q1026845,Gammelstad,20,Sweden
http://www.wikidata.org/entity/Q1091515,Catalan Romanesque Churches of the Vall de Boí,20,Spain
http://www.wikidata.org/entity/Q1333799,Buddhist Monuments in the Hōryū-ji Area,20,Japan
http://www.wikidata.org/entity/Q1435206,Nelson's Dockyard,20,Antigua and Barbuda
http://www.wikidata.org/entity/Q1595417,Sanctuary of Bom Jesus do Congonhas,20,Brazil
http://www.wikidata.org/entity/Q2284354,Monasteries of San Millán de la Cogolla,20,Spain
http://www.wikidata.org/entity/Q2384313,Kenya Lake System in the Great Rift Valley,20,Kenya
http://www.wikidata.org/entity/Q2448665,Landscape of the Pico Island Vineyard Culture,20,Portugal
http://www.wikidata.org/entity/Q3511938,Natural and Culturo-Historical Region of Kotor,20,Montenegro
http://www.wikidata.org/entity/Q3524629,Thimlich Ohinga,20,Kenya
http://www.wikidata.org/entity/Q679114,Abbey of Reichenau,19,Germany
http://www.wikidata.org/entity/Q1279597,"Arles, Roman and Romanesque Monuments",19,France
http://www.wikidata.org/entity/Q1426014,Major Town Houses of the Architect Victor Horta,19,Belgium
http://www.wikidata.org/entity/Q2015257,Arabian Oryx Sanctuary,19,Oman
http://www.wikidata.org/entity/Q2407530,Beit Guvrin National Park,19,Israel
http://www.wikidata.org/entity/Q2592613,Old Town of Lviv,19,Ukraine
http://www.wikidata.org/entity/Q2942708,Lugo Cathedral,19,Spain
http://www.wikidata.org/entity/Q3522747,Mahabalipuram temples,19,India
http://www.wikidata.org/entity/Q3678596,Ancient City of Damascus,19,Syria
http://www.wikidata.org/entity/Q97633694,Antequera Dolmens Site,19,Spain
http://www.wikidata.org/entity/Q50711,Duchess Anna Amalia Library,19,Germany
http://www.wikidata.org/entity/Q63524,Hautecombe Abbey,19,France
http://www.wikidata.org/entity/Q1075681,Historic Centre of Sighișoara,18,Romania
http://www.wikidata.org/entity/Q2707802,Historic Centre of Florence,18,Italy
http://www.wikidata.org/entity/Q4361429,Petroglyphic Complexes of the Mongolian Altai,18,Mongolia
http://www.wikidata.org/entity/Q5276996,Dilmun Burial Mounds,18,Bahrain
http://www.wikidata.org/entity/Q9055979,Ivindo National Park,18,Gabon
http://www.wikidata.org/entity/Q12012965,Windmills at Kinderdijk,18,Netherlands
http://www.wikidata.org/entity/Q19285921,Caves and Ice Age Art in the Swabian Jura,18,Germany
http://www.wikidata.org/entity/Q20048515,Valongo Wharf,18,Brazil
http://www.wikidata.org/entity/Q20643274,Rock Art in the Hail Region,18,Saudi Arabia
http://www.wikidata.org/entity/Q220951,"Church of the Ascension, Kolomenskoye",17,Russia
http://www.wikidata.org/entity/Q396132,Southern Öland cultural landscape,17,Sweden
http://www.wikidata.org/entity/Q677973,Pfaueninsel,17,Germany
http://www.wikidata.org/entity/Q902329,Brauroneion,17,Greece
http://www.wikidata.org/entity/Q1029584,French Way,17,Spain
http://www.wikidata.org/entity/Q1269931,Ruins of Loropéni,17,Burkina Faso
http://www.wikidata.org/entity/Q1283784,Markovi Kuli,17,North Macedonia
http://www.wikidata.org/entity/Q1326977,Kokino,17,North Macedonia
http://www.wikidata.org/entity/Q2470834,Colonial City of Santo Domingo,17,Dominican Republic
http://www.wikidata.org/entity/Q3301928,Mistaken Point Ecological Reserve,17,Canada
http://www.wikidata.org/entity/Q3407649,Propylaea of Athens,17,Greece
http://www.wikidata.org/entity/Q5773394,Historic Areas of Istanbul,17,Turkey
http://www.wikidata.org/entity/Q13383295,Ogasawara Islands,17,Japan
http://www.wikidata.org/entity/Q14223008,Ecosystem and Relict Cultural Landscape of Lopé-Okanda,17,Gabon
http://www.wikidata.org/entity/Q17277933,Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,17,Kyrgyzstan
http://www.wikidata.org/entity/Q17277933,Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,17,Kazakhstan
http://www.wikidata.org/entity/Q17277933,Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,17,People's Republic of China
http://www.wikidata.org/entity/Q17374397,Upper German-Raetian Limes,17,Germany
http://www.wikidata.org/entity/Q55306582,"Sansa, Buddhist Mountain Monasteries in Korea",17,South Korea
http://www.wikidata.org/entity/Q55379486,Sassanid Archaeological Landscape of Fars Region,17,Iran
http://www.wikidata.org/entity/Q279968,"Roman Monuments, Cathedral of St. Peter and Church of Our Lady in Trier UNESCO World Heritage Site",16,Germany
http://www.wikidata.org/entity/Q301684,Glienicke Palace,16,Germany
http://www.wikidata.org/entity/Q587584,"Stonehenge, Avebury and Associated Sites",16,United Kingdom
http://www.wikidata.org/entity/Q1218832,Historic Monuments of Novgorod and Surroundings,16,Russia
http://www.wikidata.org/entity/Q2004104,Sanctuary of the Madonna di San Luca,16,Italy
http://www.wikidata.org/entity/Q2962473,Way of Saint James UNESCO World Heritage Sites in France,16,France
http://www.wikidata.org/entity/Q3364446,Durmitor National Park,16,Montenegro
http://www.wikidata.org/entity/Q16963852,Dong Phayayen-Khao Yai Forest Complex,16,Thailand
http://www.wikidata.org/entity/Q20963672,Arab-Norman Palermo and the Cathedral Churches of Cefalú and Monreale,16,Italy
http://www.wikidata.org/entity/Q314730,Darmstadt Artists' Colony,15,Germany
http://www.wikidata.org/entity/Q478707,Grachtengordel,15,Netherlands
http://www.wikidata.org/entity/Q863815,Phoenix Islands Protected Area,15,Kiribati
http://www.wikidata.org/entity/Q1100749,Grand-Pré,15,Canada
http://www.wikidata.org/entity/Q1280433,Kalwaria Zebrzydowska park,15,Poland
http://www.wikidata.org/entity/Q3678597,Old City of Zamość,15,Poland
http://www.wikidata.org/entity/Q4130614,St. Dominic's Church,15,People's Republic of China
http://www.wikidata.org/entity/Q5853681,Tehuacán-Cuicatlán Biosphere Reserve,15,Mexico
http://www.wikidata.org/entity/Q6744547,Maloti-Drakensberg Park,15,South Africa
http://www.wikidata.org/entity/Q6744547,Maloti-Drakensberg Park,15,Lesotho
http://www.wikidata.org/entity/Q7194595,Pimachiowin Aki,15,Canada
http://www.wikidata.org/entity/Q8038519,Writing-on-Stone Provincial Park,15,Canada
http://www.wikidata.org/entity/Q15052130,Archaeological Site of Sabratha,15,Libya
http://www.wikidata.org/entity/Q16965955,Ombilin coal mine,15,Indonesia
http://www.wikidata.org/entity/Q20643889,Rjukan–Notodden Industrial Heritage Site,15,Norway
http://www.wikidata.org/entity/Q25379596,W-Arly-Pendjari Complex,15,Niger
http://www.wikidata.org/entity/Q25379596,W-Arly-Pendjari Complex,15,Burkina Faso
http://www.wikidata.org/entity/Q25379596,W-Arly-Pendjari Complex,15,Benin
http://www.wikidata.org/entity/Q27969085,Abbey of Saint-Remi,15,France
http://www.wikidata.org/entity/Q260465,Budj Bim,14,Australia
http://www.wikidata.org/entity/Q564199,Church of the Redeemer,14,Germany
http://www.wikidata.org/entity/Q1621046,Historic Centre of the City of Salzburg,14,Austria
http://www.wikidata.org/entity/Q2233532,Banks of the Seine,14,France
http://www.wikidata.org/entity/Q2383410,Islands and Protected Areas of the Gulf of California,14,Mexico
http://www.wikidata.org/entity/Q2559153,Temple of the Inscriptions,14,Mexico
http://www.wikidata.org/entity/Q3058143,Drottningholm Palace Theatre,14,Sweden
http://www.wikidata.org/entity/Q3106527,Medina of Tunis,14,Tunisia
http://www.wikidata.org/entity/Q3320442,Historic Centre of Lima,14,Peru
http://www.wikidata.org/entity/Q3485434,Chengjiang Fossil Site,14,People's Republic of China
http://www.wikidata.org/entity/Q4411008,"Assumption Cathedral, Sviyazhsk",14,Russia
http://www.wikidata.org/entity/Q9390606,Medieval Town of Toruń,14,Poland
http://www.wikidata.org/entity/Q16942531,The Victorian and Art Deco Ensemble of Mumbai,14,India
http://www.wikidata.org/entity/Q20650698,"Champagne hillsides, houses and cellars",14,France
http://www.wikidata.org/entity/Q65051038,The 20th-Century Architecture of Frank Lloyd Wright,14,United States of America
http://www.wikidata.org/entity/Q8399,Vieux Lyon,14,France
http://www.wikidata.org/entity/Q559363,Saloum Delta,13,Senegal
http://www.wikidata.org/entity/Q865097,Historic Town of Sukhothai and Associated Historic Towns,13,Thailand
http://www.wikidata.org/entity/Q927535,Early Christian Necropolis of Pécs,13,Hungary
http://www.wikidata.org/entity/Q1038473,Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,13,People's Republic of China
http://www.wikidata.org/entity/Q1106554,Igreja da Sé,13,People's Republic of China
http://www.wikidata.org/entity/Q2072102,Medina of Fez,13,Morocco
http://www.wikidata.org/entity/Q2104675,Agave Landscape and Ancient Industrial Facilities of Tequila,13,Mexico
http://www.wikidata.org/entity/Q2227225,Chinese Pavilion at Drottningholm,13,Sweden
http://www.wikidata.org/entity/Q3181816,Leal Senado Building,13,People's Republic of China
http://www.wikidata.org/entity/Q3320082,Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo,13,Panama
http://www.wikidata.org/entity/Q9850285,Pampulha Modern Ensemble,13,Brazil
http://www.wikidata.org/entity/Q15726428,churches and convents of Goa,13,India
http://www.wikidata.org/entity/Q16945615,Archaeological site of Atapuerca,13,Spain
http://www.wikidata.org/entity/Q454078,Belvedere on the Pfingstberg,12,Germany
http://www.wikidata.org/entity/Q467763,Classical Weimar,12,Germany
http://www.wikidata.org/entity/Q608100,Medina of Sousse,12,Tunisia
http://www.wikidata.org/entity/Q832957,Historic Centre of Naples,12,Italy
http://www.wikidata.org/entity/Q2149036,Bahá'í World Centre buildings,12,Israel
http://www.wikidata.org/entity/Q2487302,Discovery Coast Atlantic Forest Reserves,12,Brazil
http://www.wikidata.org/entity/Q2845953,"Ancient Ksour of Ouadane, Chinguetti, Tichitt and Oualata",12,Mauritania
http://www.wikidata.org/entity/Q2942729,Catedral de Mondoñedo,12,Spain
http://www.wikidata.org/entity/Q3182054,Dom Pedro V Theatre,12,People's Republic of China
http://www.wikidata.org/entity/Q3664670,Historic Centres of Berat and Gjirokastër,12,Albania
http://www.wikidata.org/entity/Q7214285,São Francisco Square,12,Brazil
http://www.wikidata.org/entity/Q10769129,Imperial City of Hue,12,Vietnam
http://www.wikidata.org/entity/Q11257230,Laurisilva of Madeira,12,Portugal
http://www.wikidata.org/entity/Q12125635,National History Park,12,Haiti
http://www.wikidata.org/entity/Q15602085,"The Causses and the Cévennes, Mediterranean agro-pastoral Cultural Landscape",12,France
http://www.wikidata.org/entity/Q20963674,Historic Centre of Rome,12,Vatican City
http://www.wikidata.org/entity/Q20963674,Historic Centre of Rome,12,Italy
http://www.wikidata.org/entity/Q26721344,"Cristo Obrero y Nuestra Señora de Lourdes, Estación Atlántida",12,Uruguay
http://www.wikidata.org/entity/Q4047,Lushan Quaternary Glaciation National Geopark,12,People's Republic of China
http://www.wikidata.org/entity/Q29070,Borobudur Temple Compounds,12,Indonesia
http://www.wikidata.org/entity/Q324638,Sacred Island of Okinoshima and Associated Sites in the Munakata Region,11,Japan
http://www.wikidata.org/entity/Q837935,Senado Square,11,People's Republic of China
http://www.wikidata.org/entity/Q838085,Fortaleza do Monte,11,People's Republic of China
http://www.wikidata.org/entity/Q921745,Works of Antoni Gaudí,11,Spain
http://www.wikidata.org/entity/Q999100,"Church of Our Lady of the Spasm, Jerusalem",11,Israel
http://www.wikidata.org/entity/Q1265889,Lower German Limes,11,Netherlands
http://www.wikidata.org/entity/Q1265889,Lower German Limes,11,Germany
http://www.wikidata.org/entity/Q1478550,slate industry in Wales,11,United Kingdom
http://www.wikidata.org/entity/Q2250035,Luther Memorials in Eisleben and Wittenberg,11,Germany
http://www.wikidata.org/entity/Q2284751,Little Petra,11,Jordan
http://www.wikidata.org/entity/Q2524402,Church of the Saviour at Berestove,11,Ukraine
http://www.wikidata.org/entity/Q2617848,Bethabara,11,Jordan
http://www.wikidata.org/entity/Q2942242,Cusco Cathedral,11,Peru
http://www.wikidata.org/entity/Q2945649,Historic Centre of Guimarães,11,Portugal
http://www.wikidata.org/entity/Q3287362,Taputapuatea marae,11,France
http://www.wikidata.org/entity/Q3504601,Old Protestant Cemetery,11,People's Republic of China
http://www.wikidata.org/entity/Q3847588,Medina of Tétouan,11,Morocco
http://www.wikidata.org/entity/Q4702264,"Al-Balad, Jeddah",11,Saudi Arabia
http://www.wikidata.org/entity/Q5524023,Garrison Border Town of Elvas and its Fortifications,11,Portugal
http://www.wikidata.org/entity/Q7698713,"sanctuary of Asclepius, Epidaurus",11,Greece
http://www.wikidata.org/entity/Q11402500,Jōmon Prehistoric Sites in Northern Japan,11,Japan
http://www.wikidata.org/entity/Q25933006,Ahwar of Southern Iraq,11,Iraq
http://www.wikidata.org/entity/Q55495511,Risco Caido,11,Spain
http://www.wikidata.org/entity/Q64494878,The works of Jože Plečnik in Ljubljana – Human Centred Urban Design,11,Slovenia
http://www.wikidata.org/entity/Q66053233,Churches of the Pskov School of Architecture,11,Russia
http://www.wikidata.org/entity/Q629210,Garrison Historic Area,10,Barbados
http://www.wikidata.org/entity/Q1808872,Palazzo Bianco,10,Italy
http://www.wikidata.org/entity/Q2340684,Park of Versailles,10,France
http://www.wikidata.org/entity/Q3162464,Gardens of Versailles,10,France
http://www.wikidata.org/entity/Q6130080,Tiya archaeological site,10,Ethiopia
http://www.wikidata.org/entity/Q6535830,"Levoča, Spiš Castle and the associated cultural monuments",10,Slovakia
http://www.wikidata.org/entity/Q7444209,Secretariat Building,10,India
http://www.wikidata.org/entity/Q15726137,Historic Monuments and Sites in Kaesong,10,North Korea
http://www.wikidata.org/entity/Q15839097,Nanda Devi and Valley of Flowers National Parks,10,India
http://www.wikidata.org/entity/Q35584069,Old City of Hebron,10,State of Palestine
http://www.wikidata.org/entity/Q107717572,"Getbol, Korean Tidal Flats",10,South Korea
http://www.wikidata.org/entity/Q162965,Palazzo Doria Tursi (Genoa),9,Italy
http://www.wikidata.org/entity/Q315105,Babelsberg Park,9,Germany
http://www.wikidata.org/entity/Q692174,San Basilio de Palenque,9,Colombia
http://www.wikidata.org/entity/Q985595,Zapovednik Wrangel Island,9,Russia
http://www.wikidata.org/entity/Q1072369,Chief Roi Mata’s Domain,9,Vanuatu
http://www.wikidata.org/entity/Q1753664,Descent of the Ganges,9,India
http://www.wikidata.org/entity/Q1945612,Ore Mountain Mining Region,9,Germany
http://www.wikidata.org/entity/Q1945612,Ore Mountain Mining Region,9,Czech Republic
http://www.wikidata.org/entity/Q2239058,Jelling Church,9,Denmark
http://www.wikidata.org/entity/Q2521895,Atlantic Forest South-East Reserves,9,Brazil
http://www.wikidata.org/entity/Q2744878,Plaza de toros de Acho,9,Peru
http://www.wikidata.org/entity/Q3271236,"St Lawrence's Church, Macau",9,People's Republic of China
http://www.wikidata.org/entity/Q3320500,Sir Robert Ho Tung Library,9,People's Republic of China
http://www.wikidata.org/entity/Q4310094,Santa Casa da Misericórdia,9,People's Republic of China
http://www.wikidata.org/entity/Q4579079,St. Joseph's Seminary and Church,9,People's Republic of China
http://www.wikidata.org/entity/Q4923872,Nubian Monuments from Abu Simbel to Philae,9,Egypt
http://www.wikidata.org/entity/Q5472448,Historic City of Ahmadabad,9,India
http://www.wikidata.org/entity/Q6153869,Lower Valley of the Awash,9,Ethiopia
http://www.wikidata.org/entity/Q7826989,Torre de San Martín,9,Spain
http://www.wikidata.org/entity/Q8343758,Historic Centre of Cienfuegos,9,Cuba
http://www.wikidata.org/entity/Q10293286,Genoa: Le Strade Nuove and the system of the Palazzi dei Rolli,9,Italy
http://www.wikidata.org/entity/Q21079381,Temple of Jupiter,9,Lebanon
http://www.wikidata.org/entity/Q555360,Mazagan,8,Morocco
http://www.wikidata.org/entity/Q638162,Wörlitzer Park,8,Germany
http://www.wikidata.org/entity/Q878986,Church of St. George,8,Germany
http://www.wikidata.org/entity/Q1439433,Joggins Fossil Cliffs,8,Canada
http://www.wikidata.org/entity/Q2200748,Sam Kai Vui Kun,8,People's Republic of China
http://www.wikidata.org/entity/Q2904503,Birka and Hovgården,8,Sweden
http://www.wikidata.org/entity/Q2945656,Centro Histórico de Angra do Heroísmo,8,Portugal
http://www.wikidata.org/entity/Q3319986,St. Peter's Church,8,Peru
http://www.wikidata.org/entity/Q3361047,Palais de la Berbie,8,France
http://www.wikidata.org/entity/Q4147903,borders of the Roman Empire,8,United Kingdom
http://www.wikidata.org/entity/Q4147903,borders of the Roman Empire,8,Germany
http://www.wikidata.org/entity/Q4570262,Casa Garden,8,People's Republic of China
http://www.wikidata.org/entity/Q7769551,The Tomioka Silk Mill and Related Industrial Heritage,8,Japan
http://www.wikidata.org/entity/Q7899619,Cultural Landscape of Hawraman/Uramanat,8,Iran
http://www.wikidata.org/entity/Q10588848,Monuments of Oviedo and the Kingdom of the Asturias,8,Spain
http://www.wikidata.org/entity/Q11444847,"Amami-Ōshima Island, Tokunoshima Island, northern part of Okinawa Island, and Iriomote Island",8,Japan
http://www.wikidata.org/entity/Q14863645,"Bauhaus and its Sites in Weimar, Dessau and Bernau",8,Germany
http://www.wikidata.org/entity/Q15233334,Archaeological Ensemble of Mérida,8,Spain
http://www.wikidata.org/entity/Q23818211,Blaenavon Industrial Landscape,8,United Kingdom
http://www.wikidata.org/entity/Q25998008,Persian Qanat,8,Iran
http://www.wikidata.org/entity/Q55249696,Water Management System of Augsburg,8,Germany
http://www.wikidata.org/entity/Q66057620,Migratory Bird Sanctuaries along the Coast of Yellow Sea-Bohai Gulf of China (Phase I),8,People's Republic of China
http://www.wikidata.org/entity/Q107674350,Padua's fourteenth-century fresco cycles,8,Italy
http://www.wikidata.org/entity/Q625586,Sosu Seowon,7,South Korea
http://www.wikidata.org/entity/Q876685,Medieval City of Rhodes,7,Greece
http://www.wikidata.org/entity/Q954262,Tour Pey-Berland,7,France
http://www.wikidata.org/entity/Q2145005,Temple of Rome and Augustus,7,Greece
http://www.wikidata.org/entity/Q2470882,Iglesia parroquial de San Pablo,7,Spain
http://www.wikidata.org/entity/Q2710055,"Pitons, cirques and remparts of Reunion Island",7,France
http://www.wikidata.org/entity/Q3331815,Historic Sanctuary of Machu Picchu,7,Peru
http://www.wikidata.org/entity/Q3391360,Pilot Plan of Brasília,7,Brazil
http://www.wikidata.org/entity/Q3411434,Pyrénées – Mont Perdu World Heritage Site,7,Spain
http://www.wikidata.org/entity/Q3411434,Pyrénées – Mont Perdu World Heritage Site,7,France
http://www.wikidata.org/entity/Q3623078,Royal Armoury of Turin,7,Italy
http://www.wikidata.org/entity/Q4018530,New Dutch Waterline,7,Netherlands
http://www.wikidata.org/entity/Q4587786,St. Augustine's Church,7,People's Republic of China
http://www.wikidata.org/entity/Q5694278,"St. Louis the King Cathedral, San Luis Potosí",7,Mexico
http://www.wikidata.org/entity/Q5911123,San Pedro Church,7,Spain
http://www.wikidata.org/entity/Q6343582,Kaas plateau,7,India
http://www.wikidata.org/entity/Q6730196,St. Anthony's Church,7,People's Republic of China
http://www.wikidata.org/entity/Q8343756,Historic Centre of Arequipa,7,Peru
http://www.wikidata.org/entity/Q9672205,Cadeia da Relação,7,Portugal
http://www.wikidata.org/entity/Q15725130,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,7,Thailand
http://www.wikidata.org/entity/Q15727412,Ancient City of Bosra,7,Syria
http://www.wikidata.org/entity/Q17126216,Old City of Dubrovnik,7,Croatia
http://www.wikidata.org/entity/Q20650612,"Climats, terroirs of Burgundy",7,France
http://www.wikidata.org/entity/Q37636297,Kaeng Krachan Forest Complex,7,Thailand
http://www.wikidata.org/entity/Q47800464,Historic Center of Agadez,7,Niger
http://www.wikidata.org/entity/Q56695607,Sítio Roberto Burle Marx,7,Brazil
http://www.wikidata.org/entity/Q545998,Rjukan Line,6,Norway
http://www.wikidata.org/entity/Q2215414,Natural and Cultural Heritage of the Ohrid region,6,North Macedonia
http://www.wikidata.org/entity/Q2215414,Natural and Cultural Heritage of the Ohrid region,6,Albania
http://www.wikidata.org/entity/Q2944797,reconstructed center of Le Havre,6,France
http://www.wikidata.org/entity/Q2990490,Central Amazon Conservation Complex,6,Brazil
http://www.wikidata.org/entity/Q3119914,Archaeological Ensemble of Tárraco,6,Spain
http://www.wikidata.org/entity/Q3313058,Guia Lighthouse,6,People's Republic of China
http://www.wikidata.org/entity/Q3329487,National Archaeological Museum of Paestum,6,Italy
http://www.wikidata.org/entity/Q3361333,Palazzo Spinola di Pellicceria,6,Italy
http://www.wikidata.org/entity/Q3457508,French Southern and Antarctic Lands nature reserve,6,France
http://www.wikidata.org/entity/Q3848157,Historic Centre of Porto,6,Portugal
http://www.wikidata.org/entity/Q3848455,Historic Centre of Puebla,6,Mexico
http://www.wikidata.org/entity/Q3888860,Champasak cultural landscape,6,Laos
http://www.wikidata.org/entity/Q3896939,Tower of Iglesia de San Salvador,6,Spain
http://www.wikidata.org/entity/Q3897006,Collegiate church of Santa María,6,Spain
http://www.wikidata.org/entity/Q4158660,Derbent fortress,6,Russia
http://www.wikidata.org/entity/Q4920250,Imperial Palaces of the Ming and Qing Dynasties in Beijing and Shenyang,6,People's Republic of China
http://www.wikidata.org/entity/Q4993586,Jelling Heritage Site,6,Denmark
http://www.wikidata.org/entity/Q5572706,Historic Centre of Salvador de Bahia,6,Brazil
http://www.wikidata.org/entity/Q5737802,Royal Stables of Córdoba,6,Spain
http://www.wikidata.org/entity/Q5901248,Zendan-e Soleyman,6,Iran
http://www.wikidata.org/entity/Q8343766,Historic Center of Quito,6,Ecuador
http://www.wikidata.org/entity/Q8773463,El Templete (Havana),6,Cuba
http://www.wikidata.org/entity/Q9060929,Plaza de Armas of Cuzco,6,Peru
http://www.wikidata.org/entity/Q10532185,High Coast/Kvarken Archipelago,6,Sweden
http://www.wikidata.org/entity/Q10532185,High Coast/Kvarken Archipelago,6,Finland
http://www.wikidata.org/entity/Q12269990,West Norwegian Fjords – Geirangerfjord and Nærøyfjord,6,Norway
http://www.wikidata.org/entity/Q14778062,"ShUM Sites of Speyer, Worms and Mainz",6,Germany
http://www.wikidata.org/entity/Q15278644,Old Towns of Djenné,6,Mali
http://www.wikidata.org/entity/Q15727363,Jesuit Missions of La Santísima Trinidad de Paraná and Jesús de Tavarangüé,6,Paraguay
http://www.wikidata.org/entity/Q20401552,Medina of Essaouira,6,Morocco
http://www.wikidata.org/entity/Q22026170,Cathedral and Churches of Echmiatsin and the Archaeological Site of Zvartnots,6,Armenia
http://www.wikidata.org/entity/Q33800328,Khomani Cultural Landscape,6,South Africa
http://www.wikidata.org/entity/Q36150780,Island of Saint-Louis,6,Senegal
http://www.wikidata.org/entity/Q63614908,Konso Cultural Landscape,6,Ethiopia
http://www.wikidata.org/entity/Q64590591,Colonies of Benevolence,6,Netherlands
http://www.wikidata.org/entity/Q64590591,Colonies of Benevolence,6,Belgium
http://www.wikidata.org/entity/Q64808630,Petroglyphs of Lake Onega and the White Sea,6,Russia
http://www.wikidata.org/entity/Q65685157,Ancient ferrous metallurgy sites of Burkina Faso,6,Burkina Faso
http://www.wikidata.org/entity/Q97626441,Palacio Episcopal,6,Spain
http://www.wikidata.org/entity/Q105973249,Old Town of Ghadamès,6,Libya
http://www.wikidata.org/entity/Q1778266,Episcopal City of Albi,5,France
http://www.wikidata.org/entity/Q1869866,Lord Howe Island Group,5,Australia
http://www.wikidata.org/entity/Q2147036,Historic Inner City of Paramaribo,5,Suriname
http://www.wikidata.org/entity/Q2962401,Rhaetian Railway in the Albula / Bernina Landscapes,5,Switzerland
http://www.wikidata.org/entity/Q2962401,Rhaetian Railway in the Albula / Bernina Landscapes,5,Italy
http://www.wikidata.org/entity/Q3113345,Historic Villages of Korea: Hahoe and Yangdong,5,South Korea
http://www.wikidata.org/entity/Q3361280,Palazzo Angelo Giovanni Spinola,5,Italy
http://www.wikidata.org/entity/Q3845692,Historic Town of Ouro Preto,5,Brazil
http://www.wikidata.org/entity/Q5117179,"Church of Santo Domingo, Puebla",5,Mexico
http://www.wikidata.org/entity/Q5671143,Upper Gulf of California and Colorado River Delta biosphere reserve,5,Mexico
http://www.wikidata.org/entity/Q6020980,Molino de la Albolafia,5,Spain
http://www.wikidata.org/entity/Q6057341,Aranjuez Cultural Landscape,5,Spain
http://www.wikidata.org/entity/Q6314698,Jupukka,5,Sweden
http://www.wikidata.org/entity/Q6419581,Adur Gushnasp,5,Iran
http://www.wikidata.org/entity/Q8554028,Monte Perdido Massif,5,Spain
http://www.wikidata.org/entity/Q8554028,Monte Perdido Massif,5,France
http://www.wikidata.org/entity/Q9710075,St Mary's Cathedral and St Michael's Church at Hildesheim,5,Germany
http://www.wikidata.org/entity/Q15726282,Ruins of Kilwa Kisiwani and Ruins of Songo Mnara,5,Tanzania
http://www.wikidata.org/entity/Q18649472,Late Baroque Towns of the Val di Noto,5,Italy
http://www.wikidata.org/entity/Q20650454,San Antonio Missions,5,United States of America
http://www.wikidata.org/entity/Q42827777,"Jesus, Mary and Joseph's Church",5,Peru
http://www.wikidata.org/entity/Q55524104,Mozu-Furuichi Kofun Group: Mounded Tombs of Ancient Japan,5,Japan
http://www.wikidata.org/entity/Q64787456,Landscapes of Dauria,5,Russia
http://www.wikidata.org/entity/Q64787456,Landscapes of Dauria,5,Mongolia
http://www.wikidata.org/entity/Q65029145,Le Colline del Prosecco di Conegliano e Valdobbiadene,5,Italy
http://www.wikidata.org/entity/Q107694185,Colchic Rainforests and Wetlands,5,Georgia
http://www.wikidata.org/entity/Q46074,Macau Protestant Chapel,5,People's Republic of China
http://www.wikidata.org/entity/Q490798,"Haeinsa Temple Janggyeong Panjeon, the Depositories for the Tripitaka Koreana Woodblocks",4,South Korea
