0,1,2,3,4,5,6,7,8
Romania,40,Bianca Andreescu,http://www.wikidata.org/entity/Q22957410,wd:Q22957410,49289368.0,Canadian tennis player,"Bianca Vanessa Andreescu (Romanian pronunciation: [andreˈesku]; born June 16, 2000) is a Canadian professional tennis player. She has a career-high ranking of No. 4 in the world, and is the highest-ranked Canadian in the history of the Women's Tennis Association (WTA). Andreescu was the champion at the US Open and the Canadian Open in 2019, defeating Serena Williams to win both titles. She is the first Canadian tennis player to win a major singles title, and the first to win the Canadian Open in 50 years. She was also the first player to win a major singles title as a teenager since Maria Sharapova in 2006.
Andreescu began playing tennis in her parents' home country of Romania before returning to Canada, the country of her birth. She had success as a junior, winning the Orange Bowl and two major doubles titles with compatriot Carson Branstine en route to reaching a career-best junior ranking of No. 3 in the world. After not playing any matches at the WTA Tour level in 2018, Andreescu had a breakout year in 2019, beginning with a runner-up in her first event of the season, the Auckland Open. She then rose to prominence by winning the Indian Wells Open, a Premier Mandatory tournament. Although she missed several months due to injury, Andreescu qualified for the WTA Finals at the end of the season and finished the year ranked No. 5.
Andreescu's style of play combines power with variety and has been widely regarded as ""fun to watch"" by tennis commentators and journalists. She has strong support from both Canadian and Romanian fanbases.

",https://en.wikipedia.org/wiki/Bianca_Andreescu
Russia,45,Alina Zagitova,http://www.wikidata.org/entity/Q26910816,wd:Q26910816,51428083.0,former Russian figure skater,"Alina Ilnazovna Zagitova (Russian: Алина Ильназовна Загитова, IPA: [ɐˈlʲinə zɐˈɡʲitəvə]; born 18 May 2002) is a Russian figure skater of Volga- Tatar origin. She is the 2018 Olympic champion, the 2019 World champion, the 2018 European champion, 2017–18 Grand Prix Final champion, and the 2018 Russian national champion. Zagitova also won a silver medal in the team event at the 2018 Winter Olympics, representing the Olympic Athletes from Russia team. Zagitova is currently ranked 36th ladies' singles skater in the world by the International Skating Union.
Zagitova is the only Russian female figure skater who has won gold at the Olympic Games, World Figure Skating Championships, European Figure Skating Championships and Grand Prix of Figure Skating Final. She is the first Muslim athlete to win an Olympic figure skating gold medal, a world title and the Super Slam. She is the youngest and second ladies' singles skater, after Yuna Kim, to win gold in all major ISU championship titles including the Junior Grand Prix Series and Final, World Junior Championships, Grand Prix Series and Final, European Championships, World Championships, and Winter Olympic Games. Earlier in her career, she won gold at the 2017 World Junior Championships and at the 2016–17 Junior Grand Prix Final. At the 2016–17 Junior Grand Prix Final, she became the first junior lady to achieve a total score above the 200 mark. Zagitova has broken the world record once under the old system and four times under the new system.",https://en.wikipedia.org/wiki/Alina_Zagitova
Rwanda,7,Béatrice Nirere,http://www.wikidata.org/entity/Q4969761,wd:Q4969761,21801639.0,Rwandan politician,"Béatrice Nirere is a Rwandan politician who was convicted of genocide for her involvement in the 1994 Rwandan Genocide. At the time of her conviction in 2009, she was a member of the Chamber of Deputies of Rwanda, the country's lower house of parliament.",https://en.wikipedia.org/wiki/B%C3%A9atrice_Nirere
Saint Kitts and Nevis,2,Petrez Williams,http://www.wikidata.org/entity/Q103982405,wd:Q103982405,,,--,--
Saint Lucia,6,Qiana Joseph,http://www.wikidata.org/entity/Q30578559,wd:Q30578559,54387232.0,cricketer,"Qiana Joseph (born 1 January 2001) is a Saint Lucian cricketer who plays for Windward Islands and Barbados Royals as a left-arm pace bowler. In May 2017, she was named in the West Indies squad for the 2017 Women's Cricket World Cup. She made her Women's One Day International (WODI) debut for the West Indies against South Africa in the 2017 Women's Cricket World Cup on 2 July 2017. In November 2018, she was named in the West Indies' squad replacing the injured Sheneta Grimmond for the 2018 ICC Women's World Twenty20 tournament in the West Indies.In May 2021, Joseph was awarded with a central contract from Cricket West Indies. In June 2021, Joseph was named in the West Indies A Team for their series against Pakistan. In August 2021, Joseph was named in the West Indies' Women's Twenty20 International (WT20I) squad for their series against South Africa. Joseph made her WT20I debut on 31 August 2021, for the West Indies against South Africa.In October 2021, she was named in the West Indies team for the 2021 Women's Cricket World Cup Qualifier tournament in Zimbabwe.",https://en.wikipedia.org/wiki/Qiana_Joseph
Saint Vincent and the Grenadines,5,Shane Cadogan,http://www.wikidata.org/entity/Q96869289,wd:Q96869289,68314546.0,Saint Vincent and the Grenadines swimmer,"Shane Christopher Cadogan (born June 1, 2001 in Kingstown) is a Vincentian swimmer. He specializes in the 50-metres freestyle and is competing at the 2020 Summer Olympics in Tokyo. He finished 49th in the 50 metre freestyle heats, and did not advance to the semifinals.",https://en.wikipedia.org/wiki/Shane_Cadogan
Samoa,4,Stephen Crichton,http://www.wikidata.org/entity/Q66317558,wd:Q66317558,61476092.0,Samoan rugby league footballer,"Stephen Crichton (born 22 September 2000) is a Samoan professional rugby league footballer who plays as a centre for the Penrith Panthers in the NRL and Samoa at international level.
He won both the 2021 and the 2022 NRL Grand Finals with the Panthers. He has represented the NSW Blues in State of Origin.",https://en.wikipedia.org/wiki/Stephen_Crichton
San Marino,8,Nicola Nanni,http://www.wikidata.org/entity/Q56488891,wd:Q56488891,59076043.0,Sammarinese association football player (2000-),"Nicola Nanni (born 2 May 2000) is a Sammarinese footballer who plays as a forward for Italian Serie C Group B club Olbia and the San Marino national team. He is one of only a few professional footballers from San Marino.

",https://en.wikipedia.org/wiki/Nicola_Nanni
Saudi Arabia,20,Firas Al-Buraikan,http://www.wikidata.org/entity/Q30082508,wd:Q30082508,58904489.0,association football player,"Firas Tariq Nasser Al-Buraikan (Arabic: فراس طارق ناصر البريكان; born 14 May 2000) is a Saudi Arabian professional footballer who plays as a striker for Pro League side Al-Fateh.

",https://en.wikipedia.org/wiki/Firas_Al-Buraikan
Senegal,34,Khaby Lame,http://www.wikidata.org/entity/Q106839925,wd:Q106839925,67669828.0,Italian social media personality (born 2000),"Khabane ""Khaby"" Lame ([kabɪ la:mɛː]; born 9 March 2000) is a Senegalese-born Italian social media personality. He is known for his TikTok videos in which he silently mocks overly complicated ""life hack"" videos. As of February  2023, Lame is the most-followed user on TikTok.

",https://en.wikipedia.org/wiki/Khaby_Lame
Serbia,49,Dušan Vlahović,http://www.wikidata.org/entity/Q23762815,wd:Q23762815,49503072.0,Serbian footballer,"Dušan Vlahović (Serbian Cyrillic: Душан Влаховић; born 28 January 2000) is a Serbian professional footballer who plays as a forward for Serie A club Juventus and the Serbia national team.
Graduating from Partizan's youth system, Vlahović made his first-team debut in 2016, winning a league title and two Serbian Cups. He moved to Italian club Fiorentina in 2018. With 21 league goals in the 2020–21 Serie A, Vlahović was awarded Serie A Best Young Player. After an impressive goalscoring form in the first half of 2021–22, Italian rivals Juventus signed him in January 2022 for a reported fee of €70 million.
Vlahović is a former Serbia youth international, representing his country at various youth levels, before making his senior international debut in 2020 during the UEFA Nations League. He helped his nation qualify to the 2022 FIFA World Cup.

",https://en.wikipedia.org/wiki/Du%C5%A1an_Vlahovi%C4%87
Seychelles,6,Laura Ahtime,http://www.wikidata.org/entity/Q44200239,wd:Q44200239,55933197.0,Seychellois statistician,"Laura Marie-Thérèse Ahtime is the chief executive of the Seychelles National Bureau of Statistics.Ahtime joined the bureau before earning any university-level degree, and after working there for approximately three years went to the University of Botswana, where she read statistics for four years. Later, she earned a master's degree in Quantitative Development Economics at the University of Warwick, under the support of a Chevening Scholarship. Returning to the Seychelles National Bureau of Statistics again after her studies, she was eventually promoted to director general, and then to chief executive in 2010. She became the first female chief executive of the bureau, even though as a whole the bureau is ""very heavily female-dominated"".Under Ahtime's leadership Seychelles, which in past years did not see statistics as important, has made significantly greater use of the work of the bureau, by government bodies and newspapers, and in international relations. Ahtime pushed Seychelles to become part of the General Data Dissemination System of the International Monetary Fund, and to subscribe to the Special Data Dissemination Standard  of the International Monetary Fund.
She also published the first population and census atlas of Seychelles, and monitors the numbers of tourists visiting Seychelles.Ahtime is an elected member of the International Statistical Institute.

",https://en.wikipedia.org/wiki/Laura_Ahtime
Sierra Leone,19,Mohamed Daramy,http://www.wikidata.org/entity/Q60677579,wd:Q60677579,59535439.0,football player,"Mohamed Daramy (born 7 January 2002) is a Danish professional footballer who plays as forward for Danish Superliga club Copenhagen, on loan from Eredivisie club Ajax, and the Denmark national team.

",https://en.wikipedia.org/wiki/Mohamed_Daramy
Singapore,15,Kayla Sanchez,http://www.wikidata.org/entity/Q33979460,wd:Q33979460,54694931.0,Canadian swimmer,"Kayla Noelle Sanchez (born 7 April 2001) is a Filipina-Canadian swimmer. A member of the Canadian national team until 2022, she has represented Canada at the Olympic and World championship level, and is a two-time Olympic medalist. She is one of Canada's most prominent Filipina Canadian athletes.",https://en.wikipedia.org/wiki/Kayla_Sanchez
Slovakia,18,Tomáš Suslov,http://www.wikidata.org/entity/Q86009905,wd:Q86009905,63183445.0,Slovak association football player,Tomáš Suslov (born 7 June 2002) is a Slovak professional footballer who plays as an attacking midfielder for Eredivisie club Groningen and the Slovakia national team.,https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Suslov
Slovenia,24,Nika Križnar,http://www.wikidata.org/entity/Q22712868,wd:Q22712868,49503221.0,Slovenian ski jumper,Nika Križnar (born 9 March 2000) is a Slovenian ski jumper.,https://en.wikipedia.org/wiki/Nika_Kri%C5%BEnar
Solomon Islands,6,Tracy Slatyer,http://www.wikidata.org/entity/Q24851687,wd:Q24851687,50820560.0,Particle physicist,"Tracy Robyn Slatyer is a professor of particle physics with a concentration in theoretical astrophysics with tenure at MIT.  She was a 2014 recipient of the Rossi Prize for gamma ray detection of Fermi bubbles, which are unexpected large structure in our galaxy.
Her research also involves seeking explanations for dark matter and the gamma ray haze at the center of the Milky Way. In 2021, she was awarded a New Horizons in Physics Prize for ""major contributions to particle astrophysics, from models of dark matter to the discovery of the ""Fermi Bubbles.""",https://en.wikipedia.org/wiki/Tracy_Slatyer
Somalia,11,Salim Aliyow Ibrow,http://www.wikidata.org/entity/Q1380263,wd:Q1380263,13972306.0,Somali politician,"Salim Aliyow Ibrow (Somali: Saalim Caliyoow Ibroow, Arabic: سالم علييوو ايبرو)  is a Somali politician. He briefly served as the Acting Prime Minister of Somalia in 2007. From January to October 2014, Ibrow was also the Minister of Environment and Livestock. He is the Minister of Justice and Constitutional Affairs of Somalia.",https://en.wikipedia.org/wiki/Salim_Aliyow_Ibrow
South Africa,20,Ayakha Melithafa,http://www.wikidata.org/entity/Q75863121,wd:Q75863121,61866752.0,South African environmental activist,"Ayakha Melithafa (born 2001/2002) is a South African environmental activist.

",https://en.wikipedia.org/wiki/Ayakha_Melithafa
South Korea,29,Jeon So-mi,http://www.wikidata.org/entity/Q22910214,wd:Q22910214,49494171.0,Canadian singer,"Ennik Somi Douma (born March 9, 2001), known professionally by her Korean name Jeon Somi (Korean: 전소미), is a Korean and Canadian singer, rapper and dancer signed under The Black Label. Jeon shot to domestic stardom as the first-place winner of the survival reality show Produce 101 and a member of the show's eleven-piece project girl group I.O.I. Following the conclusion of I.O.I's group activities, Jeon signed with YG Entertainment's subsidiary, The Black Label. She made her debut as a solo artist on June 13, 2019, with the single ""Birthday"" and released her first studio album XOXO in 2021.

",https://en.wikipedia.org/wiki/Jeon_Somi
South Sudan,16,Garang Kuol,http://www.wikidata.org/entity/Q110615336,wd:Q110615336,69814949.0,Australian association football player,"Garang Mawien Kuol (born 15 September 2004) is a professional footballer who plays as a forward for Scottish Premiership club Heart of Midlothian, on loan from Premier League club Newcastle United. Born in Egypt and raised in Australia to South Sudanese parents, he represents the Australia national team.

",https://en.wikipedia.org/wiki/Garang_Kuol
Spain,63,Millie Bobby Brown,http://www.wikidata.org/entity/Q25936414,wd:Q25936414,51137169.0,"British actress (born 2004 in Marbella, Spain)","Millie Bobby Brown (born February 19, 2004) is a British actress and producer. She gained recognition for playing Eleven in the Netflix science fiction series Stranger Things (2016–present), for which she received nominations for two Primetime Emmy Awards. Brown has starred in the monster film Godzilla: King of the Monsters (2019) and its sequel Godzilla vs. Kong (2021). She also starred in and produced the Netflix mystery film Enola Holmes (2020) and its 2022 sequel.
In 2018, Brown was featured in the Time 100 list of the world's most influential people, and was appointed as a UNICEF Goodwill Ambassador, the then youngest person selected for this position.

",https://en.wikipedia.org/wiki/Millie_Bobby_Brown
Sri Lanka,13,Sandya Eknaligoda,http://www.wikidata.org/entity/Q29466121,wd:Q29466121,55031453.0,human rights activist,"Sandya Eknaligoda is a Sri Lankan human rights activist. She became an International Women of Courage Award recipient in 2017. She has been campaigning for thousands of missing  persons in Sri Lanka. She is married to missing journalist Prageeth Eknaligoda.
Her husband had told her that he was on a hit list and that he was receiving threats that warned him to stop writing. He was investigating corruption when he was kidnapped and returned in 2009. She became actively involved after her husband and prominent journalist Prageeth Eknaligoda disappeared in 2010 when he was investigating the alleged use of chemical weapons against civilians by the Sri Lankan army in the fight against the Tamil rebels.",https://en.wikipedia.org/wiki/Sandya_Eknelygoda
State of Palestine,35,Ahed Al-Tamimi,http://www.wikidata.org/entity/Q46213694,wd:Q46213694,56099419.0,Palestinian activist,"Ahed Tamimi (Arabic: عهد التميمي, romanized: ‘Ahad at-Tamīmī, also romanized Ahd; born 31 January 2001) is a Palestinian activist from the village of Nabi Salih in the occupied West Bank in Palestine. She is best known for appearances in images and videos in which she confronts Israeli soldiers. Tamimi's advocates consider her a freedom fighter for Palestine, comparing her to Malala Yousafzai; her detractors argue she is manipulated by political parents and has been taught to engage with violence.In December 2017, she was detained by Israeli authorities for slapping a soldier. The incident was filmed and went viral, attracting international interest and debate. Tamimi was sentenced to eight months in prison after agreeing to a plea bargain and released on 29 July 2018.",https://en.wikipedia.org/wiki/Ahed_Tamimi
Sudan,9,Ali Kuschaib,http://www.wikidata.org/entity/Q2646690,wd:Q2646690,12704062.0,Sudanese fugitive,"Ali Muhammad Ali Abd-Al-Rahman (Arabic: علي محمد علي عبد الرحمن), commonly known as Ali Kushayb (Arabic: علي كوشيب) (also: Koship, Kosheib, Kouchib, Kosheb,  Koshib), is a senior Janjaweed commander who supported the Sudanese government against Darfur rebel groups during the Omar al-Bashir presidency. He was indicted by the International Criminal Court (ICC) for war crimes. He was known as aqid al oqada (""colonel of colonels"") and was active in Wadi Salih, West Darfur.On 27 February 2007, Prosecutor Luis Moreno-Ocampo charged Kushayb with crimes against civilians in Darfur during 2003 and 2004, accusing him of ordering killings, rapes, and looting. An ICC arrest warrant was issued for him and Ahmed Haroun, his co-defendant, on 27 April 2007. In April 2008, he was released from Sudanese custody. Sudanese authorities re-arrested Kushayb in October 2008. In early 2013, Kushayb was commander of the Central Reserve Forces (Abu Tira) in Rahad el-Berdi in South Darfur. Reports on his activities continued sporadically from 2013 to 2017. He was taken into custody by the International Criminal Court in June 2020.

",https://en.wikipedia.org/wiki/Ali_Kushayb
Suriname,12,Kenzo Goudmijn,http://www.wikidata.org/entity/Q50821925,wd:Q50821925,57304260.0,association football player,"Kenzo Goudmijn (born 18 December 2001) is a Dutch professional footballer who plays as a midfielder for Eredivisie club Excelsior, on loan from AZ.",https://en.wikipedia.org/wiki/Kenzo_Goudmijn
Sweden,135,Greta Thunberg,http://www.wikidata.org/entity/Q56434717,wd:Q56434717,59214935.0,Swedish climate protection activist (born 2003),"Greta Tintin Eleonora Ernman Thunberg  (Swedish: [ˈɡrêːta ˈtʉ̂ːnbærj] (listen); born 3 January 2003) is a Swedish environmental activist who is known for challenging world leaders to take immediate action for climate change mitigation.Thunberg's activism began when she persuaded her parents to adopt lifestyle choices that reduced their own carbon footprint. In August 2018, at age 15, she started spending her Fridays outside the Swedish Parliament to call for stronger action on climate change by holding up a sign reading Skolstrejk för klimatet (School Strike for Climate). Thunberg initially gained notice for her youth and her straightforward and blunt speaking manner, both in public and to political leaders and assemblies, in which she criticizes world leaders for their failure to take what she considers sufficient action to address the climate crisis.Soon, other students engaged in similar protests in their own communities. Together, they organized a school climate strike movement under the name Fridays for Future. After Thunberg addressed the 2018 United Nations Climate Change Conference, student strikes took place every week all around the world. In 2019, there were multiple coordinated multi-city protests involving over a million students each. To avoid carbon-intensive flying, Thunberg sailed on a yacht to North America, where she attended the 2019 UN Climate Action Summit. Her speech there, in which she exclaimed ""How dare you?"", was widely taken up by the press and incorporated into music. She speaks fluent English, and most of her public interactions are in English.
Her sudden rise to world fame made her both a leader in the activist community and a target for critics, especially due to her youth. Her influence on the world stage has been described by The Guardian and other newspapers as the ""Greta effect"". She received numerous honours and awards, including an honorary Fellowship of the Royal Scottish Geographical Society, inclusion in Time's 100 most influential people, being the youngest Time Person of the Year, inclusion in the Forbes list of The World's 100 Most Powerful Women (2019), and nominations for the Nobel Peace Prize in 2019, 2020, 2021 and 2022.",https://en.wikipedia.org/wiki/Greta_Thunberg
Switzerland,28,Noah Okafor,http://www.wikidata.org/entity/Q55286732,wd:Q55286732,57813382.0,association football player,"Noah Arinzechukwu Okafor (born 24 May 2000) is a Swiss professional footballer who plays as striker for Austrian Bundesliga club Red Bull Salzburg and the Switzerland national team.

",https://en.wikipedia.org/wiki/Noah_Okafor
Syria,36,Alan Kurdi,http://www.wikidata.org/entity/Q20900441,wd:Q20900441,47954796.0,three-year-old who died from capsized boat August 2015,--,--
São Tomé and Príncipe,5,Maria do Nascimento da Graça Amorim,http://www.wikidata.org/entity/Q1896459,wd:Q1896459,47886924.0,São Toméan diplomat and politician,"Maria do Nascimento da Graça Amorim is a diplomat and politician from São Tomé and Príncipe. After gaining independence on 12 July 1975 she was appointed as her country's first ambassador to France and Portugal. Then in 1978 she was appointed as Foreign Minister in the government of President Manuel Pinto da Costa. This office she held until 1986 and was succeeded by Fradique de Menezes. She has been described as ""fiery and militant"".",https://en.wikipedia.org/wiki/Maria_do_Nascimento_da_Gra%C3%A7a_Amorim
Taiwan,15,Tseng Chun-hsin,http://www.wikidata.org/entity/Q47516746,wd:Q47516746,56441324.0,Taiwanese tennis player,"Tseng Chun-hsin (Chinese: 曾俊欣; pinyin: Zēng Jùnxīn; born 8 August 2001), also known as Jason Tseng, is a Taiwanese tennis player.
Tseng is currently the highest ranked Taiwanese player on the ATP tour. He has a career high ATP singles ranking of World No. 83, achieved on 8 August 2022.
He was also the ITF junior No. 1, first reaching this ranking on 11 June 2018 after winning the French Open Boys' Singles. He is also part of the Chinese Taipei Davis Cup team since 2018, with a W/L record of 1–0.

",https://en.wikipedia.org/wiki/Tseng_Chun-hsin
Tajikistan,7,Manuchehr Safarov,http://www.wikidata.org/entity/Q68019854,wd:Q68019854,61837810.0,tajikistani footballer,"Manuchekhr Firdavsiyevich Safarov (Russian: Манучехр Фирдавсиевич Сафаров,(Persian: منوچهر فردوسی‌یویچ صفروف), born 31 May 2001) is a Tajikistani professional footballer who plays as a right-back for Uzbekistan Super League club Lokomotiv Tashkent.",https://en.wikipedia.org/wiki/Manuchekhr_Safarov
Tanzania,13,Magawa,http://www.wikidata.org/entity/Q99658928,wd:Q99658928,65415774.0,"individual personnel-mine-sniffing Gambian pouched rat, recipient of PDSA Gold Medal","Magawa (November 2013 – January 2022) was an African giant pouched rat (Cricetomys ansorgei) that worked as a HeroRAT sniffing out landmines in Cambodia for the non-governmental organization APOPO (in English, Anti-Personnel Landmines Removal Product Development) which trains rats to detect landmines and tuberculosis. Magawa was the most successful landmine-sniffing rat in the organization's history, and received the PDSA Gold Medal in 2020.",https://en.wikipedia.org/wiki/Magawa
Thailand,22,Prince Dipangkorn Rasmijoti of Thailand,http://www.wikidata.org/entity/Q4272881,wd:Q4272881,2067129.0,Heir presumptive to the Monarchy of Thailand,"Prince Dipangkorn Rasmijoti Sirivibulyarajakumar (born 29 April 2005; Thai: ทีปังกรรัศมีโชติ; RTGS: Thipangkon Ratsamichot; Thai pronunciation: [tʰiːpaŋkɔːn rátsàmǐːtɕʰôːt]) is a member of the country's Chakri dynasty and heir presumptive to the throne of Thailand. He is the fifth son and seventh and youngest child of King Vajiralongkorn; his mother is Srirasmi Suwadee, the king's third legal wife. His father also has a daughter by his first wife, and five children (four sons and a daughter) by his second wife; all the children of the second wife were born before the then-Crown Prince married their mother but were legitimised by their marriage. After the Crown Prince divorced his second wife in 1996, he disowned their four sons, leaving Dipangkorn as the only son recognised by the king.",https://en.wikipedia.org/wiki/Dipangkorn_Rasmijoti
The Bahamas,11,Kai Jones,http://www.wikidata.org/entity/Q67605606,wd:Q67605606,61786830.0,Bahamian basketball player,"Kai Martinez Jones (born January 19, 2001) is a Bahamian professional basketball player for the Charlotte Hornets of the National Basketball Association (NBA). He played college basketball for the Texas Longhorns.",https://en.wikipedia.org/wiki/Kai_Jones
The Gambia,16,Nicolas Jackson,http://www.wikidata.org/entity/Q100144350,wd:Q100144350,65616522.0,Senegalese footballer,"Nicolas Jackson (born 20 June 2001) is a professional footballer who plays as a forward for Spanish club Villarreal. Born in the Gambia, he represents the Senegal national team.",https://en.wikipedia.org/wiki/Nicolas_Jackson
Togo,12,Kévin Denkey,http://www.wikidata.org/entity/Q57078974,wd:Q57078974,58691041.0,Togolese footballer,Ahoueke Steeve Kévin Denkey (born 30 November 2000) is a Togolese professional footballer who plays as a forward for Cercle Brugge and the Togo national team.,https://en.wikipedia.org/wiki/K%C3%A9vin_Denkey
Tonga,8,Taufaʻahau Manumataongo,http://www.wikidata.org/entity/Q13108035,wd:Q13108035,39359647.0,Tongan royal,"Taufaʻahau Manumataongo Tukuʻaho (born 10 May 2013) is a Tongan royal, second in the line of succession to the Tongan throne.",https://en.wikipedia.org/wiki/Taufa%CA%BBahau_Manumataongo
Trinidad and Tobago,6,Nikolas Sylvester,http://www.wikidata.org/entity/Q26605693,wd:Q26605693,51396744.0,Vincentian swimmer,"Nikolas Sylvester (born 20 January 2000) is a Vincentian swimmer. He competed in the men's 50 metre freestyle event at the 2016 Summer Olympics, where he ranked 61st with a time of 25.64 seconds, a national record. He did not advance to the semifinals. He also competed in five events at the 2018 Commonwealth Games.",https://en.wikipedia.org/wiki/Nikolas_Sylvester
Tunisia,24,Hannibal Mejbri,http://www.wikidata.org/entity/Q96755704,wd:Q96755704,64423048.0,French-Tunisian association football player,"Hannibal Mejbri (Arabic: حَنِّبَعْل المجبري; born 21 January 2003) is a professional footballer who plays as a midfielder for EFL Championship club Birmingham City, on loan from Premier League club Manchester United, and the Tunisia national team.
Mejbri joined the Manchester United youth system in 2019 from AS Monaco. He had previously spent time at the Clairefontaine academy. He made his senior debut for the club in a Premier League game in May 2021.
Born in France to Tunisian parents, Mejbri represented his birth country at under-16 and under-17 levels. He made his senior international debut for Tunisia in 2021.",https://en.wikipedia.org/wiki/Hannibal_Mejbri
Turkey,32,Ozan Kabak,http://www.wikidata.org/entity/Q53280628,wd:Q53280628,57403478.0,Turkish association football player,Ozan Muhammed Kabak (born 25 March 2000) is a Turkish professional footballer who plays as a centre-back for Bundesliga club 1899 Hoffenheim and the Turkey national team.,https://en.wikipedia.org/wiki/Ozan_Kabak
Turkmenistan,7,Darya Semyonova,http://www.wikidata.org/entity/Q26238002,wd:Q26238002,51274391.0,Turkmenistan swimmer,"Darýa Semýonowa (born 28 May 2002) is a Turkmenistan swimmer. She competed in the women's 100 metre breaststroke event at the 2016 Summer Olympics. In 2019, she represented Turkmenistan at the 2019 World Aquatics Championships in Gwangju, South Korea. She competed in the women's 50 metre breaststroke and women's 100 metre breaststroke events.",https://en.wikipedia.org/wiki/Dar%C3%BDa_Sem%C3%BDonowa
Tuvalu,21,Sir Iakoba Italeli,http://www.wikidata.org/entity/Q3147210,wd:Q3147210,14916550.0,Tuvaluan politician,"Sir Iakoba Taeia Italeli  is a Tuvaluan politician who was the governor-general of Tuvalu from 16 April 2010, until 22 August 2019, when he resigned to contest in the 2019 general election.He is also a former attorney general of Tuvalu who served from 2002 to 2006. He was the chancellor of the University of the South Pacific from July 2014 to June 2015.In 2022 Italeli ran as Tuvalu's candidate to be the next Commonwealth Secretary-General. The aim was to fill the potential vacancy created if incumbent Patricia Scotland were to be prematurely disendorsed by a majority of member states, and to institute a pro-climate action agenda for the entire Commonwealth. At CHOGM 2022 in Kigali, Rwanda, Italeli withdraw after an initial straw poll the votes were ultimately spit between Jamaican candidate Kamina Johnson Smith and Lady Scotland, who was victorious and stayed on as Secretary-General.",https://en.wikipedia.org/wiki/Iakoba_Italeli
Uganda,19,Jacob Kiplimo,http://www.wikidata.org/entity/Q26455795,wd:Q26455795,51381468.0,Ugandan male long-distance runner,"Jacob Kiplimo (born 14 November 2000) is a Ugandan long-distance runner. He is 2020 Tokyo Olympic 10,000 metres bronze medallist and also won bronze in the event at the 2022 World Athletics Championships. Kiplimo earned gold medals in the 5000 metres and 10,000 m at the 2022 Commonwealth Games. He is the 2020 World Half Marathon champion. On 21 November 2021, Kiplimo set a half marathon world record at 57:31 in Lisbon.At age 15, Kiplimo represented his country at the 2016 Rio Olympics. He was the 2017 IAAF World Cross Country Championship junior champion. In 2019, he became the World Cross Country Championship silver medallist at the age of 18.

",https://en.wikipedia.org/wiki/Jacob_Kiplimo
Ukraine,36,Daria Bilodid,http://www.wikidata.org/entity/Q29512070,wd:Q29512070,53833717.0,Ukrainian judoka,"Daria Hennadiyivna Bilodid (Ukrainian: Дар'я Геннадіївна Білодід; born 10 October 2000) is a Ukrainian judoka. She is the 2019 World and the 2019 European gold medalist in the 48 kg division. In 2021, she won one of the bronze medals in the women's 48 kg event at the 2020 Summer Olympics in Tokyo, Japan.",https://en.wikipedia.org/wiki/Daria_Bilodid
United Arab Emirates,21,Salem Al Ketbi,http://www.wikidata.org/entity/Q22688218,wd:Q22688218,50928940.0,UAE political scientist and author,"Salem Al Ketbi is an Emirati political analyst, researcher and opinion writer. Al Ketbi has a Ph.D. in Public Law and Political Science from the Hassan II University, Casablanca, for his thesis titled ""Political and religious propaganda and leadership through the social media in the Arab World"" (Al-Diayah wa al-Qiyadah al-Siyasiah wa al-Diniyah Abra Shabakat al-Tawasul al-Ijtimai fi al-Mintaqah al-Arabiyah).",https://en.wikipedia.org/wiki/Salem_Al_Ketbi
United Kingdom,73,Prince George of Wales,http://www.wikidata.org/entity/Q13590412,wd:Q13590412,39790655.0,"eldest child of William, Prince of Wales, and Catherine, Princess of Wales","Prince George of Wales (George Alexander Louis; born 22 July 2013) is a member of the British royal family. He is the eldest child of William, Prince of Wales, and Catherine, Princess of Wales. George is the eldest grandchild of King Charles III and second in the line of succession to the British throne behind his father, making him likely the next heir apparent.
Born at St Mary's Hospital in London during the reign of his great-grandmother Queen Elizabeth II, his birth was widely celebrated across the Commonwealth realms due to the expectation that he will one day become king.",https://en.wikipedia.org/wiki/Prince_George_of_Wales
