0,1,2,3,4,5,6,7,8
Madagascar,11,Dariush Arjmand,http://www.wikidata.org/entity/Q3016197,wd:Q3016197,4779709,Iranian actor,"Dariush Arjmand (Persian: داریوش ارجمند; born 27 July 1944 in Mashhad, Iran) is an Iranian actor.
A son of a military father and a housewife mother, he was born in Mashhad and grew up in Mashhad. He started performing in plays at the age of 12. At the age of 26, he started working for the Ministry of Art and Culture. In the meantime, is a Crystal-Simorgh winning Iranian actor.",https://en.wikipedia.org/wiki/Dariush_Arjmand
Malawi,10,Flora Suya,http://www.wikidata.org/entity/Q42881470,wd:Q42881470,55682126,actor,Flora Suya is a Malawian actress. She was nominated as best actress at the 6th and 9th Africa Movie Academy Awards ceremonies.,https://en.wikipedia.org/wiki/Flora_Suya
Malaysia,59,Michelle Yeoh,http://www.wikidata.org/entity/Q214289,wd:Q214289,147873,Malaysian-born actress of Chinese ethnicity,"Michelle Yeoh Choo Kheng  ( YOH; born Yeoh Choo Kheng; 6 August 1962) is a Malaysian actress. Credited as Michelle Khan in her early films, she rose to fame in the 1990s after starring in a series of Hong Kong action films where she performed her own stunts, such as Yes, Madam (1985), Police Story 3: Supercop (1992) and Holy Weapon (1993). She gained international recognition for her roles in the James Bond film Tomorrow Never Dies (1997) and in Ang Lee's martial arts film Crouching Tiger, Hidden Dragon (2000). The latter role earned her a BAFTA Best Actress nomination.
Yeoh's other works include Memoirs of a Geisha (2005), Reign of Assassins (2010), Kung Fu Panda 2 (2011), Crouching Tiger, Hidden Dragon: Sword of Destiny (2016), and The Lady (2011), where she portrayed Aung San Suu Kyi. She played supporting roles in the romantic comedies Crazy Rich Asians (2018) and Last Christmas (2019), and the Marvel Cinematic Universe film Shang-Chi and the Legend of the Ten Rings (2021). On television, Yeoh had a recurring role in the science fiction series Star Trek: Discovery from 2017 to 2020, and starred in the fantasy miniseries The Witcher: Blood Origin (2022). Also in 2022, she was critically praised for starring as an overwhelmed mother navigating the multiverse in the science fiction film Everything Everywhere All at Once, winning a Golden Globe Award and becoming the first Asian actress to receive a nomination for the Academy Award for Best Actress.The film review aggregation website Rotten Tomatoes ranked her the greatest action heroine of all time in 2008. In 1997, she was chosen by People as one of the ""50 Most Beautiful People in the World"", and in 2009 the same magazine listed her as one of the ""35 All-Time Screen Beauties"". In 2022, Time named her one of the world's 100 most influential people on its annual listicle and its Icon of the Year.",https://en.wikipedia.org/wiki/Michelle_Yeoh
Maldives,2,Ali Ahmed,http://www.wikidata.org/entity/Q63341565,wd:Q63341565,59204842,Maldivian film actor,Ali Ahmed was a Maldivian film actor.,https://en.wikipedia.org/wiki/Ali_Ahmed_(actor)
Mali,16,Fatoumata Coulibaly,http://www.wikidata.org/entity/Q28523879,wd:Q28523879,55753209,Malian activist and actress,"Fatoumata Coulibaly is a Malian film actress, director, journalist, and women's rights activist, particularly against female genital mutilation (FGM).",https://en.wikipedia.org/wiki/Fatoumata_Coulibaly
Malta,18,Joseph Calleia,http://www.wikidata.org/entity/Q1604757,wd:Q1604757,2079078,US-Maltese actor and singer (1897-1975),"Joseph Calleia ( kə-LAY-ə; born Joseph Alexander Caesar Herstall Vincent Calleja, August 4, 1897 – October 31, 1975) was a Maltese-born American actor and singer on the stage and in films, radio and television.
After serving in the British Transport Service during World War I, he travelled to the United States and began his career on the stage, initially in musical comedy, but later in original Broadway productions such as Broadway (1926), The Front Page (1928), The Last Mile (1930), and Grand Hotel (1930). Calleia became a star with the play Small Miracle (1934), his first real role as a villain, and he was put under contract by Metro-Goldwyn-Mayer.
Calleia excelled as the villain in Hollywood films, but he fought against typecasting and created a succession of darkly mysterious characters edged with humor in films such as Algiers (1938), Five Came Back (1939), Golden Boy (1939), The Glass Key (1942) and Gilda (1946). During World War II, Calleia led the Malta War Relief organization in the United States, and toured for the USO and the Hollywood Victory Committee. After the war, he continued to work steadily in motion pictures and television, and he starred in the 1948 London stage premiere of Arthur Miller's Tony Award-winning play All My Sons. Calleia's performance in Orson Welles's 1958 film Touch of Evil is regarded as one of the best in his career.

",https://en.wikipedia.org/wiki/Joseph_Calleia
Marshall Islands,22,Lisa Loring,http://www.wikidata.org/entity/Q2397104,wd:Q2397104,1531937,American actress,"Lisa Loring (born Lisa Ann DeCinces; February 16, 1958 – January 28, 2023) was an American actress. She was best known for her work as a child actress from age six playing Wednesday Addams on the 1964–1966 sitcom The Addams Family.

",https://en.wikipedia.org/wiki/Lisa_Loring
Mauritania,17,Mamoudou Athie,http://www.wikidata.org/entity/Q40550981,wd:Q40550981,55304072,Mauritanian-American actor,"Mamoudou Athie ( MAH-mə-doo AH-chay)  is a Mauritanian-American actor. He is best known for starring in the 2022 Netflix horror series Archive 81 and supporting roles in films including Jurassic World: Dominion (2022).
Athie began his career in theater—making his Broadway debut in 2015—and subsequently had supporting roles in films like Patti Cake$ (2017), The Circle (2017), Unicorn Store (2017), The Front Runner (2018), and Underwater (2020), and in the television series The Get Down (2016–2017), The Detour (2017), Sorry for Your Loss (2018–2019), and the FXX anthology Cake (2019). He had first feature film starring roles in 2020, starring in Netflix's Uncorked and Amazon's Black Box.
Athie was nominated for Primetime Emmy Award for Outstanding Actor in a Short Form Comedy or Drama Series for his performance in Cake.

",https://en.wikipedia.org/wiki/Mamoudou_Athie
Mauritius,12,Viveka Babajee,http://www.wikidata.org/entity/Q3465902,wd:Q3465902,27856033,Mauritian actor,"Viveka Babajee (27 May 1973 – 25 June 2010) was a Mauritian model and actress. She held the titles of Miss Mauritius World 1993 and Miss Mauritius Universe 1994. She was best known for her KamaSutra condom advertisements in the 1990s, and for her involvement in the so-called ""Manila Film Festival"" scam of 1994.Babajee was found hanging from the ceiling fan in her apartment on 25 June 2010, at her Bandra residence in Mumbai. The police reports stated that she committed suicide due to depression.",https://en.wikipedia.org/wiki/Viveka_Babajee
Mexico,100,Salma Hayek,http://www.wikidata.org/entity/Q125106,wd:Q125106,27717,Mexican-American actress and producer,"Salma Hayek Pinault ( HY-ek, Spanish: [ˈsalma ˈxaʝek]; born Salma Valgarma Hayek; September 2, 1966) is a Mexican and American actress and film producer. She began her career in Mexico with starring roles in the telenovela Teresa (1989–1991) as well as the romantic drama El Callejón de los Milagros (1995), for which she received an Ariel Award nomination. She soon established herself in Hollywood with appearances in films such as Desperado (1995), From Dusk till Dawn (1996), Wild Wild West (1999), and Dogma (1999).
Hayek's portrayal of painter Frida Kahlo in the biographical film Frida (2002), which she also produced, made her the first Mexican actress to be nominated for the Academy Award for Best Actress and additionally earned her Golden Globe Award, Screen Actors Guild Award and British Academy Film Award nominations. In subsequent years, Hayek focused more on producing while starring in the action-centered pictures Once Upon a Time in Mexico (2003), After the Sunset (2004) and Bandidas (2006). She achieved further commercial success with the comedies Grown Ups (2010), Grown Ups 2 (2013) and The Hitman's Bodyguard (2017); lent her voice for the animated Puss in Boots (2011), The Pirates! (2012) and Sausage Party (2016); and received critical acclaim for her performances in the dramas Tale of Tales (2015), Beatriz at Dinner (2017) and House of Gucci (2021). She played Ajak in the Marvel Cinematic Universe film Eternals (2021), which emerged as her highest-grossing live action film.
Hayek's directing, producing and acting work on television has earned her four Emmy Awards nominations. She won the Daytime Emmy Award for Outstanding Directing in a Children Special for The Maldonado Miracle (2004) and received two Primetime Emmy Award nominations, one for Outstanding Guest Actress in a Comedy Series and the other for Outstanding Comedy Series, for her work on the ABC television comedy-drama Ugly Betty (2006–10). She also produced and played Minerva Mirabal in the Showtime film In the Time of the Butterflies (2001) and guest-starred on the NBC comedy series 30 Rock (2009–2013). As a public figure, Hayek has been cited as one of Hollywood's most powerful and influential Latina actresses as well as one of the world's most beautiful women by various media outlets. She is married to business magnate François-Henri Pinault, with whom she has a daughter.",https://en.wikipedia.org/wiki/Salma_Hayek
Moldova,29,Svetlana Toma,http://www.wikidata.org/entity/Q463809,wd:Q463809,17904118,Soviet actress,"Svetlana Andreevna Toma (Russian: Светлана Андреевна Тома, born Svetlana Andreevna Fomichyova (Russian: Светлана Андреевна Фомичёва); May 24, 1947 in Chişinău, Moldova) is a Soviet actress. She debuted at the Moldova-Film studio in 1966. She worked in the Soviet Union.She is the mother of actress Irina Lachina.
Toma gained global fame after starring in the film Queen of the Gypsies directed by Emil Loteanu, which brought her huge international success as an actress. The picture was bought by 112 countries. This record still has not been beaten by any Soviet or Russian film.Her artistic alias 'Toma' is usually pronounced with the emphasis on the first syllable. However, the actress herself points out that originally (with emphasis on the second syllable) it was the surname of her maternal great-grandmother, who was of French origin.",https://en.wikipedia.org/wiki/Svetlana_Toma
Monaco,112,Grace Kelly,http://www.wikidata.org/entity/Q3925,wd:Q3925,42620,American actress and Princess consort of Monaco (1929–1982),"Grace Patricia Kelly (12 November 1929 – 14 September 1982) was an American actress who, after starring in several significant films in the early to mid-1950s, became Princess of Monaco by marrying Prince Rainier III in April 1956.
Kelly was born into a prominent Catholic family in Philadelphia. After graduating from the American Academy of Dramatic Arts in 1949, Kelly began appearing in New York City theatrical productions and television broadcasts. She gained stardom from her performance in John Ford's adventure-romance Mogambo (1953), for which she was nominated for an Academy Award for Best Supporting Actress. She won the Academy Award for Best Actress for her performance in the drama The Country Girl (1954). Other notable works include the western High Noon (1952), the romantic comedy High Society (1956), and three consecutive Alfred Hitchcock suspense thrillers: Dial M for Murder (1954), Rear Window (1954), and To Catch a Thief (1955). 
Kelly retired from acting at age 26 to marry Rainier and began her duties as Princess of Monaco. The couple had three children: Princess Caroline, Prince Albert, and Princess Stéphanie. Her charity work focused on young children and the arts. In 1964, she established the Princess Grace Foundation to support local artisans. Her organization for children's rights, AMADE Mondiale, gained consultive status within UNICEF and UNESCO. Grace's final film contribution was to the documentary The Children of Theatre Street (1977) directed by Robert Dornhelm, where she served as the narrator. The film was nominated for an Academy Award for Best Documentary Feature.
Kelly died at the age of 52 at Monaco Hospital on September 14, 1982, from injuries sustained in a car crash the previous day. She is listed 13th among the American Film Institute's 25 Greatest Female Stars of Classical Hollywood cinema. Her son, Prince Albert, helped establish the Princess Grace Awards in 1984 to recognize emerging performers in film, theatre, and dance.",https://en.wikipedia.org/wiki/Grace_Kelly
Mongolia,11,Chuluuny Khulan,http://www.wikidata.org/entity/Q209451,wd:Q209451,20214094,Mongol actress,"Khulan Chuluun  (Mongolian: Чулууны Хулан; born May 30, 1985) is a Mongol actress and assistant director who first gained international notice as Börte, the wife of Genghis Khan, in the 2007 Oscar nominated Russian film Mongol.",https://en.wikipedia.org/wiki/Chuluuny_Khulan
Montenegro,13,Dejan Čukić,http://www.wikidata.org/entity/Q448968,wd:Q448968,9881543,Danish actor,"Dejan Čukić (Serbian Cyrillic: Дејан Чукић; born 25 November 1966) is a Serbian-Danish actor. He appeared in the Wallander TV film series as Lars in The Ghost, based on the novel by Henning Mankell.  He also played Cardinal Giulano della Rovere in the TV drama series Borgia.",https://en.wikipedia.org/wiki/Dejan_%C4%8Cuki%C4%87
Morocco,79,Jean Reno,http://www.wikidata.org/entity/Q43697,wd:Q43697,38253,French actor,"Juan Moreno y Herrera-Jiménez (born 30 July 1948), better known as Jean Reno (French: [ʒɑ̃ ʁeno]), is a French actor. He has worked in American, French, English, Japanese, Spanish and Italian movie productions; Reno appeared in films such as Crimson Rivers, Godzilla, The Da Vinci Code, Mission: Impossible, The Pink Panther, Ronin, Les Visiteurs, Wasabi, The Big Blue, Hector and the Search for Happiness and Léon: The Professional.",https://en.wikipedia.org/wiki/Jean_Reno
Mozambique,21,Ruy Guerra,http://www.wikidata.org/entity/Q1378100,wd:Q1378100,10270452,Brazilian-Mozambican film director and actor,"Ruy Alexandre Guerra Coelho Pereira (born August 22, 1931) is a Portuguese-Brazilian film director and screenwriter. Guerra was born a Portuguese citizen in Lourenço Marques (today Maputo) in Mozambique, when it was still a Portuguese colony.",https://en.wikipedia.org/wiki/Ruy_Guerra
Myanmar,31,Helen,http://www.wikidata.org/entity/Q467223,wd:Q467223,2278796,Indian film actress and dancer of Anglo-Burmese descent,"Helen Ann Richardson Khan (born as Helen Ann Richardson; 21 November 1938), known mononymously as Helen, is an Indian actress and dancer. She has appeared in over 700 films, making her a prolific performer in Hindi cinema. She is known for her supporting, character roles and guest appearances in a career spanning seventy years.
Helen has received two Filmfare Awards, and is often cited as one of the most popular nautch dancers of her time. In 2009, Helen was awarded with the Padma Shri by the Government of India. She was the inspiration for four films and a book.",https://en.wikipedia.org/wiki/Helen_(actress)
Namibia,32,Nǃxau,http://www.wikidata.org/entity/Q312608,wd:Q312608,261243,"Bush farmer, actor","Nǃxau ǂToma (short: Nǃxau, alternative spelling Gcao Tekene Çoma or Coma; c. 1944 – 5 July 2003) was a Namibian bush farmer and actor who starred in the 1980 film The Gods Must Be Crazy and its sequels, in which he played the Kalahari Bushman Xixo. The Namibian called him ""Namibia's most famous actor"".",https://en.wikipedia.org/wiki/N%C7%83xau_%C7%82Toma
Nepal,45,Manisha Koirala,http://www.wikidata.org/entity/Q186606,wd:Q186606,355379,Nepalese actress (born 1970),"Manisha Koirala (pronounced [mʌˈnisa ˈkoirala]; born 16 August 1970) is a Nepalese actress who works in Indian films, predominantly in Hindi and Tamil films and has also worked in few Telugu, Bengali, Malayalam, Nepali and English films. Known for her work in both commercial and independent cinema, she is the recipient of several accolades, including four Filmfare Awards. In 2001, the Government of Nepal awarded her with the Order of Gorkha Dakshina Bahu, the second highest honor of the country.
Born to the politically prominent Koirala family, she is the daughter of Prakash Koirala and granddaughter of Bishweshwar Prasad Koirala, former Prime Minister of Nepal. Koirala made her acting debut with the Nepali film Pheri Bhetaula (1989), and went on to feature in the Hindi drama Saudagar (1991). Following a series of commercial failures, she established herself as a leading actress with the romantic dramas 1942: A Love Story (1994) and the Tamil-language Bombay (1995). She subsequently starred in a series of commercial successes, including Agni Sakshi (1996), Indian (1996), Gupt: The Hidden Truth (1997), Kachche Dhaage (1999), Mudhalvan (1999), Company (2002)  and  Ek Chhotisi Love Story (2002).
Koirala received critical recognition for her portrayals of characters in varied genres: an ambitious wife in Akele Hum Akele Tum (1995), the daughter of deaf-mute parents in Khamoshi: The Musical (1996), a terrorist in Dil Se.. (1998), a mistreated woman in Lajja (2001) and Sushmita Banerjee in  Escape From Taliban (2003).
Post-2003, Koirala began to work with independent film makers in art-house projects and in regional films. Her performances in the drama Tulsi (2008), the Malayalam psychological drama Elektra (2010), the anthology I Am (2010) and the romantic comedy Mappillai (2011) were praised.
She took a break from acting after being diagnosed with ovarian cancer in 2012 and returned five years later with the coming-of-age drama Dear Maya (2017). The following year, she featured in the Netflix production Lust Stories and the biography Sanju; the latter ranks among the highest-grossing Indian releases. In addition to acting in films, Koirala was appointed as the Goodwill Ambassador for the United Nations Population Fund in 1999 for India and 2015 for Nepal, and was involved in the relief works after the April 2015 Nepal earthquake. She promotes causes such as women's rights, prevention of violence against women, prevention of human trafficking and cancer awareness, contributing as an author to the novel Healed: an account of her struggle with ovarian cancer.",https://en.wikipedia.org/wiki/Manisha_Koirala
Netherlands,69,Famke Janssen,http://www.wikidata.org/entity/Q190794,wd:Q190794,555623,Dutch actress,"Famke Beumer Janssen (Dutch pronunciation: [ˈfɑmkə ˈbøːmər ˈjɑnsə(n)]; born c. 1964/1965) is a Dutch actress. She played Xenia Onatopp in GoldenEye (1995), Jean Grey / Phoenix in the X-Men film series (2000–2014), and Lenore Mills in the Taken film trilogy (2008–2014). In 2008, she was appointed a Goodwill Ambassador for Integrity by the United Nations. She made her directorial debut with Bringing Up Bobby in 2011. She is also known for her roles in the Netflix original series Hemlock Grove (2013–2015), FX's Nip/Tuck (2003–2010), and ABC's How to Get Away with Murder (2014–2020). Janssen starred in the 2017 NBC crime thriller The Blacklist: Redemption.",https://en.wikipedia.org/wiki/Famke_Janssen
New Zealand,120,Russell Crowe,http://www.wikidata.org/entity/Q129817,wd:Q129817,25695,New Zealand-born actor,"Russell Ira Crowe (born 7 April 1964) is an actor. He was born in New Zealand, spent ten years of his childhood in Australia, and moved there permanently at age twenty one. He came to international attention for his role as Roman General Maximus Decimus Meridius in the epic historical film Gladiator (2000), for which he won an Academy Award, Broadcast Film Critics Association Award, Empire Award, and London Film Critics Circle Award for Best Leading Actor, along with 10 other nominations in the same category.
Crowe's other award-winning performances include tobacco firm whistle-blower Jeffrey Wigand in the drama film The Insider (1999) and mathematician John Forbes Nash Jr. in the biopic A Beautiful Mind (2001). He has also starred in films such as the drama Romper Stomper (1992), the mystery-detective thriller L.A. Confidential (1997), the epic war film Master and Commander: The Far Side of the World (2003), the biographical boxing drama Cinderella Man (2005), the Western 3:10 to Yuma (2007), the crime drama American Gangster (2007), the thriller-drama State of Play (2009), and Robin Hood (2010).
Crowe later starred in the musical drama Les Misérables (2012), as Jor-El in the superhero epic Man of Steel (2013), the biblical fantasy drama Noah (2014), the action comedy The Nice Guys (2016), portrayed Zeus Panhellenios in the Marvel Cinematic Universe (MCU) film Thor: Love and Thunder (2022), and will star in the upcoming Sony's Spider-Man Universe (SSU) film Kraven The Hunter (2023). In 2014, he made his directorial debut with the drama The Water Diviner, in which he also starred. He has earned various accolades, including a star on the Hollywood Walk of Fame, two Golden Globe Awards, a British Academy Film Award, and an Academy Award out of three consecutive nominations (1999, 2000, and 2001). He has been the co-owner of the National Rugby League (NRL) team South Sydney Rabbitohs since 2006.

",https://en.wikipedia.org/wiki/Russell_Crowe
Nicaragua,31,Barbara Carrera,http://www.wikidata.org/entity/Q235294,wd:Q235294,1644360,Nicaraguan-American model and actress,"Barbara Carrera (born Barbara Kingsbury) is an American actress, model and artist. She starred in the films The Master Gunfighter (1975), Embryo (1976), The Island of Dr. Moreau (1977), Condorman (1981), I, the Jury (1982) and Lone Wolf McQuade (1983), and is perhaps best remembered for her performance as SPECTRE assassin Fatima Blush in Never Say Never Again (1983); for the first and last of those movies, Carrera was nominated for a Golden Globe Award. Carrera is also known for playing Clay Basket in the big-budget miniseries Centennial (1978–79), and as Angelica Nero on the ninth season of CBS prime time soap opera Dallas (1985–86).",https://en.wikipedia.org/wiki/Barbara_Carrera
Niger,10,Zalika Souley,http://www.wikidata.org/entity/Q3574689,wd:Q3574689,62121639,Nigerien actress,"Zalika Souley (7 October 1947 – 27 July 2021) was a Nigerien actress, the first sub-Saharan movie actress, and one of the pioneering actresses of African cinema.",https://en.wikipedia.org/wiki/Zalika_Souley
Nigeria,63,Hugo Weaving,http://www.wikidata.org/entity/Q42204,wd:Q42204,170977,British actor,"Hugo Wallace Weaving  (born 4 April 1960) is an English actor. Born in Colonial Nigeria to English parents, he has resided in Australia for the entirety of his career. He is the recipient of six Australian Academy of Cinema and Television Arts Awards (AACTA) and has also been recognised as an Honorary Officer of the Order of Australia.
Weaving landed his first major role as English cricket captain Douglas Jardine on the Australian television series Bodyline (1984). Continuing to act in Australia, he rose to prominence with his appearances in the films Proof (1991) and The Adventures of Priscilla, Queen of the Desert (1994), winning his first AACTA Award for Best Actor in a Leading Role with the former. By the turn of the millennium, Weaving achieved international recognition through appearances in mainstream American productions. His most notable film roles include Agent Smith in the first three The Matrix films (1999–2003), Elrond in The Lord of the Rings (2001–2003) and The Hobbit (2012–2014) trilogies, the title character in V for Vendetta (2005), and Johann Schmidt / Red Skull in the Marvel Cinematic Universe (MCU) film Captain America: The First Avenger (2011).
In addition to his live action appearances, Weaving has had several voice over roles, including in the films Babe (1995), Happy Feet (2006) and Happy Feet Two (2011), and the Transformers series as Megatron (2007–2011). He also reprised his roles of Agent Smith and Elrond in Matrix and Lord of the Rings video game adaptations.",https://en.wikipedia.org/wiki/Hugo_Weaving
North Korea,33,Ri Chun-hee,http://www.wikidata.org/entity/Q490736,wd:Q490736,33435603,North Korean news anchor,"Ri Chun-hee (also romanized as Ri Chun Hee or Ri Chun Hui [ɾi tsʰun çi]; born 8 July 1943) is a North Korean news presenter for North Korean broadcaster Korean Central Television. She is most notable for her characteristic emotional and sometimes vitriolic tone, described as ""passionate"", ""vaguely menacing"", and ""aggressive"". She announced her retirement in 2012, but still occasionally presents the news of major developments.",https://en.wikipedia.org/wiki/Ri_Chun-hee
North Macedonia,35,Rade Šerbedžija,http://www.wikidata.org/entity/Q434291,wd:Q434291,707923,Croatian actor,"Rade Šerbedžija (Serbian Cyrillic: Раде Шербеџија, pronounced [rǎːde ʃerbědʒija]; born 27 July 1946) is a Croatian actor, director and musician. He is known for his portrayals of imposing figures on both sides of the law. He was one of the best known Yugoslav actors in the 1970s and 1980s. He is internationally known mainly for his role as Boris the Blade in Snatch, his supporting roles in such Hollywood films as The Saint, Mission: Impossible 2, X-Men: First Class, Harry Potter and the Deathly Hallows: Part 1,  and Taken 2; and for his recurring role as former Soviet Army General Dmitri Gredenko in Season 6 of TV action series 24.
Šerbedžija’s work has earned widespread acclaim and accolades. He is a four-time recipient of the Golden Arena for Best Actor, Croatia’s highest filmmaking honors. He won the Critics Award for Best Actor at the 51st Venice International Film Festival for his performance in Before the Rain (1994). His performance in the Canadian film Fugitive Pieces (2007) was nominated for a Genie Award and Satellite Award. He was awarded the International Press Academy’s Mary Pickford Award, an honorary award “for Outstanding Artistic Contribution to the Entertainment Industry”, in 2019. The same year, he won his second Vladimir Nazor Award for “Lifetime Achievement - Film Art”.

",https://en.wikipedia.org/wiki/Rade_%C5%A0erbed%C5%BEija
Norway,65,Liv Ullmann,http://www.wikidata.org/entity/Q191064,wd:Q191064,18738,Norwegian actress and director,"Liv Johanne Ullmann (born 16 December 1938) is a Norwegian actress and film director. Recognised as one of the greatest European actresses of all time, Ullmann is known as the muse and frequent partner of filmmaker Ingmar Bergman. She acted in many of his films, including Persona (1966), Cries and Whispers (1972), Scenes from a Marriage (1973), The Passion of Anna (1969), and Autumn Sonata (1978).
Ullmann won a Golden Globe Award for Best Actress – Motion Picture Drama in 1972 for the film The Emigrants (1971) and has been nominated for another four. In 2000, she was nominated for the Palme d'Or for her second directorial feature film, Faithless. She has received two BAFTA Award nominations, and two nominations for the Academy Award for Best Actress, for The Emigrants (1971) and Ingmar Bergman's Face to Face (1976). On March 25, 2022, Ullmann was presented with an Honorary Academy Award in recognition of her ""bravery and emotional transparency that has gifted audiences with deeply affecting screen portrayals"".",https://en.wikipedia.org/wiki/Liv_Ullmann
Oman,59,Isla Fisher,http://www.wikidata.org/entity/Q228638,wd:Q228638,745856,Australian actress,"Isla Lang Fisher (; born 3 February 1976) is an  Australian actress and author. Born to Scottish parents in Oman, she moved to Australia at age six where she began appearing in television commercials. Fisher came to prominence for her portrayal of Shannon Reed on the Australian soap opera Home and Away from 1994–97, for which she received two Logie Award nominations.
After various appearances on television and stage, Fisher made a successful transition to Hollywood with her portrayal of Mary Jane in the 2002 live-action adaptation of Scooby-Doo, and has since played prominent roles in films such as Wedding Crashers (2005), Confessions of a Shopaholic (2009), Bachelorette (2012), The Great Gatsby, Now You See Me (both 2013), and Nocturnal Animals (2016). Her other notable credits include Swimming Pool (2001), I Heart Huckabees (2004), London (2005), Wedding Daze (2006), The Lookout, Hot Rod (both 2007), Definitely, Maybe (2008), Burke & Hare (2010), Visions (2015), Grimsby, Keeping Up with the Joneses (both 2016), Tag (2018), The Beach Bum, Greed (both 2019), and Blithe Spirit (2020). She has also voiced characters in animated films such as Horton Hears a Who! (2008), Rango (2011), and
Rise of the Guardians (2012). 
Outside film, Fisher played a recurring role on the fourth and fifth seasons of Arrested Development (2013, 2018–19), and currently stars as Mary on Wolf Like Me (2022–present). Fisher has authored two young adult novels and the Marge in Charge book series. She is married to Sacha Baron Cohen, with whom she has three children.

",https://en.wikipedia.org/wiki/Isla_Fisher
Pakistan,70,Raj Kapoor,http://www.wikidata.org/entity/Q55407,wd:Q55407,380483,"Indian film actor, producer and director","Raj Kapoor (pronunciation: [ɾaːd͡ʒ kəpuːɾ], born Shrishti Nath Kapoor; also known as Ranbir Raj Kapoor; 14 December 1924 – 2 June 1988) was an Indian actor, film director and producer, who worked in Hindi cinema. He is considered one of the greatest and most influential actors and filmmakers in Hindi Cinema. He is often referred to as The Greatest Showman of Indian Cinema. He received multiple accolades, including three National Film Awards and 11 Filmfare Awards in India. The Filmfare Lifetime Achievement Award is named after Kapoor. He produced two films, Awaara (1951) and Boot Polish (1954), that competed for the Palme d'Or grand prize at the Cannes Film Festival. His performance in Awaara was ranked as one of the ""Top-Ten Greatest Performances of All Time in World Cinema"" by Time magazine. The Government of India honoured him with the Padma Bhushan in 1971 for his contributions to the arts. India's highest award in cinema, the Dadasaheb Phalke Award, was bestowed on him in 1987 by the Government of India.
His movies were popular in large parts of South/Central/Southeast Asia, the former Soviet Union/Bloc, China, the Middle East, and Africa; his movies were global commercial successes. He was inspired by Charlie Chaplin and played characters based on The Tramp in films such as Awaara (1951) and Shree 420 (1955). Raj Kapoor was known as the Charlie Chaplin of Indian cinema.",https://en.wikipedia.org/wiki/Raj_Kapoor
Panama,52,Jordana Brewster,http://www.wikidata.org/entity/Q230827,wd:Q230827,983010,American actress,"Jordana Brewster (born April 26, 1980) is a Panamanian-American actress. Best known for her role as Mia Toretto in the Fast & Furious franchise, she made her acting debut in an episode of All My Children in 1995 and next took on the recurring role as Nikki Munson in As the World Turns, garnering a nomination for Outstanding Teen Performer at the 1997 Soap Opera Digest Award. Her first role in a feature film was in Robert Rodriguez's horror science fiction The Faculty (1998).
Her breakthrough came with her role of Mia Toretto in the action film The Fast and the Furious (2001). She reprised the role in its sequels Fast & Furious (2009), Fast Five (2011), Fast & Furious 6 (2013), Furious 7 (2015), and F9 (2021). Other film credits include the drama The Invisible Circus (2001), the action comedy D.E.B.S. (2004) and the horror film The Texas Chainsaw Massacre: The Beginning (2006).
Brewster starred on the re-booted TNT series Dallas from 2012 to 2014. She also had a five-episode arc as Denise Brown in the first season of the FX true crime anthology series American Crime Story (2016). She recently starred as Dr. Maureen Cahill on the Fox buddy cop action dramedy Lethal Weapon (2016–2018).",https://en.wikipedia.org/wiki/Jordana_Brewster
Papua New Guinea,9,William Takaku,http://www.wikidata.org/entity/Q3083765,wd:Q3083765,22774688,"actor, screenwriter and theatre director","William Takaku (died 3 January 2011) was a Papua New Guinean film, television and theatre actor.  He was also a screenwriter and a former theatre director.",https://en.wikipedia.org/wiki/William_Takaku
Paraguay,11,Arnaldo André Serrano,http://www.wikidata.org/entity/Q4120125,wd:Q4120125,12033849,Paraguayan actor,"Arnaldo André (born November 12, 1943) is a Paraguayan actor for soap-operas. He spent most of his career in Argentina, where he has been active since 1964. He earned a Martín Fierro award in 2010, and his most recent work was in the Los únicos TV series.",https://en.wikipedia.org/wiki/Arnaldo_Andr%C3%A9
