0,1,2,3,4,5,6,7,8,
Paraguay,6,ABC Color,http://www.wikidata.org/entity/Q2065725,wd:Q2065725,5300683,Paraguayan newspaper,"ABC Color is a major Paraguayan newspaper with offices in the city of Asunción.
The editorial that publishes the newspaper (Azeta) was founded August 8, 1967 by Aldo Zuccolillo. It is one of the most widely read daily newspapers in Paraguay. In its formative years, ABC Color supported Stroessner's autocratic regime. During the founding event of the newspaper, Zuccolillo declared this is ""a great newspaper serving a great government"".
However, in the late 1970s and during the 1980s, ABC Color took a more critical position, which caused the forced suspension of the newspaper from 1984 until the end of Stroessner's dictatorship, in 1989.

",https://en.wikipedia.org/wiki/ABC_Color
People's Republic of China,26,Global Times,http://www.wikidata.org/entity/Q970443,wd:Q970443,22740506,daily tabloid newspaper owned by the Chinese Communist Party,"The Global Times (simplified Chinese: 环球时报; traditional Chinese: 環球時報; pinyin: Huánqiú Shíbào) is a daily tabloid newspaper under the auspices of the Chinese Communist Party's flagship newspaper, the People's Daily, commenting on international issues from a Chinese ultra-nationalistic perspective. The publication is sometimes called  ""China's Fox News"" for its propagandistic slant and the monetization of nationalism.Established as a publication in 1993, its English version was launched in 2009. The editor-in-chief of Global Times was Hu Xijin until December 2021, who has been described as an early adopter of the ""wolf warrior"" communication strategy of loudly denouncing perceived criticism of the Chinese government and its policies. The newspaper has been the source of various incidents, including fabrications, conspiracy theories, and disinformation. It is part of a broader set of Chinese state media outlets that constitute the Chinese government's propaganda apparatus.

",https://en.wikipedia.org/wiki/Global_Times
Peru,14,El Comercio,http://www.wikidata.org/entity/Q1324020,wd:Q1324020,476670,newspaper from Peru,"El Comercio is a Peruvian newspaper based in Lima. Founded in 1839, it is the oldest newspaper in Peru and one of the oldest Spanish-language papers in the world. It has a daily circulation of more than 120,000. It is one of the most influential media in Peru.",https://en.wikipedia.org/wiki/El_Comercio_(Peru)
Philippines,3,MindaNews,http://www.wikidata.org/entity/Q6863597,wd:Q6863597,22506796,regional newspaper,"MindaNews is an online newspaper based in Mindanao, in the Philippines. It is owned by Mindanao News and Information Cooperative Center (MNICC). The regional newspaper is circulated Mindanao-wide.",https://en.wikipedia.org/wiki/MindaNews
Poland,26,Gazeta Wyborcza,http://www.wikidata.org/entity/Q741296,wd:Q741296,657945,Polish daily newspaper,"Gazeta Wyborcza (Polish pronunciation: [ɡaˈzɛta vɨˈbɔrtʂa]; The Electoral Gazette in English) is a Polish daily newspaper based in Warsaw, Poland. It is the first Polish daily newspaper after the era of ""real socialism"" and one of Poland's newspapers of record, covering the gamut of political, international and general news from a liberal perspective.

",https://en.wikipedia.org/wiki/Gazeta_Wyborcza
Portugal,14,Público,http://www.wikidata.org/entity/Q1757086,wd:Q1757086,2181386,Portuguese daily newspaper,"Público (Portuguese pronunciation: [ˈpu.βli.ku];  English: Public) is a Portuguese daily national newspaper of record published in Lisbon, Portugal.",https://en.wikipedia.org/wiki/P%C3%BAblico_(Portugal)
Qatar,4,Qatar Tribune,http://www.wikidata.org/entity/Q7267125,wd:Q7267125,20636362,english-language newspaper published in Qatar,"Qatar Tribune is an English-language newspaper published in Doha, Qatar with local and international coverage. It was launched in 2006. The newspapers motto is ""First with the News and What's Behind it"". Qatar Tribune is published by Qatar Information and Marketing (QIM), as are its sister Arabic-language newspaper Al-Watan. Qatar Tribune has also online version.
The newspaper is sub-divided into five sections: Main (which features latest local and international happenings), Nation, Business, Sports, and a section entitled ""Chillout"".",https://en.wikipedia.org/wiki/Qatar_Tribune
Republic of Ireland,28,The Irish Times,http://www.wikidata.org/entity/Q1134208,wd:Q1134208,147378,Irish daily newspaper,"The Irish Times is an Irish daily broadsheet newspaper and online digital publication. It launched on 29 March 1859. The editor is Ruadhán Mac Cormaic. It is published every day except Sundays. The Irish Times is considered a newspaper of record for Ireland.Though formed as a Protestant nationalist paper, within two decades and under new owners it had become the voice of British unionism in Ireland. It is no longer a pro unionist paper; it presents itself politically as ""liberal and progressive"", as well as being centre-right on economic issues. The editorship of the newspaper from 1859 until 1986 was controlled by the Anglo-Irish Protestant minority, only gaining its first nominal Irish Catholic editor 127 years into its existence.
The paper's most prominent columnists include writer and arts commentator Fintan O'Toole and satirist Miriam Lord. The late Taoiseach Garret FitzGerald was once a columnist. Senior international figures, including Tony Blair and Bill Clinton, have written for its op-ed page. Its most prominent columns have included the political column Backbencher, by John Healy, Drapier (an anonymous piece produced weekly by a politician, giving the 'insider' view of politics), Rite and Reason (a weekly religious column, edited by Patsy McGarry, the religious affairs editor) and the long-running An Irishman's Diary. An Irishman's Diary was written by Patrick Campbell in the forties (under the pseudonym ""Quidnunc""); by Seamus Kelly from 1949 to 1979 (also writing as  ""Quidnunc""); and more recently by Kevin Myers. After Myers' move to the rival Irish Independent, An Irishman's Diary has usually been the work of Frank McNally. On the sports pages, Philip Reid is the paper's golf correspondent.
One of its most popular columns was the biting and humorous Cruiskeen Lawn satire column written, originally in Irish, later in English, by Myles na gCopaleen, the pen name of Brian O'Nolan (Brian Ó Nualláin) who also wrote books using the name Flann O'Brien. Cruiskeen Lawn is an anglicised spelling of the Irish words crúiscín lán, meaning 'little full jug'. Cruiskeen Lawn made its debut in October 1940, and appeared with varying regularity until O'Nolan's death in 1966.",https://en.wikipedia.org/wiki/The_Irish_Times
Republic of the Congo,2,La Semaine africaine,http://www.wikidata.org/entity/Q3212773,wd:Q3212773,65222141,Congolese newspaper,"La Semaine Africaine is a French-language weekly newspaper published in Brazzaville, Republic of the Congo, and serving Central Africa. La Semaine is owned by the Roman Catholic Episcopal Conference of the Congo, but maintains editorial independence. Founded in 1952 as La Semaine de l'AEF, it received its present title in 1960, when the Republic of the Congo gained independence from France.: 252  Between 1963 and 1990, it was the only media outlet in the Republic of the Congo not controlled by the state. In 1970, its circulation was greater than 10,000. Contributing writers have included Sylvain Bemba, Emmanuel Damongo-Dadet,: 228  and Jean Clotaire Hymboud.",https://en.wikipedia.org/wiki/La_Semaine_Africaine
Romania,9,Adevărul,http://www.wikidata.org/entity/Q426356,wd:Q426356,1631233,Romanian newspaper,"Adevărul (Romanian pronunciation: [adeˈvərul]; meaning ""The Truth"", formerly spelled Adevĕrul) is a Romanian daily newspaper, based in Bucharest. Founded in Iași, in 1871, and reestablished in 1888, in Bucharest, it was the main left-wing press venue to be published during the Romanian Kingdom's existence, adopting an independent pro-democratic position, advocating land reform, and demanding universal suffrage. Under its successive editors Alexandru Beldiman and Constantin Mille, it became noted for its virulent criticism of King Carol I. This stance developed into a republican and socialist agenda, which made Adevărul clash with the Kingdom's authorities on several occasions. As innovative publications which set up several local and international records during the early 20th century, Adevărul and its sister daily Dimineața competed for the top position with the right-wing Universul before and throughout the interwar period. In 1920, Adevărul also began publishing its prestigious cultural supplement, Adevărul Literar și Artistic. By the 1930s, their anti-fascism and the Jewish ethnicity of their new owners made Adevărul and Dimineața the targets of negative campaigns in the far right press, and the antisemitic Octavian Goga cabinet banned both upon obtaining power in 1937. Adevărul was revived by Barbu Brănișteanu after World War II, but was targeted by Communist Romania's censorship apparatus and again closed down in 1951.
A newspaper of the same name was set up in 1989, just days after the Romanian Revolution, replacing Scînteia, organ of the defunct Romanian Communist Party. Initially a supporter of the dominant National Salvation Front, it adopted a controversial position, being much criticized for producing populist and radical nationalist messages and for supporting the violent Mineriad of 1990. Under editors Dumitru Tinu and Cristian Tudor Popescu, when it reasserted its independence as a socially conservative venue and was fully privatized, Adevărul became one of the most popular and trusted press venues. Nevertheless, it remained involved in scandals over alleged or confirmed political and commercial dealings, culminating in a 2005 conflict which saw the departure of Popescu, Bogdan Chireac and other panelists and the creation of rival newspaper Gândul. As of 2006, Adevărul had been the property of Dinu Patriciu, a prominent Romanian businessman and politician.",https://en.wikipedia.org/wiki/Adev%C4%83rul
Russia,68,Pravda,http://www.wikidata.org/entity/Q183644,wd:Q183644,38443676,Soviet and Russian newspaper,"Pravda (Russian: Правда, IPA: [ˈpravdə] (listen), ""Truth"") is a Russian broadsheet newspaper, and was the official newspaper of the Communist Party of the Soviet Union, when it was one of the most influential papers in the country with a circulation of 11 million. The newspaper began publication on 5 May 1912 in the Russian Empire, but was already extant abroad in January 1911. It emerged as a leading newspaper of the Soviet Union after the October Revolution. The newspaper was an organ of the Central Committee of the CPSU between 1912 and 1991.After the dissolution of the Soviet Union  Pravda was sold off by Russian President Boris Yeltsin to a Greek business family in 1996, and the paper came under the control of their private company Pravda International.In 1996, there was an internal dispute between the owners of Pravda International and some of the Pravda journalists which led to Pravda splitting into different entities. The Communist Party of the Russian Federation acquired the Pravda paper, while some of the original Pravda journalists separated to form Russia's first online paper Pravda Online (now Pravda.ru), which is not connected to the Communist Party. After a legal dispute between the rival parties, the Russian court of arbitration stipulated that both entities would be allowed to continue using the Pravda name.The Pravda paper is today run by the Communist Party of the Russian Federation, whereas the online Pravda.ru is privately owned and has international editions published in Russian, English, French and Portuguese.",https://en.wikipedia.org/wiki/Pravda
Saudi Arabia,8,Okaz,http://www.wikidata.org/entity/Q4119335,wd:Q4119335,34807771,an Arabic Saudi Arabian daily newspaper located in Jeddah,"Okaz (Arabic: عكاظ) is an Arabic Saudi Arabian daily newspaper located in Jeddah. The paper was launched in 1960 and its sister publication is Saudi Gazette. The paper is simultaneously printed in both Riyadh and Jeddah and has offices all over Saudi Arabia. However, the daily mainly serves the provinces of the Hejaz and Asir. As of 2012 Abdullah Saleh Kamel was the chairman of the board of directors of the Okaz Organization for Press and Publication.Lawrence Wright of The New Yorker states that Okaz is ""like an Arabic version"" of the New York Post.",https://en.wikipedia.org/wiki/Okaz
Senegal,3,Le Soleil,http://www.wikidata.org/entity/Q3227255,wd:Q3227255,10412044,Senegalese daily newspaper,"Le Soleil is a daily newspaper published in Dakar, Senegal and founded in 1970.",https://en.wikipedia.org/wiki/Le_Soleil_(Senegal)
Serbia,12,Danas,http://www.wikidata.org/entity/Q671543,wd:Q671543,3962551,Serbian newspaper,"Danas (pronounced [ˈdǎnas], Serbo-Croatian for ""today"") is a United Group-owned daily newspaper of record published in Belgrade, Serbia. It is a left-oriented media, promoting social-democracy and European Union integration. It is a vocal media supporter of Serbian NGO activities towards human rights and minorities protection.",https://en.wikipedia.org/wiki/Danas_(newspaper)
Singapore,27,The Straits Times,http://www.wikidata.org/entity/Q498921,wd:Q498921,411020,Singapore newspaper,"The Straits Times is an English-language daily broadsheet newspaper based in Singapore and currently owned by SPH Media Trust (previously Singapore Press Holdings). The Sunday Times is its Sunday edition. The newspaper was established on 15 July 1845 as The Straits Times and Singapore Journal of Commerce. The Straits Times is considered a newspaper of record for Singapore. The print and digital editions of The Straits Times and The Sunday Times have a daily average circulation of 364,134 and 364,849 respectively in 2017, as audited by Audit Bureau of Circulations Singapore. Myanmar and Brunei editions are published, with newsprint circulations of 5,000 and 2,500 respectively.

",https://en.wikipedia.org/wiki/The_Straits_Times
Slovakia,8,SME,http://www.wikidata.org/entity/Q897968,wd:Q897968,2685916,Slovakian newspaper,"SME or Denník SME (in English: WE ARE Daily) is one of the most widely read mainstream broadsheets in Slovakia. Their website, SME.sk, is one of the most visited Internet portals in Slovakia.",https://en.wikipedia.org/wiki/SME_(newspaper)
Slovenia,14,Delo,http://www.wikidata.org/entity/Q3487776,wd:Q3487776,321217,newspaper from Slovenia,"Delo (English: Labour) is a national daily newspaper in Slovenia. For more than 60 years, Delo has been involved in active co-creation of the Slovenian public space. It covers politics, economics, sports, culture and social events in Slovene. In addition to Slovenia, the paper is available in several Croatian cities and in Belgrade, Serbia. It is based in  Ljubljana.",https://en.wikipedia.org/wiki/Delo_(newspaper)
Solomon Islands,2,Solomon Star,http://www.wikidata.org/entity/Q7558750,wd:Q7558750,19356245,newspaper in Solomon Islands,"The Solomon Star is a Solomon Islands daily, English language newspaper, launched on 25 May 1982. It is produced by the Solomon Star Company, whose owner, publisher and director was Father John Lamani, who served until his death in 2012. Lamani was also one of the paper's co-founders. The newspaper's editor, as of 2004, is Ofani Eremae.",https://en.wikipedia.org/wiki/Solomon_Star
South Africa,9,Die Burger,http://www.wikidata.org/entity/Q1211828,wd:Q1211828,4423937,newspaper,"Die Burger (English: The Citizen) is a daily Afrikaans-language newspaper, published by Naspers. By 2008, it had a circulation of 91,665 in the Western and Eastern Cape Provinces of South Africa. Along with Beeld and Volksblad, it is one of three broadsheet dailies in the Media24 stable.",https://en.wikipedia.org/wiki/Die_Burger
South Korea,24,The Chosun Ilbo,http://www.wikidata.org/entity/Q483924,wd:Q483924,207349,South Korean newspaper,"The Chosun Ilbo (Korean: 조선일보, lit. 'Korea Daily Newspaper') is a daily newspaper in South Korea and the oldest daily newspaper in the country. With a daily circulation of more than 1,800,000, the Chosun Ilbo has been audited annually since the Audit Bureau of Circulations was established in 1993. Chosun Ilbo and its subsidiary company, Digital Chosun, operates the Chosun.com news website, which also publishes web versions of the newspaper in English, Chinese, and Japanese.  The paper is considered a newspaper of record for South Korea.

",https://en.wikipedia.org/wiki/The_Chosun_Ilbo
South Sudan,3,The Citizen,http://www.wikidata.org/entity/Q7723136,wd:Q7723136,32393800,"The Citizen is an English-language newspaper based in Juba, the national capital of South Sudan and the state capital of Central Equatoria.","The Citizen is an English-language newspaper based in Juba, the national capital of South Sudan and the state capital of Central Equatoria.
The newspaper was first founded during the second period of autonomy for what was then known as Southern Sudan, the ten states in the deep south of the Republic of the Sudan, in 2006. It became South Sudan's largest newspaper when the country formally declared independence on 9 July 2011.",https://en.wikipedia.org/wiki/The_Citizen_(South_Sudan)
Spain,44,El País,http://www.wikidata.org/entity/Q50009,wd:Q50009,444409,Spanish newspaper,"El País (Spanish: [el paˈis] (listen); lit. 'The Country') is a Spanish-language daily newspaper in Spain. El País is based in the capital city of Madrid and it is owned by the Spanish media conglomerate PRISA.It is the second most circulated daily newspaper in Spain as of December 2017. El País is the most read newspaper in Spanish online and one of the Madrid dailies considered to be a national newspaper of record for Spain (along with El Mundo and ABC). In 2018, its number of daily sales were 138,000.Its headquarters and central editorial staff are located in Madrid, although there are regional offices in the principal Spanish cities (Barcelona, Seville, Valencia, Bilbao, and Santiago de Compostela) where regional editions were produced until 2015. El País also produces a world edition in Madrid that is available online in English and in Spanish (Latin America).",https://en.wikipedia.org/wiki/El_Pa%C3%ADs
Sri Lanka,6,The Island,http://www.wikidata.org/entity/Q7742673,wd:Q7742673,35581467,daily English newspaper in Sri Lanka,"The Island is a daily English-language newspaper in Sri Lanka. It is published by Upali Newspapers. A sister newspaper of Divaina, The Island was established in 1981. Its Sunday edition, Sunday Island, commenced publishing in 1991. The daily newspaper currently has a circulation of 70,000 and its Sunday edition, 103,000 per issue. Upali Wijewardene was its founder. Its political leaning is pro-Sri Lanka Freedom Party.",https://en.wikipedia.org/wiki/The_Island_(Sri_Lanka)
Suriname,3,De Ware Tijd,http://www.wikidata.org/entity/Q4413480,wd:Q4413480,14110105,Surinamese newspaper,"De Ware Tijd (English: The True Time) is one of four daily newspapers in Paramaribo, Suriname. As of 2002, it was the largest-circulation paper in the country, ahead of its rival, De West, and was described as taking a ""staunchly independent stance"" politically. It is published in the Dutch language, and privately owned. The Kondreman cartoon is published by the newspaper since 2005. 'Taxi' was published earlier.  
The newspaper publishes also an online edition.
De Ware Tijd is known for its literary section called De Ware Tijd Literair which was started in 1986 by Michiel van Kempen, and from 1992 to 2016 edited by Els Moor.",https://en.wikipedia.org/wiki/De_Ware_Tijd
Sweden,32,Aftonbladet,http://www.wikidata.org/entity/Q389458,wd:Q389458,326282,Swedish newspaper,"Aftonbladet (Swedish: [ˈâftɔnˌblɑːdɛt], lit. ""The evening paper"") is a Swedish daily newspaper published in Stockholm, Sweden. It is one of the largest daily newspapers in the Nordic countries.

",https://en.wikipedia.org/wiki/Aftonbladet
Switzerland,38,Neue Zürcher Zeitung,http://www.wikidata.org/entity/Q658945,wd:Q658945,1046970,Swiss German-language daily newspaper,"The Neue Zürcher Zeitung (NZZ; ""New Journal of Zürich"") is a Swiss, German-language daily newspaper, published by NZZ Mediengruppe in Zürich. The paper was founded in 1780. It was described as having a reputation as a high-quality newspaper, as the Swiss-German newspaper of record, and for objective and detailed reports on international affairs.",https://en.wikipedia.org/wiki/Neue_Z%C3%BCrcher_Zeitung
Syria,7,Al-Baʻth,http://www.wikidata.org/entity/Q292497,wd:Q292497,34547164,periodical literature,"Al-Baʻth (Arabic: البعث, lit. 'The Resurrection') is an Arabic language newspaper published by the Baʻth Party in Syria and other Arab countries and territories, including Lebanon and Palestine.",https://en.wikipedia.org/wiki/Al-Ba%CA%BDath
Taiwan,12,Liberty Times,http://www.wikidata.org/entity/Q697462,wd:Q697462,322585,Taiwanese daily newspaper,"The Liberty Times is a national newspaper published in Taiwan. Founded by Lin Rong-San, it is published by the Liberty Times Group, which also publishes Taipei Times, an English language newspaper . The newspaper was first published on 17 April 1980, as Liberty Daily, before adopting its current name in 1987.
It is one of the four most influential newspapers in Taiwan, the other three being the Apple Daily, the China Times, and the United Daily News. While the United Daily News is regarded as taking an editorial line that supports a Pan-Blue political stance, the Liberty Times is thought to take a Pan Green pro-independence political stance.",https://en.wikipedia.org/wiki/Liberty_Times
Thailand,20,Bangkok Post,http://www.wikidata.org/entity/Q806491,wd:Q806491,1307628,newspaper,"The Bangkok Post is an English-language daily newspaper published in Bangkok, Thailand. It is published in broadsheet and digital formats. The first issue was sold on 1 August 1946. It had four pages and cost one baht, a considerable amount at the time when a baht was a paper note. It is Thailand's second oldest newspaper and the oldest still in publication. The daily circulation of the Bangkok Post is 110,000, 80 percent of which is distributed in Bangkok and the remainder nationwide.From July 2016 until mid-May 2018, the editor of the Bangkok Post was Umesh Pandey. On 14 May 2018, Umesh was ""forced to step down"" as editor after refusing to soften coverage critical of the ruling military junta.",https://en.wikipedia.org/wiki/Bangkok_Post
The Gambia,3,Foroyaa,http://www.wikidata.org/entity/Q374097,wd:Q374097,16354452,periodical literature,"Foroyaa is a newspaper located in Serrekunda, the Gambia. It was first launched in July 1987, and is owned by the People's Democratic Organisation for Independence and Socialism (PDOIS), an opposition political party that was instrumental in bringing the downfall of ex-president Yahya Jammeh in the 1 December 2016 election.",https://en.wikipedia.org/wiki/Foroyaa
Trinidad and Tobago,5,Trinidad and Tobago Guardian,http://www.wikidata.org/entity/Q7842420,wd:Q7842420,1796214,"oldest daily newspaper in Trinidad and Tobago, founded 1917",The Trinidad and Tobago Guardian (together with the Sunday Guardian) is the oldest daily newspaper in Trinidad and Tobago. The paper is considered the newspaper of record for Trinidad and Tobago.,https://en.wikipedia.org/wiki/Trinidad_and_Tobago_Guardian
Tunisia,6,La Presse de Tunisie,http://www.wikidata.org/entity/Q375527,wd:Q375527,25920274,Tunisian newspaper,"La Presse, founded in 1934, is a large-circulation French-language daily newspaper published in Tunis, Tunisia.",https://en.wikipedia.org/wiki/La_Presse_de_Tunisie
Turkey,34,Hürriyet,http://www.wikidata.org/entity/Q327147,wd:Q327147,4139222,Turkish daily newspaper,"Hürriyet (Turkish pronunciation: [hyɾːiˈjet] (listen), Liberty) is one of the major Turkish newspapers, founded in 1948. 
As of January 2018, it had the highest circulation of any newspaper in Turkey at around 319,000. Hürriyet has a mainstream, liberal and conservative outlook. Hürriyet combines entertainment with news coverage.
Hürriyet has regional offices in Istanbul, Ankara, Izmir, Adana, Antalya and Trabzon, as well as a news network comprising 52 offices and 600 reporters in Turkey and abroad, all affiliated with Doğan News Agency, which primarily serves newspapers and television channels that were previously under the management of Doğan Media Group (Doğan Yayın Holding). Hürriyet is printed in six cities in Turkey and in Frankfurt, Germany. As of January 2017, according to Alexa, its website was the tenth most visited in Turkey, the second most visited of a newspaper and the fourth most visited news website. On 21 March 2018, Doğan Yayın Holding, the parent company of Hürriyet, was sold to Demirören Holding for approximately $1.2 billion. The Demirören Group is known for its pro-government stance.",https://en.wikipedia.org/wiki/H%C3%BCrriyet
Uganda,6,New Vision,http://www.wikidata.org/entity/Q520214,wd:Q520214,1474474,newspaper,The New Vision is a Ugandan English-language newspaper published daily in print form and online.,https://en.wikipedia.org/wiki/New_Vision_(newspaper)
Ukraine,7,Zerkalo Nedeli,http://www.wikidata.org/entity/Q1972759,wd:Q1972759,1386796,newspaper in Ukraine,"Dzerkalo Tyzhnia (Ukrainian: Дзеркало тижня), usually referred to in English as the Mirror Weekly, was one of Ukraine's most influential analytical weekly-publisher newspapers, founded in 1994. On 27 December 2019 it published its last printed issue, it continued its life as a Ukrainian news website.As of 2006, its print circulation was 57,000.Dzerkalo Tyzhnia offered political analysis, original interviews, and opinions on 32 pages. Originally published in Russian, since 2002 it was fully translated for the Ukrainian edition. Since 2001, main articles are also published in an online English-language version. All three language editions and archives are available online.
The paper is nonpartisan, while strongly liberal-leaning by Ukrainian standards. It maintains high journalistic standards. Dzerkalo Tyzhnia is partially funded by Western non-governmental organizations. The paper is widely read and highly regarded among Ukrainian business and political elites which largely explains its political influence.In 2011, the newspaper changed owners and began to be published under the title «Information and Analytical Weekly ""Mirror Weekly. Ukraine""».
On 27 December 2019, the last printed issue of the newspaper was published, with columns written by former Foreign Minister Pavlo Klimkin, oligarchs Victor Pinchuk, Konstantin Grigorishin, journalist Yuriy Butusov, and other politicians, journalists and cultural figures.The newspaper does, however, continue to be published online.

",https://en.wikipedia.org/wiki/Dzerkalo_Tyzhnia
United Arab Emirates,9,Khaleej Times,http://www.wikidata.org/entity/Q1579995,wd:Q1579995,2531364,newspaper,"Khaleej Times is a daily English language newspaper published in Dubai, United Arab Emirates. Launched on 16 April 1978, Khaleej Times is the UAE's longest-running English daily newspaper.",https://en.wikipedia.org/wiki/Khaleej_Times
United Kingdom,97,The Guardian,http://www.wikidata.org/entity/Q11148,wd:Q11148,19344515,British national daily newspaper,"The Guardian is a British daily newspaper. It was founded in 1821 as The Manchester Guardian, and changed its name in 1959. Along with its sister papers The Observer and The Guardian Weekly, The Guardian is part of the Guardian Media Group, owned by the Scott Trust. The trust was created in 1936 to ""secure the financial and editorial independence of The Guardian in perpetuity and to safeguard the journalistic freedom and liberal values of The Guardian free from commercial or political interference"". The trust was converted into a limited company in 2008, with a constitution written so as to maintain for The Guardian the same protections as were built into the structure of the Scott Trust by its creators. Profits are reinvested in its journalism rather than distributed to owners or shareholders. It is considered a newspaper of record in the UK.The editor-in-chief Katharine Viner succeeded Alan Rusbridger in 2015. Since 2018, the paper's main newsprint sections have been published in tabloid format. As of July 2021, its print edition had a daily circulation of 105,134. The newspaper has an online edition, TheGuardian.com, as well as two international websites, Guardian Australia (founded in 2013) and Guardian US (founded in 2011). The paper's readership is generally on the mainstream left of British political opinion, and the term ""Guardian reader"" is used to imply a stereotype of liberal, left-wing or ""politically correct"" views. Frequent typographical errors during the age of manual typesetting led Private Eye magazine to dub the paper the ""Grauniad"" in the 1960s, a nickname still used occasionally by the editors for self-mockery.In an Ipsos MORI research poll in September 2018 designed to interrogate the public's trust of specific titles online, The Guardian scored highest for digital-content news, with 84% of readers agreeing that they ""trust what [they] see in it"". A December 2018 report of a poll by the Publishers Audience Measurement Company stated that the paper's print edition was found to be the most trusted in the UK in the period from October 2017 to September 2018. It was also reported to be the most-read of the UK's ""quality newsbrands"", including digital editions; other ""quality"" brands included The Times, The Daily Telegraph, The Independent, and the i. While The Guardian's print circulation is in decline, the report indicated that news from The Guardian, including that reported online, reaches more than 23 million UK adults each month.Chief among the notable ""scoops"" obtained by the paper was the 2011 News International phone-hacking scandal—and in particular the hacking of the murdered English teenager Milly Dowler's phone. The investigation led to the closure of the News of the World, the UK's best-selling Sunday newspaper and one of the highest-circulation newspapers in history. In June 2013, The Guardian broke news of the secret collection by the Obama administration of Verizon telephone records, and subsequently revealed the existence of the surveillance program PRISM after knowledge of it was leaked to the paper by the whistleblower and former National Security Agency contractor Edward Snowden. In 2016, The Guardian led an investigation into the Panama Papers, exposing then–Prime Minister David Cameron's links to offshore bank accounts. It has been named ""newspaper of the year"" four times at the annual British Press Awards: most recently in 2014, for its reporting on government surveillance.

",https://en.wikipedia.org/wiki/The_Guardian
United States of America,111,The New York Times,http://www.wikidata.org/entity/Q9684,wd:Q9684,30680,American daily newspaper,"The New York Times (the Times, NYT, or the Gray Lady) is a daily newspaper based in New York City with a worldwide readership reported in 2022 to comprise 740,000 paid print subscribers, and 8.6 million paid digital subscribers. It also is a producer of popular podcasts such as The Daily. Founded in 1851, it is published by The New York Times Company. The Times has won 132 Pulitzer Prizes, the most of any newspaper, and has long been regarded as a national ""newspaper of record"". For print, it is ranked 18th in the world by circulation and 3rd in the United States.The New York Times Company, which is publicly traded, has been governed by the Sulzberger family since 1896, through a dual-class share structure. A. G. Sulzberger, the paper's publisher and the company's chairman, is the fifth generation of the family to head the paper.Since the mid-1970s, The New York Times has expanded its layout and organization, adding special weekly sections on various topics supplementing the regular news, editorials, sports, and features. Since 2008, the Times has been organized into the following sections: News, Editorials/Opinions-Columns/Op-Ed, New York (metropolitan), Business, Sports, Arts, Science, Styles, Home, Travel, and other features. On Sundays, the Times is supplemented by the Sunday Review (formerly the Week in Review), The New York Times Book Review, The New York Times Magazine, and T: The New York Times Style Magazine. The editorial pages of The New York Times are typically liberal in their positions.",https://en.wikipedia.org/wiki/The_New_York_Times
Uruguay,14,El País,http://www.wikidata.org/entity/Q933854,wd:Q933854,14101886,Uruguayan newspaper,"El País is a national Uruguayan daily newspaper. It is based in the capital city of Montevideo and is regarded as the newspaper with the largest circulation in the country. It was first published on September 14, 1918 and previously belonged to the same media group as the television network Teledoce.",https://en.wikipedia.org/wiki/El_Pa%C3%ADs_(Uruguay)
Uzbekistan,5,Erkin Qaraqalpaqstan,http://www.wikidata.org/entity/Q4176406,wd:Q4176406,37080658,newspaper in Uzbekistan,"Erkin Qaraqalpaqstan (Karakalpak: Еркин Қарақалпақстан, Free Karakalpakstan) is the main Karakalpak language newspaper, published in Uzbekistan. As of 2007, it printed 2700 copies three times a week, down from 66,000 five times a week in 1975.
Former names:

1924: قاراقالپاق ٔيرکين (Free Karakalpak)
1929: Mijnetkeş qaraqalpak (Working Karapalpak)
1932: Qьzьl Qaraqalpaƣastan/Қызыл Қарақалпақстан (Red Karakalpakstan)
1950: Совет Қарақалпақстаны (Soviet Karakalpakstan)
1990: Еркин Қарақалпақстан (Free Karakalpakstan)",https://en.wikipedia.org/wiki/Erkin_Qaraqalpaqstan
Vatican City,8,Acta Sanctae Sedis,http://www.wikidata.org/entity/Q2269487,wd:Q2269487,3523117,former Vatican monthly publication,error,error
Venezuela,7,El Nacional,http://www.wikidata.org/entity/Q1324400,wd:Q1324400,4277061,Venezuelan newspaper,"El Nacional is a Venezuelan publishing company under the name C.A. Editorial El Nacional, most widely known for its El Nacional newspaper and website. It, along with Últimas Noticias and El Universal, are the most widely read and circulated daily national newspapers in the country. In 2010, it had an average of 83,000 papers distributed daily and 170,000 copies on weekends.Since the increase of censorship in Venezuela during the presidencies of Hugo Chávez and Nicolás Maduro, El Nacional has been described as one of the last independent newspapers in Venezuela.El Nacional published its final print edition on 14 December 2018 (after having been cut to five print editions per week back in August), joining in the dozens of anti-government newspapers in the nation that have stopped printing due to paper and toner shortages. It became an exclusively online newspaper after the date.",https://en.wikipedia.org/wiki/El_Nacional_(Venezuela)
Vietnam,4,Tien Phong,http://www.wikidata.org/entity/Q7801032,wd:Q7801032,38174850,newspaper,"Tiền Phong (Vietnamese: Báo Tiền Phong, meaning ""Vanguard"") is a Vietnamese daily newspaper. It was established during the First Indochina War as one of the first revolutionary newspapers in Vietnam, at about the same time as the predecessors of Quan Doi Nhan Dan and Nhan Dan.Ton Duc Luong was in charge of illustrations from 1957 to 1982.",https://en.wikipedia.org/wiki/Ti%E1%BB%81n_Phong_(newspaper)
Mozambique,4,"Savana News",--,--,--,--,--,--
Cameroon,3,"Cameroon Tribune",--,--,--,--,--,--
