0,1,2,3,4
Latvia,49.0,airBaltic,"airBaltic, legally incorporated as AS Air Baltic Corporation, is the flag carrier of Latvia, with its head office on the grounds of Riga International Airport in Mārupe municipality near Riga. Its hub is at Riga International Airport, with further bases currently at Tallinn Airport and Vilnius Airport and from May 2022 at Tampere Airport.

",https://en.wikipedia.org/wiki/AirBaltic
Lebanon,36.0,Middle East Airlines,"Middle East Airlines – Air Liban S.A.L. (Arabic: طيران الشرق الأوسط ـ الخطوط الجوية اللبنانية Ṭayyarān al-Sharq al-Awsaṭ – al-Khuṭūṭ al-jawiyyah al-lubnāniyyah), more commonly known as Middle East Airlines (MEA) (Arabic: طيران الشرق الأوسط Ṭayyarān al-Sharq al-Awsaṭ), is the national flag-carrier airline of Lebanon, with its head office in Beirut, near Beirut–Rafic Hariri International Airport. It operates scheduled international flights to Asia, Europe, the Middle East, and Africa from its base at Rafic Hariri International Airport.Middle East Airlines (MEA) is a member of the SkyTeam airline alliance. MEA expressed its interest in becoming a SkyTeam associate member in early 2006 at a press conference in New York.
On 28 February 2011, the airline signed the partnership agreement with SkyTeam at a ceremony in Beirut, and officially joined the alliance on 28 June 2012, becoming its 17th member and the second member airline in the Middle East.",https://en.wikipedia.org/wiki/Middle_East_Airlines
Lesotho,3.0,Lesotho Airways,"Lesotho Airways, formerly Air Lesotho, was the national airline of Lesotho based on the grounds of Mejametalana Airport in Maseru. Until 1997, it was wholly owned by the Basotho government and operated both international and domestic passenger services to 16 destinations across 4 countries. Its main base was the Moshoeshoe International Airport. On October 1, 1996, Lesotho Airways had to suspend its international flights due to the inability to satisfy the minimum requirements specified by the Department of Civil Aviation. In 1997, Rossair Contracts Private Ltd acquired the assets of Lesotho Airways as it was financially insolvent.",https://en.wikipedia.org/wiki/Lesotho_Airways
Libya,31.0,Afriqiyah Airways,"Afriqiyah Airways (Arabic: الخطوط الجوية الأفريقية Al-Khuṭūṭ al-Jawwiyyah al-Afrīqiyyah) is a state-owned airline based in Tripoli, Libya. Before the 17 February 2011 revolution, it operated domestic services between Tripoli and Benghazi, and international scheduled services to over 25 countries in Europe, Africa, Asia and the Middle East; since the end of the war, it has been seeking to rebuild its business. Afriqiyah Airways' main base is technically Tripoli International Airport, although it has been closed since 2014 and flights are operating as much as possible from other airports.

",https://en.wikipedia.org/wiki/Afriqiyah_Airways
Lithuania,25.0,Small Planet Airlines,"Small Planet Airlines was a Lithuanian leisure airline based at Vilnius Airport with further bases throughout Europe. It was the subsidiary of the Small Planet Group which also owned sister companies in Cambodia, Germany, Italy, and Poland, all of which are also now defunct.",https://en.wikipedia.org/wiki/Small_Planet_Airlines
Luxembourg,34.0,Luxair,"Luxair, legally Luxair S.A., Société Luxembourgeoise de Navigation Aérienne, is the flag carrier airline of Luxembourg with its headquarters and hub at Luxembourg Airport. It operates scheduled services to destinations in Europe, North Africa, the Mediterranean and Middle East with additional charter and seasonal services. It is Luxembourg's only passenger-carrying airline offering regular, non-charter service.

",https://en.wikipedia.org/wiki/Luxair
Madagascar,32.0,Air Madagascar,"Société Nationale Malgache de Transports Aériens S.A., operating as Air Madagascar, is an airline based in Antananarivo, Madagascar. It is the national airline of Madagascar operating services to Europe, Asia and neighbouring African and Indian Ocean island destinations, from its main base, Ivato International Airport in Antananarivo. It also operates an extensive domestic network.
The airline was formed in 1947 to feed into flights by Transports Aériens Intercontinentaux and Air France, and upon the independence of Madagascar, it became the national airline. Initially operating services on domestic routes, the airline saw expansion in the late 1960s and 1970s, when it began international flights to destinations such as France and South Africa.
In recent years the airline has been a subject of failed privatisation measures.  These are now on hold and the loss making airline is majority owned by the Malagasy government.

",https://en.wikipedia.org/wiki/Air_Madagascar
Malawi,20.0,Air Malawi,"Air Malawi Limited was the state-owned national airline of Malawi, based in Blantyre, which operated regional passenger services.  Because of its financial situation, the airline was placed in voluntary liquidation, the Malawi Government announced in November 2012, and flights have been suspended since February 2013.The airline began operations in 1964 as a subsidiary of Central African Airways, and later became independent and the national airline of Malawi. With the exception of short-lived long-haul flights to London in the 1970s, the airline has always concentrated on domestic and regional flights, from its main base at Chileka International Airport, Blantyre.
Air Malawi frequently had financial difficulties, and the Malawian government attempted to privatise the airline on two occasions without success. The first attempt in 2003 failed because the successful bidder, in partnership with South African Airways, was unable to post a security bond. The second attempt in 2007 failed after disagreements over the terms with the bidder, Comair of South Africa. The government, through its agent the Privatisation Commission, announced in September 2012 that it had embarked on another search to identify a strategic equity partner for Air Malawi, and in July 2013 Ethiopian Airlines was confirmed as the partner in a new airline to be called Malawi Airlines.",https://en.wikipedia.org/wiki/Air_Malawi
Malaysia,62.0,Malaysia Airlines,"Malaysia Airlines Berhad (MAB; Malay: Penerbangan Malaysia Berhad), formerly known as Malaysian Airline System (MAS; Sistem Penerbangan Malaysia), and branded as Malaysia Airlines, is the flag carrier airline of Malaysia and a member of the Oneworld airline alliance. (The MAS initials are still being kept by subsidiaries MAS Kargo and MAS Wings.) The company headquarters are located at Kuala Lumpur International Airport. In August 2014, the Malaysian government's sovereign wealth fund Khazanah Nasional—which then owned 69.37% of the airline—announced its intention to purchase remaining ownership from minority shareholders and delist the airline from Malaysia's stock exchange, thereby renationalising the airline. It operates primarily from Kuala Lumpur International Airport and from secondary hubs in Kota Kinabalu and Kuching to destinations throughout Asia, Oceania, and Europe.
Malaysia Airlines owns two subsidiary airlines: Firefly and MASwings. Firefly operates scheduled flights from its two home bases Penang International Airport and Subang International Airport. The airline focuses on tertiary cities. MASwings focuses on inter-Borneo flights. Malaysia Airlines has a freighter fleet operated by sister company MASkargo, which manages freighter flights and aircraft cargo-hold capacity for all Malaysia Airlines' passenger flights.
Malaysia Airlines traces its history to Malayan Airways Limited, which was founded in Singapore in the 1930s and flew its first commercial flight in 1947. It was then renamed as Malaysian Airways after the formation of the independent country, Malaysia, in 1963. In 1966, after the separation of Singapore, the airline was renamed Malaysia–Singapore Airlines (MSA), before its assets were divided in 1972 to form two separate national airlines—Malaysian Airline System (MAS, since renamed as Malaysia Airlines) and Singapore Airlines.Despite numerous awards from the aviation industry, being crowned the ""World's 5-Star Airline"" by Skytrax multiple times (2009, 2012 and 2013) and recognition from the World Travel Awards as 'Asia's Leading Airline' (2010, 2011 and 2013), the airline struggled to cut costs to cope with the rise of low-cost carriers in the region since the early 2000s. In 2013, the airline initiated a turnaround plan after large losses beginning in 2011 and cut routes to prominent, but unprofitable, long-haul destinations, such as the Americas (Los Angeles and Buenos Aires) and South Africa. Malaysia Airlines also began an internal restructuring and intended to sell units such as engineering and pilot training.",https://en.wikipedia.org/wiki/Malaysia_Airlines
Maldives,18.0,Maldivian,"Maldivian is the airline division of Island Aviation Services based in Malé, in the Maldives. It is the national airline of the Maldives. It operates international flights in addition to inter-island services. Its main base is Velana International Airport.

",https://en.wikipedia.org/wiki/Maldivian_(airline)
Mali,14.0,Air Mali,"Air Mali, formerly Compagnie Aérienne du Mali (abbreviated as CAM), was an airline based in Mali that was formed by the Aga Khan Fund for Economic Development (AKFED) through its subsidiary IPS, West Africa and the government of Mali in April 2005.
Due to the Northern Mali conflict, the airline's operations have been suspended since December 2012.",https://en.wikipedia.org/wiki/Air_Mali_(2005)
Malta,40.0,Air Malta,"Air Malta plc (stylized as airmalta) is the flag carrier airline of Malta, with its headquarters in Luqa and its hub at Malta International Airport.  It operates services to destinations in Europe, the Middle East and North Africa.",https://en.wikipedia.org/wiki/Air_Malta
Marshall Islands,12.0,Air Marshall Islands,"Air Marshall Islands is an airline based in Majuro, Marshall Islands. It is the flag carrier of the Marshall Islands, operating inter-island services in the Central Pacific. Its main base is Marshall Islands International Airport, Majuro.",https://en.wikipedia.org/wiki/Air_Marshall_Islands
Mauritania,15.0,Mauritania Airlines International,"Mauritania Airlines previously Mauritania Airlines International, is an airline based in Nouakchott, Mauritania, serving as flag carrier of the country. The company was set up in December 2010 in response to the demise of Mauritania Airways. In April 2018, it was announced the airline had rebranded from Mauritania Airlines International to Mauritania Airlines. It is also the only airline so far operating in Mauritania.",https://en.wikipedia.org/wiki/Mauritania_Airlines
Mauritius,37.0,Air Mauritius,"Air Mauritius is the flag carrier airline of Mauritius. The airline is headquartered in Port Louis, Mauritius, with its hub based at Sir Seewoosagur Ramgoolam International Airport. The company was placed in voluntary administration on 22 April 2020 in wake of the COVID-19 pandemic.",https://en.wikipedia.org/wiki/Air_Mauritius
Mexico,39.0,Aeroméxico,"Aerovías de México, S.A. de C.V. (lit. 'Airways of Mexico, Public Limited') operating as Aeroméxico (pronounced ; stylized as AEROMEXICO), is the flag carrier airline of Mexico, based in Mexico City. It operates scheduled services to more than 90 destinations in Mexico; North, South and Central America; the Caribbean, Europe and Asia. Its main base and hub is in Mexico City, with secondary hubs in Guadalajara and Monterrey. The headquarters is in the financial district on Paseo de la Reforma, formerly in its own building overlooking the Diana the Huntress Fountain, but moved down the street in 2017 to the Torre MAPFRE tower across from the Mexican Stock Exchange while the old building is demolished and replaced with a much taller new tower.
Grupo Aeroméxico includes Aeroméxico, Aeroméxico Connect (regional subsidiary), and Aeroméxico Contigo (product on select U.S.-Mexico routes). The group currently holds the No. 2 place in domestic market share behind Volaris, with 24.2%; and No. 1 place in international market share with 15.8%, in the 12 months ending March 2020, becoming Mexico's largest international airline group. Aeroméxico is one of the four founding members of the SkyTeam airline alliance, along with Air France, Delta Air Lines and Korean Air.
Aeroméxico works closely with the U.S. carrier Delta Air Lines, which owns part of Aeroméxico and in 2015 announced its intention to acquire up to 49%. On 8 May 2017 a joint commercial agreement (JCA), came into effect, whereby the airlines share information, costs, and revenues on all their flights between the United States and Mexico.In 2016, the company flew 19.703 million passengers (up 5.0% vs. previous year), of which 13.047 million domestic (+3.7%) and 6.656 million international (+7.6%). It flew 34.776 million revenue passenger kilometers (RPKs), had 43.362 million available seat kilometers (ASKs), and an 80.3% load factor.",https://en.wikipedia.org/wiki/Aerom%C3%A9xico
Moldova,35.0,Air Moldova,Air Moldova is the national airline of Moldova headquartered in Chișinău. It mainly operates scheduled and charter services to destinations within Europe from its base at Chișinău International Airport.,https://en.wikipedia.org/wiki/Air_Moldova
Monaco,9.0,Heli Air Monaco,Heli Air Monaco is the flag carrier of Monaco.,https://en.wikipedia.org/wiki/Heli_Air_Monaco
Mongolia,25.0,Aero Mongolia,"Aero Mongolia (Mongolian: Аэро Монголиа, ) is one of the three national airlines of Mongolia. Its head office is on the third floor of Buyant-Ukhaa International Airport in Ulaanbaatar. It operates domestic flights to eleven destinations, and also operates international scheduled services to Irkutsk, Russia, and to Hohhot, China. Its main base is Chinggis Khaan International Airport.

",https://en.wikipedia.org/wiki/Aero_Mongolia
Montenegro,35.0,Montenegro Airlines,"Montenegro Airlines a.d. (Serbo-Croatian: Montenegro erlajns / Монтенегро ерлајнс) was the flag carrier of Montenegro, headquartered in Podgorica. It operated scheduled and charter services throughout Europe from its hub at Podgorica Airport with a second base maintained at Tivat Airport. The airline was liquidated from 26 December 2020 due to accumulating heavy losses during the COVID-19 pandemic.In February 2021, the government of Montenegro launched a new flag carrier, Air Montenegro.",https://en.wikipedia.org/wiki/Montenegro_Airlines
Morocco,30.0,Royal Air Maroc,"Royal Air Maroc (French pronunciation: ​; Arabic: الخطوط الملكية المغربية, al-Khuṭūṭu l-Malakiyyatu l-Maghribiyyah, literally Royal Moroccan Lines or Royal Moroccan Airlines; Berber languages: ⴰⵎⵓⵏⵉ ⴰⵢⵍⴰⵍ ⴰⴳⵍⴷⴰⵏ ⵏ ⴰⵎⵓⵔⴰⴽⵓⵛ, Amuni Aylal Ageldan n Amurakuc), more commonly known as RAM, is the Moroccan national carrier, as well as the country's largest airline.RAM is wholly owned by the Moroccan Government, and has its headquarters on the grounds of Casablanca-Anfa Airport. It joined the Oneworld alliance in 2020. 
From its base at Mohammed V International Airport, the carrier operates a domestic network in Morocco, scheduled international flights to Africa, Asia, Europe, and North and South America, and occasional charter flights that include Hajj services.

",https://en.wikipedia.org/wiki/Royal_Air_Maroc
Mozambique,25.0,LAM Mozambique Airlines,"LAM - Mozambique Airlines, S. A. (LAM  - Linhas Aéreas de Moçambique, S. A.) or Linhas Aéreas de Moçambique, Ltd., operating as LAM Mozambique Airlines (Portuguese: LAM Linhas Aéreas de Moçambique), is the flag carrier of Mozambique. The airline was established by the Portuguese colonial government of Mozambique in August 1936 (1936-08) as a charter carrier named DETA - Direcção de Exploração de Transportes Aéreos,  and was renamed in 1980 following reorganisation. LAM Mozambique Airlines is based in Maputo, and has its hub at Maputo International Airport. It operates scheduled services in Southern Africa. The company is a member of the International Air Transport Association, and of the African Airlines Association since 1976.

",https://en.wikipedia.org/wiki/LAM_Mozambique_Airlines
Myanmar,18.0,Yangon Airways,"Air Thanlwin (formerly Yangon Airways Ltd.) (Burmese: ရန်ကုန် လေကြောင်းလိုင်း) is an airline based in Yangon, Myanmar, offering scheduled and chartered domestic flights out of its bases at Yangon International Airport. It was suspended from December 2010 but has since restarted operations starting from 16 October 2011.
Yangon Airways was listed by the United States Department of Treasury Office of Foreign Assets Control (OFAC) on its Specially Designated Nationals and Blocked Persons (SDN) list. Under United States federal law, Americans are prohibited from doing business with individuals or entities listed as an SDN. Yangon Airways was designated by OFAC in 2008 after having been acquired by notorious drug traffickers of the United Wa State Army.",https://en.wikipedia.org/wiki/Yangon_Airways
Namibia,34.0,Air Namibia,"Air Namibia (Pty) Limited, which traded as Air Namibia, was the national airline of Namibia, headquartered in the country's capital, Windhoek. It operated scheduled domestic, regional, and international passenger and cargo services, having its international hub in Windhoek Hosea Kutako International Airport and a domestic hub at the smaller Windhoek Eros Airport. As of December 2013, the carrier was wholly owned by the Namibian government. Air Namibia was a member of both the International Air Transport Association and the African Airlines Association.",https://en.wikipedia.org/wiki/Air_Namibia
Nauru,48.0,Nauru Airlines,"Nauru Air Corporation, trading as Nauru Airlines (formerly trading as Our Airline and Air Nauru), is the flag carrier airline of the Republic of Nauru. It operates scheduled international services to other Pacific islands and Australia. Its main base is Nauru International Airport. Its head office is on the property of Nauru International Airport, Yaren District and its operations office is in Brisbane in the Australian state of Queensland. In August 2014, the airline changed its name from Our Airline to Nauru Airlines.",https://en.wikipedia.org/wiki/Nauru_Airlines
Nepal,30.0,Nepal Airlines,"Nepal Airlines Corporation (Nepali: नेपाल वायुसेवा निगम, romanized: Nepāl Vāyusevā Nigam, lit. 'Nepal Air Service Corporation'), formerly known as Royal Nepal Airlines (शाही नेपाल वायुसेवा, Śāhī Nepāl Vāyusevā, 'Royal Nepal Air Service'), is the flag carrier of Nepal. Founded in 1958, it is the oldest airline of the country. Out of its main base at Tribhuvan International Airport, Kathmandu, the airline operates domestic services within Nepal and medium-haul services in Asia. The airline's first aircraft was a Douglas DC-3, used to serve domestic routes and a handful of destinations in India. The airline acquired its first jet aircraft, Boeing 727s, in 1972. As of 13 July 2020, the airline operates a fleet of seven aircraft. Since 2013, the airline has been on the list of air carriers banned in the European Union.",https://en.wikipedia.org/wiki/Nepal_Airlines
Netherlands,72.0,KLM,"KLM Royal Dutch Airlines, legally Koninklijke Luchtvaart Maatschappij N.V. (literal translation: Royal Aviation Company N.V.), is the flag carrier airline of the Netherlands. KLM is headquartered in Amstelveen, with its hub at nearby Amsterdam Airport Schiphol. It is part of the Air France–KLM group and a member of the SkyTeam airline alliance. Founded in 1919, KLM is the oldest operating airline in the world, and has 35,488 employees with a fleet of 110 (excluding subsidiaries) as of 2021. KLM operates scheduled passenger and cargo services to 145 destinations.",https://en.wikipedia.org/wiki/KLM
New Zealand,53.0,Air New Zealand,"Air New Zealand Limited is the flag carrier airline of New Zealand. Based in Auckland, the airline operates scheduled passenger flights to 20 domestic and 32 international destinations in 18 countries, primarily around and within the Pacific Rim. The airline has been a member of the Star Alliance since 1999.Air New Zealand originated in 1940 as Tasman Empire Airways Limited (TEAL), a company operating trans-Tasman flights between New Zealand and Australia. TEAL became wholly owned by the New Zealand Government in 1965, whereupon it was renamed Air New Zealand. The airline served only international routes until 1978, when the government merged it and the domestic New Zealand National Airways Corporation (NAC) into a single airline under the Air New Zealand name. Air New Zealand was privatised in 1989, but returned to majority government ownership in 2001 after near bankruptcy due to a failed tie up with Australian carrier Ansett Australia. In the 2017 financial year to June, Air New Zealand carried 15.95 million passengers.Air New Zealand's route network focuses on Australasia and the South Pacific, with long-haul flight services to eastern Asia and North America. It was the last airline to circumnavigate the world with flights to London Heathrow via both Los Angeles and Hong Kong. The latter ended in March 2013 when Air New Zealand stopped Hong Kong – London flights, in favour of a codeshare agreement with Cathay Pacific. The airline's main hub is Auckland Airport, located near Mangere in the southern part of the Auckland urban area. Air New Zealand is headquartered in a building called ""The Hub"", located 20 km (12 mi) from Auckland Airport, in Auckland's Wynyard Quarter.Air New Zealand currently operates a fleet of Airbus A320, Airbus A320neo family, Boeing 777, and Boeing 787 jet aircraft, as well as a regional fleet of ATR 72 and Bombardier Q300 turboprop aircraft. Air New Zealand was awarded Airline of the Year in 2010 and 2012 by the Air Transport World Global Airline Awards. In 2014, Air New Zealand was ranked the safest airline in the world by JACDEC.",https://en.wikipedia.org/wiki/Air_New_Zealand
Nicaragua,8.0,La Costeña,"Aerotaxis La Costeña S.A. is an airline based in Managua, Nicaragua. It operates passenger services from Managua to 7 domestic destinations. Its main base is at Augusto C. Sandino International Airport.",https://en.wikipedia.org/wiki/La_Coste%C3%B1a_(airline)
Niger,8.0,Niger Airlines,"Niger Airlines is a Nigerien flag carrier based in Niamey. The airline was founded in 2012 to replace services of defunct Air Niger. It started services in 2014. Its main hub is located at Diori Hamani International Airport. It is not to be confused with Niger Airways, also based in Niamey.",https://en.wikipedia.org/wiki/Niger_Airlines
Nigeria,29.0,Arik Air,"Arik Air is a Nigerian airline operating mainly from two hubs at Murtala Muhammed International Airport in Lagos and Nnamdi Azikiwe International Airport in Abuja. Arik Air's head office is the Arik Air Aviation Center on the grounds of Murtala Muhammed International Airport in Ikeja. Arik Air serves a network of regional and mid-haul destinations within Africa.

",https://en.wikipedia.org/wiki/Arik_Air
North Korea,41.0,Air Koryo,"Air Koryo (Korean: 고려항공; Hanja: 高麗航空; MR: Koryŏ Hanggong) is the state-owned national airline of North Korea, headquartered in Sunan-guyŏk, Pyongyang. Based at Pyongyang International Airport (IATA: FNJ), it operates international scheduled and charter services to points in Asia.",https://en.wikipedia.org/wiki/Air_Koryo
North Macedonia,14.0,MAT Macedonian Airlines,"MAT Macedonian Airlines (Macedonian: Македонски Авиотранспорт (МАТ), tr: Makedonski Aviotransport (MAT)) was the national flag carrier airline of the Republic of North Macedonia (now North Macedonia). It operated scheduled services between Skopje and Ohrid and several destinations in Europe. It was based in Skopje with its main base at Skopje International Airport.",https://en.wikipedia.org/wiki/MAT_Macedonian_Airlines
Norway,72.0,Norwegian Air Shuttle,"Norwegian Air Shuttle ASA (OSE: NAS), trading as Norwegian, is a Norwegian low-cost airline and Norway's largest airline. It is the fourth largest low-cost carrier in Europe behind Wizz Air, easyJet and Ryanair, the second-largest airline in Scandinavia, and the ninth-largest airline in Europe in terms of passenger numbers. It offers a high-frequency domestic flight schedule within Scandinavia and Finland, and to business destinations such as London, as well as to holiday destinations in the Mediterranean and the Canary Islands, transporting over 30 million people in 2016. The airline is known for its distinctive livery of white with a red nose, with portraits of high achievers on the tail fins of its aircraft.
Norwegian's flights are operated by itself as well as fully owned subsidiaries, including Norwegian Air Sweden and Norwegian Air Norway. Each airline holds a unique air operator's certificate (AOC) but shares branding, corporate identity, and commercial functions with the rest of the Group.
Until December 2019, Norwegian also owned and operated Norwegian Air Argentina, which operated domestic flights within the country. Until January 2021, Norwegian's former long-haul subsidiaries Norwegian Air UK and Norwegian Long Haul operated long-haul flights on behalf of the company, after which both subsidiaries were put into liquidation when long-haul operations were ended due to the COVID-19 pandemic. Until April 2021, Norwegian utilised Ireland-based Norwegian Air International for European-based operations outside of Norway or Sweden.",https://en.wikipedia.org/wiki/Norwegian_Air_Shuttle
Oman,40.0,Oman Air,"Oman Air (Arabic: الطيران العماني) is the national airline of Oman. Based at Muscat International Airport in Seeb, Muscat, it operates domestic and international passenger services, as well as regional air taxi and charter flights.

",https://en.wikipedia.org/wiki/Oman_Air
Pakistan,44.0,Pakistan International Airlines,"Pakistan International Airlines (Urdu: پاکستان انٹرنیشنل ایئرلائنز; abbreviated PIA, Urdu: پی‌آئی‌اے) is an international airline that serves as the national flag carrier of Pakistan under the administrative control of the Secretary to the Government of Pakistan for Aviation. Its central hub is Karachi's Jinnah International Airport, while Allama Iqbal International Airport in Lahore, and Islamabad International Airport serve as secondary hubs.
PIA was founded on 29 October 1946 as Orient Airways, and was initially based in Calcutta, British India, before shifting operations to the newly independent state of Pakistan in 1947. Orient Airways was nationalised to form the Pakistan International Airlines Corporation (PIAC). The new airline commenced international services in 1955 to London, via Cairo and Rome. PIA became the first Asian airline to operate jet aircraft with the induction of the Boeing 707 into commercial service on 7 March 1960, and later in 1964 became the first non-Communist airline to fly to China. The airline played a vital role in the establishment of  Emirates Airline in 1985. In 2004, PIA become the launch customer of the Boeing 777-200LR. On 10 November 2005 PIA used the Boeing 777-200LR to complete the world's longest nonstop flight by a commercial airliner. This flight lasted 22 hours and 22 minutes on the eastbound route between Hong Kong and London.PIA is Pakistan's largest airline and operates a fleet of 29 aircraft. The airline operates nearly 100 flights daily, servicing 18 domestic destinations and 25 international destinations across Asia, Europe, the Middle East and North America. In addition to commercial flight operations, PIA also owns The Roosevelt Hotel in New York City, and the Sofitel Paris Scribe Hotel in Paris. The airline operates a frequent flier programme, PIA Awards +, and has several codeshare and interline agreements. However, it is not part of any airline alliance.On 30 June 2020, PIA was banned from flying in European airspace for six months, starting on 1 July 2020, after EASA determined that the airline was not capable of certifying and overseeing its operators and aircraft in accordance with applicable international standards. This decision was made soon after it was revealed that at least a third of all pilot's licenses issued in Pakistan were not genuine. By 9 July 2020, the airline was also banned by the United Kingdom and the United States.",https://en.wikipedia.org/wiki/Pakistan_International_Airlines
Palau,11.0,Belau Air,"Belau Air is a Palauan airline with its headquarters in Koror City. Belau Air is the only air carrier operating solely throughout the island nation of Palau, having its hub at Roman Tmetuchl International Airport in the state of Airai nearby the country's main city and former capital Koror. Belau Air currently owns only one small plane, a Cessna 150, which can hold one passenger.The service makes daily flights to the Palauan states of Peleliu and Angaur, both of which are small island communities southwest of the State of Koror. The plane is also used for tourism and offers tours throughout Palau's Rock Islands. The airline does not travel internationally, and other airlines are used to travel into and out of Palau. 
Shuttle service is provided to transport passengers from the Roman Tmetuchl International Airport in Airai to Koror.",https://en.wikipedia.org/wiki/Belau_Air
Panama,40.0,Copa Airlines,"Compañía Panameña de Aviación, S.A., (commonly referred to as Copa and branded simply as ""Copa Airlines"") is the flag carrier of Panama. It is headquartered in Panama City, Panama, with its main hub at Tocumen International Airport. Copa is a subsidiary of Copa Holdings, S.A. as well as a member of Star Alliance. The airline is also the main operator and owner of Colombian airline AeroRepública, currently known as Copa Airlines Colombia.
Copa was founded in 1947 and it began domestic operations to three cities in Panama shortly afterwards. The airline then abandoned its domestic flights in 1980, in favor of international flights. In 1998, Copa formed a partnership with Continental Airlines, adopting a new brand image and the OnePass frequent flyer program and later replaced by MileagePlus, which was replaced by ConnectMiles in July 2015.

",https://en.wikipedia.org/wiki/Copa_Airlines
Papua New Guinea,28.0,Air Niugini,"Air Niugini Limited is the national airline of Papua New Guinea, based in Air Niugini House on the property of Jacksons International Airport, Port Moresby. It operates a domestic network from Port Moresby to 12 major airports while the subsidiary company Link PNG operates the minor airports. It also operates international services in Asia, Oceania, and Australia on a weekly basis. Its main base is Jacksons International Airport which is located in 7 Mile, Port Moresby, Papua New Guinea.  Niugini is the Tok Pisin word for New Guinea.

",https://en.wikipedia.org/wiki/Air_Niugini
Paraguay,18.0,Transportes Aéreos del Mercosur S.A,"Transportes Aereos del Mercosur S.A, d/b/a LATAM Airlines Paraguay (formerly known as TAM Paraguay and previously Líneas Aéreas Paraguayas) is the flag carrier and the national airline of Paraguay with its headquarters in Asunción, Paraguay. Its flights operate from Silvio Pettirossi International Airport in Asunción. Its parent company is LATAM Airlines Group.",https://en.wikipedia.org/wiki/LATAM_Paraguay
China,56.0,Air China,"Air China Limited (Chinese: 中国国际航空公司) is the flag carrier of the People's Republic of China and one of the ""Big Three"" mainland Chinese airlines (alongside China Southern Airlines and China Eastern Airlines). Air China's headquarters are in Shunyi District, Beijing. Air China's flight operations are based primarily at Beijing Capital International Airport. In 2017, the airline carried 102 million domestic and international passengers with an average load factor of 81%. The airline joined Star Alliance in 2007, alongside Shanghai Airlines.",https://en.wikipedia.org/wiki/Air_China
Peru,22.0,LATAM Peru,"LATAM Airlines Perú (formerly LAN Perú S.A.) is an airline based in Lima, Peru. It is a subsidiary of LATAM Airlines Group, which owns 49% of the airline.  It operates scheduled domestic and international services. Its main hub is Jorge Chávez International Airport. LATAM Perú is the dominant airline in Peru, controlling 73.4% of the domestic market.

",https://en.wikipedia.org/wiki/LATAM_Per%C3%BA
Philippines,42.0,Philippine Airlines,"Philippine Airlines (PAL), a trade name of PAL Holdings, Inc. (PSE: PAL) and also known historically as Philippine Air Lines until 1970, is the flag carrier of the Philippines. Headquartered at the PNB Financial Center in Pasay, the airline was founded in 1941 and is the first and oldest commercial airline in Asia operating under its original name.The primary hub of Philippine Airlines is Ninoy Aquino International Airport in Manila. It also operates from three secondary hubs: Mactan–Cebu International Airport, Cebu; Francisco Bangoy International Airport, Davao; and Clark International Airport which covers portions of the cities of Angeles and Mabalacat within the Clark Freeport Zone in the province of Pampanga. Its subsidiary PAL Express operates only regional routes while PAL operates both domestic (Cebu, Davao, General Santos, Kalibo, Manila and Zamboanga) and international routes. The airline operates both narrow-body and wide-body fleets of Airbus aircraft and a widebody fleet of Boeing aircraft.",https://en.wikipedia.org/wiki/Philippine_Airlines
Poland,54.0,LOT Polish Airlines,"LOT Polish Airlines, legally incorporated as Polskie Linie Lotnicze LOT S.A. (Polish pronunciation: , flight), is the flag carrier of Poland. Established in 1928, LOT was a founding member of IATA and remains one of the world's oldest airlines in operation. With a fleet of 75 aircraft as of 2021, LOT Polish Airlines is the 18th largest operator in Europe with over 120 destinations across Europe, Asia and North America.The airline was founded on 29 December 1928 by the Polish government during the Second Polish Republic as a self-governing limited liability corporation, taking over existing domestic airlines Aerolot (founded in 1922) and Aero (founded in 1925), and began operations on 1 January 1929. The first aircraft used by LOT were Junkers F.13 and Fokker F.VII with the inaugural international service to Vienna, Austria, beginning on 2 August 1929.Most of the destinations originate from its hub at Warsaw Chopin Airport. Since 2018, LOT has maintained a secondary international hub at Budapest Ferenc Liszt International Airport in Hungary where it operates regularly scheduled flights to New York and Seoul. LOT Charters is the airline's wholly owned subsidiary which offers charter flights using LOT's mainline fleet on behalf of Polish tour operators. LOT has been a member of Star Alliance since 2003.",https://en.wikipedia.org/wiki/LOT_Polish_Airlines
