0,1,2,3,4
Paraguay,905875.0,Larissa Riquelme,Larissa Mabel Riquelme Frutos (born 22 February 1985) is a Paraguayan  model and actress. She is one of the highest-paid models in Paraguay.,https://en.wikipedia.org/wiki/Larissa_Riquelme
Monaco,847019.0,Charles Leclerc,"Charles Marc Hervé Perceval Leclerc (French pronunciation: ​[ʃaʁl ləklɛʁ]; born 16 October 1997) is a Monégasque racing driver, currently racing in Formula One for Scuderia Ferrari. He won the GP3 Series championship in 2016 and the FIA Formula 2 Championship in 2017.
Leclerc made his Formula One debut in 2018 for Sauber, a team affiliated with Ferrari, for which he was part of the Ferrari Driver Academy. With Sauber having finished last the year before, Leclerc led the charge to improve its finishing position in the Constructors' Championship to eighth, and was the higher ranked of the two Sauber drivers. He joined Ferrari the next season and became the second-youngest driver to qualify on pole position in Formula One at the 2019 Bahrain Grand Prix. The 2019 season also saw Leclerc take his first career win in Belgium. He won the FIA Pole Trophy for most pole positions in the 2019 season, becoming the youngest driver to win it, before winning it again in 2022. Leclerc finished runner-up to Max Verstappen in the 2022 World Drivers' Championship.
As of the 2022 Abu Dhabi Grand Prix, Leclerc has achieved 5 race wins and 18 pole positions in Formula One. He scored the first grand slam of his career at the 2022 Australian Grand Prix. Leclerc is set to remain at Ferrari until at least the end of the 2024 season.",https://en.wikipedia.org/wiki/Charles_Leclerc
Nicaragua,830244.0,Luis Enrique,"Luis Enrique Martínez García (Spanish pronunciation: [lwis enˈrike]; born 8 May 1970), known as Luis Enrique, is a Spanish football manager and former player.
A versatile player with good technique, he was capable of playing in several different positions, but usually played as a midfielder or forward, and was also noted for his temperament and stamina. Starting in 1991 and ending in 2004, he represented both Real Madrid and Barcelona with both individual and team success, appearing in more than 500 official games and scoring more than 100 goals. He appeared with the Spain national football team in three World Cups and one European Championship.
Luis Enrique started working as a manager in 2008 with Barcelona B, before moving to Roma three years later. In the 2013–14 season he managed Celta, before returning to Barcelona and winning the treble in his first year and the double in his second; in 2018, he was appointed Spain head coach for the first time before resigning for family reasons in 2019. He reassumed the position the same year and subsequently led the team to the semi-finals of Euro 2020 and the second place in the 2020–21 Nations League, resigning at the end of the 2022 World Cup.",https://en.wikipedia.org/wiki/Luis_Enrique
Afghanistan,804492.0,Abdullah Abdullah,"Abdullah Abdullah (Dari/Pashto: عبدالله عبدالله, Dari pronunciation: [abdʊlˈlɒː abdʊlˈlɒː]; born as Abdullah on 5 September 1960) is an Afghan politician who led the High Council for National Reconciliation (HCNR) from May 2020 until August 2021, when the Afghan government was overthrown by the Taliban. The council had been established to facilitate peace talks between the Islamic Republic of Afghanistan and the Taliban insurgents. Abdullah served as the Chief Executive of Afghanistan from September 2014 to March 2020, and as Minister of Foreign Affairs from December 2001 to April 2005. Prior to that, he was a senior member of the Northern Alliance, working as an adviser to Ahmad Shah Massoud. He worked as an ophthalmologist and medical doctor in the 1980s.
Abdullah ran against President Hamid Karzai in the 2009 Afghan presidential election, coming second with 30.5% of the total votes. In 2010, he created the Coalition for Change and Hope, which became the National Coalition of Afghanistan in 2011 and is one of the leading democratic opposition movements in Afghanistan. He ran again in the 2014 presidential election and went to the second round with 45% the total vote. His closest rival, Ashraf Ghani, had secured 35% of the total vote. Due to signs of fraud, the results of the second round were heavily contested and led to a deadlock. Despite the controversy regarding the results of the second round of elections, the final certified result by the Independent election commission of Afghanistan shows that Ashraf Ghani received 55.3% of the votes while Abdullah Abdullah secured 44.7% of the vote. After months of talks and US mediation, the two candidates established a national unity government in which Abdullah served as the Chief Executive of Afghanistan.Following the collapse of the Islamic Republic of Afghanistan on 17 August 2021, leader of the Taliban-affiliated Hezb-e-Islami party Gulbuddin Hekmatyar met with Abdullah and Karzai in Doha, seeking to form a government. Reports emerged on 25 August that a 12-member council will be formed to govern the de facto newly-reinstated Islamic Emirate of Afghanistan. Reportedly 7 members were already agreed upon: Abdullah himself, Karzai, Hekmatyar, Abdul Ghani Baradar, Mohammad Yaqoob, Khalil-ur-Rehman Haqqani, and Hanif Atmar. However, it was later announced that Abdullah Abdullah and Karzai had failed to secure roles in the new government.",https://en.wikipedia.org/wiki/Abdullah_Abdullah
Montenegro,799921.0,Thaksin Shinawatra,"Thaksin Shinawatra (Thai: ทักษิณ ชินวัตร; RTGS: Thaksin Chinnawat; pronounced [tʰák.sǐn t͡ɕʰīn.nā.wát]; Chinese: 丘達新; Montenegrin: Taksin Šinavatra; born 26 July 1949), is a Thai businessman, politician and visiting professor. He served in the Thai Police from 1973 to 1987, and was the Prime Minister of Thailand from 2001 to 2006.
Thaksin founded the mobile phone operator Advanced Info Service and the IT and telecommunications conglomerate Shin Corporation in 1987, ultimately making him one of the richest people in Thailand. He founded the Thai Rak Thai Party (TRT) in 1998 and, after a landslide electoral victory, became prime minister in 2001. He was the first democratically elected prime minister of Thailand to serve a full term and was re-elected in 2005 by an overwhelming majority.
Thaksin declared a ""war on drugs"" in which more than 2,500 people were killed. Thaksin's government launched programs to reduce poverty, expand infrastructure, promote small and medium-sized enterprises, and extend universal healthcare coverage. Thaksin took a strong-arm approach against the separatist insurgency in the Muslim southern provinces.
His decision to sell shares in his corporation for more than a billion tax-free dollars generated considerable controversy. A citizens' movement against Thaksin, called People's Alliance for Democracy or ""Yellow Shirts"", launched mass protests, accusing him of corruption, abuse of power, and autocratic tendencies. Thaksin called snap elections that were boycotted by the opposition and invalidated by the Constitutional Court.
Thaksin was overthrown in a military coup on 19 September 2006. His party was outlawed and he was barred from political activity. Thaksin has since lived in self-imposed exile except for a brief visit to Thailand in 2008. He was sentenced in absentia to two years in jail for abuse of power. From abroad he has continued to influence Thai politics, through the People's Power Party that ruled in 2008, and its successor organisation Pheu Thai Party, as well as the United Front for Democracy Against Dictatorship or ""Red Shirt"" movement. His younger sister Yingluck Shinawatra was the prime minister of Thailand from 2011 to 2014.",https://en.wikipedia.org/wiki/Thaksin_Shinawatra
Iceland,778711.0,Björk,"Björk Guðmundsdóttir  ( BYURK, Icelandic: [pjœr̥k ˈkvʏðmʏntsˌtouhtɪr̥] (listen); born 21 November 1965) is an Icelandic singer, songwriter, composer, record producer, and actress. Noted for her distinct three-octave vocal range and eccentric persona, she has developed an eclectic musical style over her four-decade career that has drawn on electronic, pop, experimental, trip hop, classical, and avant-garde music.
Born and raised in Reykjavík, Björk began her music career at the age of 11 and gained international recognition as the lead singer of the alternative rock band the Sugarcubes, by the age of 21. After the Sugarcubes disbanded in 1992, Björk began a solo career. She came to prominence with albums such as Debut (1993), Post (1995), and Homogenic (1997), collaborating with a range of artists and exploring a variety of multimedia projects. Her other albums include Vespertine (2001), Medúlla (2004), Volta (2007), Biophilia (2011), Vulnicura (2015), Utopia (2017) and Fossora (2022).
Several of Björk's albums have reached the top 20 on the US Billboard 200 chart. As of 2015, she had sold more than 20 million records worldwide. Thirty-one of her singles have reached the top 40 on pop charts around the world, with 22 top-40 hits in the UK, including the top-10 singles ""It's Oh So Quiet"", ""Army of Me"", and ""Hyperballad"" and the top-20 singles ""Play Dead"", ""Big Time Sensuality"", and ""Violently Happy"". Her accolades and awards include the Order of the Falcon, five BRIT Awards, and 15 Grammy nominations. In 2015, Time named her one of the 100 most influential people in the world. Rolling Stone named her the 60th greatest singer and the 81st greatest songwriter.
Björk starred in the 2000 Lars von Trier film Dancer in the Dark, for which she won the Best Actress Award at the 2000 Cannes Film Festival, and was nominated for the Academy Award for Best Original Song for ""I've Seen It All"". Biophilia was marketed as an interactive app album with its own education program. Björk has also been an advocate for environmental causes in Iceland. A retrospective exhibition dedicated to Björk was held at the New York Museum of Modern Art in 2015.",https://en.wikipedia.org/wiki/Bj%C3%B6rk
Kyrgyzstan,744454.0,Valentina Shevchenko,"Valentina Anatolievna Shevchenko (Russian: Валентина Анатольевна Шевченко;
born (1988-03-07)March 7, 1988) is a Kyrgyz and Peruvian professional mixed martial artist and former Muay Thai fighter. She currently competes in the women's Flyweight division for the Ultimate Fighting Championship (UFC), where she is the current UFC Women's Flyweight Champion. As of August 1, 2021, she is ranked #2 in the UFC women's pound-for-pound rankings.

",https://en.wikipedia.org/wiki/Valentina_Shevchenko
Luxembourg,728239.0,Jean-Claude Juncker,"Jean-Claude Juncker (Luxembourgish: [ˈʒɑ̃ːkloːt ˈjuŋkɐ]; born 9 December 1954) is a Luxembourgish politician who served as the 21st Prime Minister of Luxembourg from 1995 to 2013 and 12th President of the European Commission from 2014 to 2019. He also served as Finance Minister from 1989 to 2009 and President of the Eurogroup from 2005 to 2013.
By the time Juncker left office as Prime Minister in 2013, he was the longest-serving head of any national government in the EU and one of the longest-serving democratically elected leaders in the world, with his tenure encompassing the height of the European financial and sovereign debt crisis. In 2005, he became the first permanent President of the Eurogroup.In 2014, the European People's Party (EPP) had Juncker as its lead candidate, or Spitzenkandidat, for the presidency of the Commission in the 2014 elections. This marked the first time that the Spitzenkandidat process was employed. Juncker is the first president to have campaigned as a candidate for the position prior to the election, a process introduced with the Treaty of Lisbon. The EPP won 220 out of 751 seats in the Parliament. On 27 June 2014, the European Council officially nominated Juncker for the position, and the European Parliament elected him on 15 July 2014 with 422 votes out of the 729 cast. He succeeded José Manuel Barroso as president on 1 November 2014.Juncker has stated that his priorities would be the creation of a digital single market, the development of an EU Energy Union, the negotiation of the Transatlantic Trade Agreement, the continued reform of the Economic and Monetary Union of the European Union—with the social dimension in mind, a ""targeted fiscal capacity"" for the Eurozone, and the 2015–2016 British EU membership renegotiations.",https://en.wikipedia.org/wiki/Jean-Claude_Juncker
Mauritania,650846.0,Muhammad al-Mukhtar al-Shinqiti,"Muhammad al-Mukhtar al-Shinqiti (Arabic: محمد المختار الشنقيطي; born 1966) is a Mauritanian political activist, author, and academic. He currently works at Hamad Bin Khalifa University as an associate professor of political ethics and history of religion. Besides, he writes Arabic articles in Al Jazeera, which, as of February 2020, had exceeded 400 articles. al-Shinqiti has acquired degrees in different fields of both Religious Sciences and social sciences. These include Fiqh, Translatology, Business administration, and History of religion. He is a strong critic of Arab regimes and writes extensively about the Arab Spring, Islamic civilization, and Islamic reform.

",https://en.wikipedia.org/wiki/Muhammad_al-Mukhtar_al-Shinqiti
Mauritius,609096.0,Robin Sharma,"Robin Sharma is a Canadian writer, best known for his The Monk Who Sold His Ferrari book series. Sharma worked as a litigation lawyer until age 25, when he self-published MegaLiving (1994), a book on stress management and spirituality. He initially also self-published The Monk Who Sold His Ferrari, which was then picked up for wider distribution by HarperCollins. Sharma has published 12 other books, and founded the training company Sharma Leadership International.",https://en.wikipedia.org/wiki/Robin_Sharma
Cyprus,600000.0,Diam's,"Mélanie Georgiades (French pronunciation: ​[melani ʒɔʁʒjad]; born 25 July 1980 in Nicosia), better known by her stage name Diam's (pronounced [djams]), is a retired French rapper of Greek Cypriot origin.

",https://en.wikipedia.org/wiki/Diam%27s
Eritrea,587632.0,Tiffany Haddish,"Tiffany Sara Cornilia Haddish (born December 3, 1979) is an American stand-up comedian and actress. After guest-starring on several television series and lead role on a cable drama, Haddish gained prominence for her role as Nekeisha Williams on the NBC sitcom The Carmichael Show (2015–2017). Her breakthrough came in with a leading role in the comedy film Girls Trip (2017), which earned her several accolades—such as nominations for two Critics' Choice Awards—and was included on The New Yorker's list of the best film performances of the 21st century. She won a Primetime Emmy Award for hosting a Saturday Night Live episode (2017) and published a memoir, The Last Black Unicorn (2017).
Haddish starred in the TBS series The Last O.G. (2018–2020), executive produced and voiced Tuca in the Netflix/Adult Swim animated series Tuca & Bertie (2019–2022), and starred in the crime comedy series The Afterparty (2022–present). She released the album Black Mitzvah in 2019, for which she won the Grammy Award for Best Comedy Album, making her the second African-American woman to win this prize after Whoopi Goldberg in 1986.
She was named one of the 100 most influential people in the world by Time magazine in 2018, and The Hollywood Reporter listed her among the 100 most powerful people in entertainment in both 2018 and 2019.",https://en.wikipedia.org/wiki/Tiffany_Haddish
Namibia,482071.0,Behati Prinsloo,"Behati Prinsloo ( bee-ah-tee prin-sloo, Afrikaans: [ˈbɛɦati ˈprənsluə]; born 16 May 1988) is a Namibian model. In 2008, she became a Pink contract model, and moved on to become a Victoria's Secret Angel in 2009. She walked in ten Victoria's Secret Fashion Shows (2007–2015; 2018), and opened consecutive Victoria's Secret Fashion shows in 2014 and 2015.

",https://en.wikipedia.org/wiki/Behati_Prinsloo
Suriname,474690.0,Chuckie,error,error
Lithuania,468214.0,Simonna,"Simona Milinytė (born December 12, 1995), also known as Simonna, is a Lithuanian actress and singer. From 2007 to 2011, she participated in numerous music competitions in European countries including Lithuania, Italy, and Turkey. Most notably, Simonna joined the national Eurovision Song Contest in Lithuania as the youngest contestant ever at the time, placed third in the semi-final and seventh in the National Final.
In 2008, she released her first album titled 12.
In December 2013, she released her second album, which was self-titled Simonna and consisted of 15 songs recorded in both Lithuanian and English.
After 2014, Simonna had her music videos played by MTV and received a Vevo-certified channel.
Simonna is a guest star in ""NCIS: Los Angeles"" season finale episode.
In 2019, Simonna started to host her own radio show ""Bleav In Sports Gossip"" about sports and entertainment industry. Simonna's new podcast airs every week and is available on iHeartRadio, iTunes, Google Play, Spotify, etc.
People, Entertainment Weekly, Yahoo Celebrities, LA Times, BBC wrote about Simonna.
Since 2018, Simonna has shifted focus on her acting career. She played a lead role in the 2018 TV movie First Month is for Free. Simonna played an ""r girl"" in the drama Hollywood Rooftop, which was directed by Brett Leonard. Simonna has also acted in numerous short films. Simonna is a lead in a new short movie ""Robot Romance"" with Golden Globe winner, Oscar nominee for the Best actress Sally Kirkland. This movie is several festivals. It's the WINNER:
DRUK International Film Festival - Short film CRITICS CHOICE AWARD.
World Film Carnival - SINGAPORE ""Best Short Film"";
Virgin Spring Cinefest - Silver Award ""Best Short Film"";
She was a supporting actress in Crazy For the Boys and horror-thriller The Great Illusion. In the horror-thriller The Blackstone, Simonna played the role of a ghostly woman. Simonna is playing a lead role in several movies, tv series, she is series regular in animation series.",https://en.wikipedia.org/wiki/Simonna
Honduras,433664.0,Juan Orlando Hernández Alvarado,"Juan Orlando Hernández Alvarado (Spanish pronunciation: [ˈxwan oɾˈlando eɾˈnandes]; born 28 October 1968), also known as JOH, is a Honduran lawyer and politician who served as President of Honduras from 2014 to 2022 for two consecutive terms.
A member of the National Party, Hernández previously served as the president of the National Congress of Honduras between January 2010 and June 2013, when he was given permission by the Congress to absent himself from all responsibilities in the Congress to dedicate himself to his presidential campaign. He announced that he would seek re-election in 2017, after the Supreme Court allowed it in April 2015. On 15 December 2016, the Supreme Electoral Tribunal decided, by two votes to one, to allow Hernández to stand in the primary elections by the National Party of Honduras on 12 March 2017. On 12 March 2017, he won the National Party's primary vote to allow him to represent his party during the 2017 Honduran general election on 26 November 2017. In the elections, Hernández was declared the winner by a narrow margin (0.5%), after a reelection campaign criticized as fraudulent by OAS, while the United States recognized Hernández as the official winner. The same day he ceased to be president, he was sworn as a member of the Central American Parliament.On 7 February 2022, Hernández had his visa revoked by the U.S. Department of State, due to involvements in corruption and in the illegal drug trade. On 14 February, he was surrounded by the National police and DEA agents at his residency to process his capture and eventually take him to custody of the United States for possible trials. The U.S. government also requested an extradition against him for his involvement with narcotics. After an extradition warrant was issued, he decided to surrender to US authorities on 15 February 2022. The same day, local police arrested Hernández at his home in Tegucigalpa. On 21 April, Hernández was extradited to the United States.

",https://en.wikipedia.org/wiki/Juan_Orlando_Hern%C3%A1ndez
North Macedonia,407742.0,Cedi Osman,Cedi Osman (born 8 April 1995) is a Turkish professional basketball player for the Cleveland Cavaliers of the National Basketball Association (NBA). He plays the small forward position.,https://en.wikipedia.org/wiki/Cedi_Osman
Madagascar,392000.0,Chilla,error,error
South Sudan,370975.0,Luol Deng,"Luol Ajou Deng  (born 16 April 1985) is a British former professional basketball player. He was a two-time NBA All-Star and was named to the NBA All-Defensive Second Team in 2012. Born in what is now South Sudan, Deng fled the country with his family as a child, eventually settling in the United Kingdom. He became a British citizen in 2006, and has played for the Great Britain national team.
After playing college basketball for the Duke Blue Devils, Deng was selected by the Phoenix Suns in the first round of the 2004 NBA draft with the seventh overall pick. He was named to the NBA All-Rookie First Team as a 19-year-old in 2005. The small forward was an All-Star with the Bulls in 2012 and 2013 before splitting the 2013–14 season with the Cleveland Cavaliers. After just half a season with Cleveland, Deng joined the Miami Heat for 2014–15. He played two seasons for the Heat before signing with the Lakers in 2016. He spent his last season with the Minnesota Timberwolves.",https://en.wikipedia.org/wiki/Luol_Deng
Zambia,359389.0,Hakainde Hichilema,"Hakainde Hichilema (born 4 June 1962) is a Zambian businessman, farmer, and politician who is the seventh and current president of Zambia since 24 August 2021. After having contested five previous elections in 2006, 2008, 2011, 2015 and 2016, he won the 2021 presidential election with over 59% of the vote. He has led the United Party for National Development since 2006 following the death of the party founder Anderson Mazoka. 
Prior to his election, Hichilema was a major opponent of Edgar Lungu, the President of Zambia from 2015 to 2021. On 11 April 2017, Hichilema was arrested and charged with treason, a move that was seen as an illegitimate act by Lungu to silence a political rival. The arrest and charge were widely condemned, with protests held in Zambia and abroad, demanding Hichilema's release and condemning the increasing authoritarianism of Lungu's regime. Hichilema was released from prison on 16 August 2017, and the charge of treason was dropped.",https://en.wikipedia.org/wiki/Hakainde_Hichilema
Tajikistan,351000.0,Shon MC,"LeSean Kamel McCoy (born July 12, 1988), nicknamed ""Shady"", is an American former football running back who played in the National Football League (NFL). He played college football at Pittsburgh and was drafted by the Philadelphia Eagles in the second round of the 2009 NFL Draft. McCoy attended Bishop McDevitt High School in Harrisburg, Pennsylvania, from 2002 to 2006. In his senior year of high school, McCoy suffered a major ankle injury, which threatened his career. In his first year at Pittsburgh in 2007, McCoy rushed for over 1,300 yards and recorded 14 touchdowns. In 2008, McCoy was selected as a second-team All-American. His 21 rushing touchdowns were third in the nation, only one behind the two leaders.
In 2010, McCoy took over as the starting running back for the Eagles, and broke the 1,000-yard rushing barrier. In 2011, McCoy was named First team All-Pro by the Associated Press. In 2012, McCoy suffered a concussion that limited him to only 12 games. In 2013, McCoy led the NFL in rushing yards with 1,607, shattering the team's individual single-season rushing yards record that stood for 34 years. McCoy went on to become the all-time leading rusher for the Eagles after the 2014 season, breaking the record previously held by Wilbert Montgomery.
In the 2015 offseason, McCoy was traded to the Buffalo Bills for linebacker Kiko Alonso. After the trade, he signed a new five-year contract worth $40 million. McCoy made the Pro Bowl in each of his first three years in Buffalo, helping the team snap a 17-year playoff drought, and became one of a few select NFL running backs to surpass 10,000 career rushing yards. After playing four seasons with the Bills, he was released prior to the 2019 season. He would finish his career with one season stints with the Kansas City Chiefs and Tampa Bay Buccaneers in 2019 and 2020 respectively, winning a Super Bowl each season.
McCoy was named to the National Football League 2010s All-Decade Team; no player scored more touchdowns, ran for more yards, or gained more yards from scrimmage than McCoy did from 2010 to 2019.",https://en.wikipedia.org/wiki/LeSean_McCoy
Guyana,330503.0,Ezekiel Jackson,"Rycklon Stephens (born April 22, 1978) is a Guyanese-American retired professional wrestler and bodybuilder. He is best known for his time with WWE under the ring name Ezekiel Jackson, where he was the final ECW Champion under the WWE brand of the same name, and a former Intercontinental Champion.Stephens made his professional wrestling debut for the California based promotion Ultimate Pro Wrestling in 2007 under the ring name Big Ryck Hytz. He was then signed by the WWE in 2007 and sent to Florida Championship Wrestling under the new ring name Rycklon which was later changed to Ezekiel Jackson after his main-roster debut in 2008. During his time in WWE, Jackson was the final man to win the ECW Championship making him the third African-American to hold the championship, the sixth black world champion (after The Rock, Booker T, Bobby Lashley, Ron Simmons and Mark Henry) and the only South American-born world champion in WWE history, he later joined The Corre but was kicked out, thus starting a feud with the stable's leader Wade Barrett and he would go on to win the WWE Intercontinental Championship. Jackson would leave WWE in 2014 and briefly wrestle for TNA in the same year. He also competed in one season of Lucha Underground as  Big Ryck from 2014-2015. Ryck would wrestle his last match for Westside Xtreme Wrestling (wxw) in October, 2015.  He is the owner of the Redwood City, California-based professional wrestling promotion and school Bryckhouse Pro Wrestling. In total, Jackson was a one-time world champion in professional wrestling.",https://en.wikipedia.org/wiki/Ezekiel_Jackson
Mongolia,311001.0,Khaltmaagiin Battulga,"Khaltmaagiin Battulga (; Mongolian: Халтмаагийн Баттулга, romanized: Haltmaagiin Battulga, pronounced [χaɬtʰˈmaɟiŋ ˈpat̚tʰʊɮɢ], also referred to as Battulga Khaltmaa; born 3 March 1963) is a Mongolian politician and sambo wrestler who served as the 5th President of Mongolia from 2017 to 2021. He served as Member of the State Great Khural from 2004 to 2016 and Minister of Roads, Transportation, Construction and Urban Development from 2008 to 2012. Before his career in politics, Battulga was a sambo wrestling champion. He was the Democratic Party's candidate in the 2017 presidential election and was elected President with 50.6% in the run-off, the first-ever run-off election in modern Mongolian history. Mongolians are sharply divided about his role in the 2019 Mongolian constitutional crisis.

",https://en.wikipedia.org/wiki/Khaltmaagiin_Battulga
Burkina Faso,299531.0,Roch Marc Christian Kaboré,"Roch Marc Christian Kaboré (French pronunciation: ​[ʁɔk maʁk kʁistjɑ̃ kabɔʁe]; born 25 April 1957) is a Burkinabé banker and politician who served as the President of Burkina Faso from 2015 until he was deposed in 2022. He was the Prime Minister of Burkina Faso between 1994 and 1996 and President of the National Assembly of Burkina Faso from 2002 to 2012. Kaboré was also president of the Congress for Democracy and Progress (CDP) until his departure from the party in 2014. He founded the People's Movement for Progress party that same year.Kaboré was elected president in the November 2015 general election, winning a majority in the first round of voting. Upon taking office, he became the first non-interim president in 49 years without any past ties to the military. Kaboré worked as a banker prior to his political career.
On 24 January 2022, during a coup d'état, Kaboré was deposed and detained by the military. After the announcement, the military declared that the parliament, government and constitution had been dissolved.",https://en.wikipedia.org/wiki/Roch_Marc_Christian_Kabor%C3%A9
Togo,250811.0,Emmanuel Adebayor,"Sheyi Emmanuel Adebayor (French pronunciation: ​[ɛmanɥɛl adəbɛjɔʁ]; born 26 February 1984) is a Togolese professional footballer who plays as a striker for Togolese Championnat National club Semassi. He previously played for English clubs Arsenal, Manchester City, Tottenham Hotspur and Crystal Palace, as well as French side Metz, Monégasque team Monaco, Spanish team Real Madrid, Turkish clubs İstanbul Başakşehir and Kayserispor, and Paraguay's Club Olimpia.
He was voted African Footballer of the Year for 2008 while playing at Arsenal, and during his latter career, when he joined Olimpia Asunción in 2020, he became the highest paid player in Paraguay.Adebayor represented the Togo national team at the 2006 FIFA World Cup in Germany, the country's debut, and to date only, appearance at the World Cup. In January 2010, Adebayor was one of the players involved when the Togo team's bus came under gunfire on the way to the 2010 Africa Cup of Nations in Angola, after which he retired from national team duty. In 2013, he returned to the Togo team for the 2013 African Cup of Nations in South Africa, where he helped them to qualify for the quarter-finals. He is currently Togo's all-time top goalscorer with 32 goals.

",https://en.wikipedia.org/wiki/Emmanuel_Adebayor
Guinea-Bissau,246932.0,Ansu Fati,"Anssumane ""Ansu"" Fati Vieira (born 31 October 2002) is a Spanish professional footballer who plays as a forward for La Liga club Barcelona and the Spain national team.
Fati was born in Guinea-Bissau but chose to represent the Spain national team after gaining citizenship. He was one of Spain's most exciting football talents, and one of the best young players in the world.

",https://en.wikipedia.org/wiki/Ansu_Fati
Estonia,246667.0,Puppey,"Clement Ivanov (born March 6, 1990), better known as Puppey, is an Estonian professional Dota 2 player for Team Secret. He is the founding member of Team Secret. Together with Natus Vincere, Puppey won The International 2011 in August 2011 for a one million dollar first place prize. They also took runner-up for the next two Internationals.",https://en.wikipedia.org/wiki/Puppey
Maldives,236777.0,Mohamed Nasheed,"Mohamed Nasheed GCSK (Dhivehi: މުހައްމަދު ނަޝީދު; born 17 May 1967) is a Maldivian politician and activist currently serving as the 19th speaker of the People's Majlis since May 2019.  A founding member of the Maldivian Democratic Party, he served as President of the Maldives from 2008 until his resignation in 2012. He is the first democratically elected president of the Maldives and the only president to resign from office.Born in Malé, Nasheed was educated overseas before returning to the Maldives and becoming involved in political activism. He was first elected to Parliament in 1999 but was later forced to leave office, and was arrested and imprisoned several times during his early career. His arrest in 2005 prompted civil unrest. In the first round of the 2008 presidential election, he won 25% of the votes and later defeated incumbent President Maumoon Abdul Gayoom, who had governed the Maldives as president for 30 continuous years. As President, Nasheed played a role in drawing international attention to the threat of climate change to the Maldives. 
On 7 February 2012, Nasheed resigned amidst a political crisis. Protests by the opposition had begun after Nasheed ordered the arrest of the Chief Judge of the Criminal Court Abdulla Mohamed, which were later joined by police forces who refused to carry out the order. Nasheed characterised the circumstances of his resignation as a coup d'état, and that he was forced out of office. His successor, Mohammed Waheed Hassan, disputed this, saying the process was constitutional, and created a Commission of National Inquiry to investigate. The Commission of National Inquiry, overseen by the United Nations and the Commonwealth of Nations, reported that there was no evidence to support Nasheed's version of events.Nasheed unsuccessfully ran for the Presidency again in 2013. In March 2015, Nasheed was convicted under the Anti-Terrorism Act of Maldives for ordering the Criminal Court Judge's arrest while president, and was sentenced to 13 years at Maafushi Prison. Amnesty International described the conviction as ""politically motivated"", and the United States Department of State expressed concern at ""apparent lack of appropriate criminal procedures during the trial"". In 2016, he was given asylum in the United Kingdom, where he had gone for medical treatment. In November 2018, the Supreme Court of the Maldives overturned his conviction. Nasheed renounced his plans to contest the 2018 presidential election, citing legal obstacles and criticising the Election Commission's decision to reject his victory in a party primary poll. After his childhood best friend, relative, and party's candidate Ibrahim Solih won the election, Nasheed returned to the Maldives, and won the seat for Machangolhi Medhu constituency in parliamentary elections the following year, subsequently taking office as Speaker of Parliament.
On 6 May 2021, an assassination attempt was carried out against Nasheed near his home while he was getting into his car. He sustained serious injuries after an IED bomb that was stuffed with bearing balls as shrapnel was detonated near his home. He was treated in an intensive care unit in Germany, after undergoing multiple emergency surgeries. Maldivian authorities suspect it to be a terrorist attack by religious extremists. Three suspects were arrested.",https://en.wikipedia.org/wiki/Mohamed_Nasheed
Libya,212000.0,Hamid El Shaeri,"Hamid Al-Shaeri (Arabic: حميد الشاعري; born Abdel-Hamid Ali Ahmed; 29 November 1961) is an Egyptian-Libyan singer, songwriter, and musician residing in Cairo.  He is known as representative of Westernized synthesizer in Arabic songs. Born in Benghazi, to an Egyptian mother, and a Libyan father. His best known songs include ""Law laki"" (If Not for You), sung by the Libyan artist Ali Hemeida, and ""Jaljili"", which he sang himself.
On 19 February 2011, Hamid el Shaeri condemned the actions of Muammar Gadaffi, his native country's ruler, against the Libyan people and issued a popular call to the fellow Egyptians to aid them.
He has four children: two daughters, Nabila and Nora EL Shaeri, and two sons, Nadeem and Nouh El Shaeri.
In 2017, Pitchfork described his song ""Ayonha"" as the ""most arresting track"" on Habibi Funk's seventh release.",https://en.wikipedia.org/wiki/Hamid_Al_Shaeri
Sudan,181161.0,Rached Ghannouchi,"Rached Ghannouchi (Arabic: راشد الغنوشي, romanized: Rāshid al-Ghannūshī; born 22 June 1941), also spelled Rachid al-Ghannouchi or Rached el-Ghannouchi, is a  Tunisian politician, the co-founder of the Ennahdha Party and serving as its intellectual leader. He was born Rashad Khriji (راشد الخريجي).Ghannouchi was named one of Time's 100 Most Influential People in the World in 2012 and Foreign Policy's Top 100 Global Thinkers and was awarded the Chatham House Prize in 2012 (alongside Tunisian President Moncef Marzouki) by Prince Andrew, Duke of York, for ""the successful compromises each achieved during Tunisia's democratic transition"". In 2016, he received the Jamnalal Bajaj Award for ""promoting Gandhian values outside India"". On 13 November 2019, Ghannouchi was elected Speaker of the Assembly of the Representatives of the People. Ghannouchi narrowly survived a vote of no confidence after 97 MPs voted against him on 30 July 2020, falling short of 109 needed to oust him as Speaker of the House.",https://en.wikipedia.org/wiki/Rached_Ghannouchi
