,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
738,Mauritania,41,Atar,http://www.wikidata.org/entity/Q735645,wd:Q735645,1273367,city in Mauritania,"Atar (Arabic: أطار, Berber for mountain) is a town in northwestern Mauritania, the capital of the Adrar Region and the main settlement on the Adrar Plateau. Situated on the oued Seguellil, it is home to an airport, a museum and a historic mosque, constructed in 1674. In 2013 it had a population of 25,190.","https://en.wikipedia.org/wiki/Atar,_Mauritania"
739,Mauritius,22,Port Mathurin,http://www.wikidata.org/entity/Q1021638,wd:Q1021638,1677923,"city in Rodrigues, Mauritius","The village of Port Mathurin serves as the capital of the island of Rodrigues, a dependency of Mauritius. It lies on the north coast of the Indian Ocean island and functions as the administrative, judicial and economic centre of Rodrigues. As the name suggests, it also operates the main harbour of the island.

Port Mathurin has a population of around 6,000 people (2006). Sights include its market, while the town also has the island's only bus station and a viewpoint on Mount Fanal, south of the town. There is a Roman Catholic church, an Anglican church, and a small mosque. Other landmarks of Port Mathurin include Marie, Queen of Rodrigues, a statue of the Virgin Mary located in Pointe Canon. The two ships of the Mauritius Cargo Handling Corporation, namely MV Mauritius Pride and Mauritius Trochetia, anchor at Port Mathurin five times every month.
On 1 May 1691, François Leguat and the first French landed on Rodrigues at the site of the future village, which was founded by French colonists in 1735. The place takes its name from that of an early French settler, either Mathurin Bréhinier or Mathurin Morlaix.
In 1901 Port Mathurin became home to offices for the Britain-Australia undersea cable.
There are 22 localities within the zone of Port Mathurin, which is one of 14 statistical subdivisions of Rodrigues, to which the population of 6,000 relates:
Baie Lascars (North)
Camp du Roi
Castor
Caverne Provert
Citronelle
Crève Coeur
Désiré
English Bay
Fond La Digue
Jentac
Mont Piton
Mont Vénus
Montagne Charlot
Montagne Fanal
Pointe Canon
Pointe Monnier
Port Mathurin
Roseaux
Solitude
Soupir
Terre Rouge
VangarThe village (locality) has a single secondary school: Rodrigues College. Other  colleges operate in other villages around the island, namely Le Chou, Marechal, Grand Montagne, Mont Lubin and Citron Donis.
The locality of Port Mathurin proper occupies a very small area, and neighbouring settlements (localities) include Fond La Digue, Montagne Fanal, Pointe Monier, Camp du Roi and Baie Lascar.
In 1996, the Admiral Nevelskoi Yacht, ended his course in the lagoon next to Port Mathurin, after 2 years voyage crewless. This yacht, which was a property of the Russian government, was then given to Hon. Bernard Eric Typhis Degtyarenko in 2010, and also declared as a Maritime Museum by the Admiral Nevelskoi Maritime University. The yacht is now one of several historic links between Russia and Mauritius. It is important to emphasize that it is one of the most expensive yachts in the world in its category, including its historical importance, its value reaches more than several million dollars.

",https://en.wikipedia.org/wiki/Port_Mathurin
745,Mexico,40,Cabo San Lucas,http://www.wikidata.org/entity/Q1020776,wd:Q1020776,470655,"city in Baja California Sur, Mexico","Cabo San Lucas (Spanish pronunciation: [ˈkaβo san ˈlukas], ""Saint Luke Cape""), or simply Cabo, is a resort city at the southern tip of the Baja California Peninsula, in the Mexican state of Baja California Sur. As at the 2020 Census, the population of the city was 202,694 inhabitants. Cabo San Lucas together with San José del Cabo are collectively known as Los Cabos. Together, they form a metropolitan area of 351,111 inhabitants.Rated as one of Mexico's top 5 tourist destinations, Cabo is known for its beaches, scuba diving locations, Balnearios, the sea arch El Arco de Cabo San Lucas, and marine life. The Los Cabos Corridor has become a heavily trafficked vacation destination for tourists, with numerous resorts and timeshares along the coast between Cabo San Lucas and San José del Cabo.
The waters around Cabo are home to marine wildlife including rays, sharks, mahi-mahi (dorado) and striped marlin.

",https://en.wikipedia.org/wiki/Cabo_San_Lucas
748,Moldova,68,Bender,http://www.wikidata.org/entity/Q192176,wd:Q192176,449688,city in Moldova,"Bender ([benˈder], Moldovan Cyrillic: Бендер) or Bendery (Russian: Бендеры, [bʲɪnˈdɛrɨ], Ukrainian: Бендери), also known as Tighina (Romanian: Tighina), is a city within the internationally recognized borders of Moldova under de facto control of the unrecognized Pridnestrovian Moldavian Republic (Transnistria) (PMR) since 1992. It is located on the western bank of the river Dniester in the Romanian historical region of Bessarabia.
Together with its suburb Proteagailovca, the city forms a municipality, which is separate from Transnistria (as an administrative unit of Moldova) according to Moldovan law. Bender is located in the buffer zone established at the end of the 1992 War of Transnistria. While the Joint Control Commission has overriding powers in the city, Transnistria has de facto administrative control.
The fortress of Tighina was one of the important historic fortresses of the Principality of Moldova until 1812.","https://en.wikipedia.org/wiki/Bender,_Moldova"
764,Mongolia,55,Karakorum,http://www.wikidata.org/entity/Q62677,wd:Q62677,3719005,"first capital of the Mongol empire, established in 1220","Karakorum (Khalkha Mongolian: Хархорум, Kharkhorum; Mongolian Script:ᠬᠠᠷᠠᠬᠣᠷᠣᠮ, Qaraqorum; Chinese: 哈拉和林) was the capital of the Mongol Empire between 1235 and 1260 and of the Northern Yuan in the 14–15th centuries. Its ruins lie in the northwestern corner of the Övörkhangai Province of Mongolia, near today's town of Kharkhorin and adjacent to the Erdene Zuu Monastery, the probable earliest surviving Buddhist monastery in Mongolia. They are part of the upper part of the World Heritage Site Orkhon Valley.",https://en.wikipedia.org/wiki/Karakorum
780,Montenegro,79,Cetinje,http://www.wikidata.org/entity/Q173338,wd:Q173338,277568,city in Montenegro,"Cetinje (Montenegrin: Цетиње, pronounced [t͡sětiɲe]) is a city in Montenegro. It is the former royal capital (prijestonica / приjестоница) of Montenegro and is the location of several national institutions, including the official residence of the president of Montenegro. According to the 2011 census, the town had a population of 14,093 while the Cetinje Municipality had 16,657 residents as of 2011. Cetinje is the centre of Cetinje Municipality. The city rests on a small karst plain surrounded by limestone mountains, including Mount Lovćen, the legendary mountain in Montenegrin historiography. Cetinje was founded in the 15th century and became a cradle of the culture of Montenegro. Its status as the honorary capital of Montenegro is due to its heritage as a long-serving former capital of Montenegro.",https://en.wikipedia.org/wiki/Cetinje
793,Morocco,65,Essaouira,http://www.wikidata.org/entity/Q216939,wd:Q216939,398027,"city in Marrakech-Safi, Morocco","Essaouira ( ESS-ə-WEER-ə; Arabic: الصويرة, romanized: aṣ-Ṣawīra; Berber: ⵜⴰⵚⵚⵓⵔⵜ, romanized: Taṣṣort, formerly ⴰⵎⴳⴷⵓⵍ Amegdul; Portuguese: Mogador) is a port city in the western Moroccan region of Marakesh-Safi, on the Atlantic coast. It has 77,966 inhabitants as of 2014.
The foundation of the city of Essaouira was the work of the Moroccan 'Alawid sultan Mohammed bin Abdallah, who took the city from the Portuguese in 1769 and made an original experiment by entrusting it to several renowned architects in 1766, in particular Théodore Cornut and Ahmed al-Inglizi, who designed the city using French captives from the failed French expedition to Larache the previous year in 1765, and with the mission of building a city adapted to the needs of foreign merchants. Once built, it continued to grow and experienced a golden age and exceptional development, becoming the country's most important commercial port but also its diplomatic capital between the end of the 18th century and the first half of the 19th century.

",https://en.wikipedia.org/wiki/Essaouira
801,Mozambique,53,Island of Mozambique,http://www.wikidata.org/entity/Q331099,wd:Q331099,2214831,small island off to mainland Mozambique,"The Island of Mozambique (Portuguese: Ilha de Moçambique) lies off northern Mozambique, between the Mozambique Channel and Mossuril Bay, and is part of Nampula Province. Prior to 1898, it was the capital of colonial Portuguese East Africa. With its rich history and sandy beaches, the Island of Mozambique is a UNESCO World Heritage site and one of Mozambique's fastest growing tourist destinations. It has a permanent population of approximately 14,000 people and is served by nearby Lumbo Airport on the Nampula mainland. The name of the country, Mozambique, is derived from the name of this island.",https://en.wikipedia.org/wiki/Island_of_Mozambique
803,Myanmar,49,Mawlamyine,http://www.wikidata.org/entity/Q685941,wd:Q685941,1454286,city in Myanmar,"Mawlamyine (also spelled Mawlamyaing; Mon: မတ်မလီု Mon pronunciation: [mo̤t məlɜ̤m]; Burmese: မော်လမြိုင်မြို့; MLCTS: mau la. mruing mrui.; Burmese pronunciation: [mɔ̀ləmjàɪ̯ɰ̃ mjo̰]), formerly Moulmein, is the fourth-largest city in Myanmar (Burma), 300 kilometres (190 mi) south east of Yangon and 70 kilometres (43 mi) south of Thaton, at the mouth of Thanlwin (Salween) River. The city is the capital and largest city of Mon State and the main trading centre and seaport in south eastern Myanmar.",https://en.wikipedia.org/wiki/Mawlamyine
806,Namibia,65,Walvis Bay,http://www.wikidata.org/entity/Q220843,wd:Q220843,42895,"city and harbour in Erongo Region, Namibia","Walvis Bay (English: lit. Whale Bay; Afrikaans: Walvisbaai; German: Walfischbucht or Walfischbai) is a city in Namibia and the name of the bay on which it lies. It is the second largest city in Namibia and the largest coastal city in the country. The city covers a total area of 29 square kilometres (11 sq mi) of land.The bay is a safe haven for sea vessels because of its natural deepwater harbour, protected by the Pelican Point sand spit, being the only natural harbour of any size along the country's coast. Being rich in plankton and marine life, these waters also drew large numbers of southern right whales, attracting whalers and fishing vessels.
A succession of colonists developed the location and resources of this strategic harbour settlement. The harbour's value in relation to the sea route around the Cape of Good Hope had caught the attention of world powers since it was discovered by the outside world in 1485. This explains the complicated political status of Walvis Bay down the years.
The town is situated just north of the Tropic of Capricorn in the Kuiseb River delta and lies at the end of the TransNamib Railway to Windhoek, and on B2 road.
Walvis Bay, with its large bay and sand dunes, is an important centre of tourism activity in Namibia. Attractions include the artificial Bird Island, centre of a guano collection industry, the Dune 7 sand dune, the salt works, the abundant birdlife, and a museum. Kuisebmund Stadium, home to two clubs in the Namibia Premier League, is also located in the city. The beach resort of Langstrand lies just a few kilometres north. The Walvis Bay Export Processing Zone is an important facet of the local economy.

",https://en.wikipedia.org/wiki/Walvis_Bay
814,Nauru,102,Yaren District,http://www.wikidata.org/entity/Q31026,wd:Q31026,59028,district and de facto capital of Nauru,"Yaren (in earlier times Makwa/Moqua), is a district of the Pacific nation of Nauru. It is the de facto capital of Nauru and is coextensive with Yaren Constituency.",https://en.wikipedia.org/wiki/Yaren_District
815,Nepal,55,Bhaktapur,http://www.wikidata.org/entity/Q843138,wd:Q843138,506030,"municipality in Bhaktapur District, Nepal","Bhaktapur (Nepali: भक्तपुर, pronounced [ˈbʱʌkt̪ʌpur] (listen); lit. ""City of Devotees""), known locally as Khwopa (Nepal Bhasa: 𑐏𑑂𑐰𑐥𑑅 𑐡𑐾𑐫𑑂‎, Khopa Dé), is a city in the east corner of the Kathmandu Valley in Nepal located about 13 kilometres (8.1 mi) from the capital city, Kathmandu. It is located in and serves as the headquarters of Bhaktapur District in Bagmati Province of Nepal. In terms of area, Bhaktapur is the smallest city of Nepal.Founded in the 12th century by King Ananda Deva, Bhaktapur served as the capital of Nepal during the first half of Malla Dynasty until the Kingdom split into three in the 15th century. Bhaktapur was a powerful and wealthy independent Newar kingdom under the Malla kings who ruled Bhaktapur from the 15th century to late 18th century before it was annexed into the Gorkha Kingdom. The Malla era was a golden one for Bhaktapur as it was during their reign that art and architecture flourished in Bhaktapur. After its annexation, Bhaktapur lost most of its importance with a halt in development of arts and Bhaktapur remained isolated form the now capital city of Kathmandu and Patan allowing it to remain a homogeneous Newar city. Bhaktapur speaks a distinct dialect of Nepal Bhasa.Bhaktapur is one of the most visited tourist destination of Nepal. As such it is an important tourist destination in Nepal with the medieval city attracting 301,012 tourists in 2014. Bhaktapur is also notable for its pottery and handicraft industries, and for its rich culture. Due to its well preserved medieval nature, UNESCO inscribed Bhaktapur as a World Heritage Site since 1979. Bhaktapur is also referred as the ""Rome of Nepal"".",https://en.wikipedia.org/wiki/Bhaktapur
819,Netherlands,102,Leeuwarden,http://www.wikidata.org/entity/Q25390,wd:Q25390,45884,"capital city of Friesland, the Netherlands","Leeuwarden (US:  LAY-var-dən, Dutch: [ˈleːʋɑrdə(n)] (listen); West Frisian: Ljouwert [ˈljɔːʋ(ə)t]/[ˈʎɔːw(ə)t] (listen); Town Frisian: Liwwadden; Leeuwarder dialect: Leewarden) is a city and municipality in Friesland, Netherlands. It is the provincial capital and seat of the Provincial Council of Friesland. In 2019, the municipality had a population of 123,107.
The region has been continuously inhabited since the 10th century. It came to be known as Leeuwarden in the early 9th century AD and was granted city privileges in 1435. It is the main economic hub of Friesland, situated in a green and water-rich environment. Leeuwarden is a former royal residence and has a historic city centre, many historically relevant buildings, and a large shopping centre with squares and restaurants. Leeuwarden was awarded the title European Capital of Culture for 2018.
The Elfstedentocht (Eleven Cities Tour), an ice skating tour passing the eleven cities of Friesland, started and finished in Leeuwarden.
The following towns and villages within the municipality have populations in excess of 1,000 people: Leeuwarden, Stiens, Grou, Goutum, Wergea, Jirnsum, Reduzum, and Wirdum. The municipality is governed by the mayor Sybrand van Haersma Buma and a coalition of the Labour Party, Christian Democratic Appeal, and GreenLeft.",https://en.wikipedia.org/wiki/Leeuwarden
839,New Zealand,79,Dunedin,http://www.wikidata.org/entity/Q133073,wd:Q133073,628345,city in New Zealand's South Island,"Dunedin ( (listen) duh-NEE-din; Māori: Ōtepoti) is the second-largest city in the South Island of New Zealand (after Christchurch), and the principal city of the Otago region. Its name comes from Dùn Èideann, the Scottish Gaelic name for Edinburgh, the capital of Scotland.With an estimated population of 105,000 as of June 2021, Dunedin is New Zealand's seventh-most populous urban area. However, for historic, cultural and geographic reasons the city has long been considered one of New Zealand's four main centres. The urban area of Dunedin lies on the central-eastern coast of Otago, surrounding the head of Otago Harbour, and the harbour and hills around Dunedin are the remnants of an extinct volcano. The city suburbs extend out into the surrounding valleys and hills, onto the isthmus of the Otago Peninsula, and along the shores of the Otago Harbour and the Pacific Ocean.
Archaeological evidence points to lengthy occupation of the area by Māori prior to the arrival of Europeans. The province and region of Otago takes its name from the Ngāi Tahu village of Otakou at the mouth of the harbour, which became a whaling station in the 1830s.
In 1848 a Scottish settlement was established by the Lay Association of the Free Church of Scotland and between 1855 and 1900 many thousands of Scots emigrated to the incorporated city. Dunedin's population and wealth boomed during the 1860s Central Otago Gold Rush, and for a brief period of time it became New Zealand's largest urban area.
Today Dunedin has a diverse economy which includes manufacturing, publishing, tourism and technology-based industries. However, the mainstay of the city's economy remains centered around tertiary education, with students from the University of Otago, New Zealand's oldest university, and the Otago Polytechnic, accounting for a large proportion of the population; 21.6 per cent of the city's population was aged between 15 and 24 at the 2006 census, compared to the New Zealand average of 14.2 per cent. In 2014 Dunedin was designated as a UNESCO City of Literature.",https://en.wikipedia.org/wiki/Dunedin
854,Nicaragua,38,Bluefields,http://www.wikidata.org/entity/Q885996,wd:Q885996,1339360,Municiapitality and Capital of the South Caribbean Coast Autonomous Region,"Bluefields is the capital of the South Caribbean Autonomous Region in Nicaragua. It was also the capital of the former Miskitu Kingdom, and lately Zelaya Department, which was divided into North and South Caribbean Coast Autonomous Regions. It is located on Bluefields Bay at the mouth of the Bluefields River in the municipality of the same name.
It was named after Abraham Blauvelt, a Dutch-Jewish pirate, privateer, and explorer of Central America and the western Caribbean. It has a population of 54,532 (2019 estimate) and its inhabitants are mostly Afro-descendant creoles, Miskitu, Mestizo, as well as smaller communities of Garifuna, white people, Chinese, Mayangna, and Rama; English is the city's most spoken language. Bluefields is the chief Caribbean port, from which hardwood, seafood, shrimp and lobster are exported. Bluefields was a rendezvous for European buccaneers in the 16th and 17th century and became capital of the English protectorate of the Mosquito Coast in 1678.
During United States interventions (1912–15, 1926–33) in Nicaragua, US Marines were stationed there. In 1984, the United States mined the harbor (along with those of Corinto and Puerto Sandino) as part of the Nicaraguan Revolution. Bluefields was destroyed by Hurricane Joan in 1988 but was rebuilt.",https://en.wikipedia.org/wiki/Bluefields
855,Niger,3,Takeita,http://www.wikidata.org/entity/Q7678290,wd:Q7678290,14102415,town in Niger,"Takiéta is a town in south central Niger, in Mirriah Department, Zinder Region. It lies along the Route Nationale 1 (Niger), the nation's primary east-west highway, roughly halfway between Zinder and Tessaoua.",https://en.wikipedia.org/wiki/Takieta
857,Nigeria,16,Idah,http://www.wikidata.org/entity/Q3048500,wd:Q3048500,2374387,town and local government area in Nigeria,"Idah is a town in Kogi State, Nigeria, on the eastern bank of the Niger River in the middle belt region of Nigeria. It is the headquarter of the Igala Kingdom, and also a Local Government Area with an area of 36 km2. Idah had a population of 79,815 at the 2006 census.",https://en.wikipedia.org/wiki/Idah
858,North Macedonia,82,Ohrid,http://www.wikidata.org/entity/Q1223508,wd:Q1223508,639333,city in North Macedonia,"Ohrid (Macedonian: Охрид [ˈɔxrit] (listen)) is a city in North Macedonia and is the seat of the Ohrid Municipality. It is the largest city on Lake Ohrid and the eighth-largest city in the country, with the municipality recording a population of over 42,000 inhabitants as of 2002. Ohrid is known for once having 365 churches, one for each day of the year, and has been referred to as a ""Jerusalem of the Balkans"". The city is rich in picturesque houses and monuments, and tourism is predominant. It is located southwest of Skopje, west of Resen and Bitola. In 1979 and in 1980 respectively, Ohrid and Lake Ohrid were accepted as Cultural and Natural World Heritage Sites by UNESCO. Ohrid is one of only 28 sites that are part of UNESCO's World Heritage that are Cultural as well as Natural sites.",https://en.wikipedia.org/wiki/Ohrid
878,Norway,93,Longyearbyen,http://www.wikidata.org/entity/Q25923,wd:Q25923,337405,"town in Svalbard, Norway","Longyearbyen (Urban East Norwegian: [ˈlɔ̀ŋjiːrˌbyːən]; ""The Longyear Town"") is the world's northernmost settlement (with population greater than 1,000) and largest inhabited area of Svalbard, Norway. It stretches along the foot of the left bank of the Longyear Valley and on the shore of Adventfjorden, the short estuary leading into Isfjorden on the west coast of Spitsbergen, the island's broadest inlet. As of 2002 Longyearbyen Community Council became an official Norwegian municipality. It is the seat of the Governor of Svalbard. The town's mayor is Arild Olsen.Known as Longyear City until 1926, the town was established by and named after American John Munro Longyear, whose Arctic Coal Company started coal-mining there in 1906. Store Norske Spitsbergen Kulkompani (SNSK) took over the mining operations in 1916, and still conducts mining. The German Kriegsmarine almost completely destroyed the town on 8 September 1943, but rebuilding took place after the Second World War. Historically, Longyearbyen was a company town, but most mining operations moved to Sveagruva during the 1990s, and production ceased in 2017 due to immense financial losses suffered by SNSK since 2014 due to market conditions. Meanwhile, the town has seen a large increase in tourism and research. This includes the arrival of institutions such as the University Centre in Svalbard, the Svalbard Global Seed Vault and Svalbard Satellite Station. Svalbard Airport, Svalbard Church and the Svalbardbutikken department store serve the community.",https://en.wikipedia.org/wiki/Longyearbyen
888,Oman,38,MUSQUT,http://www.wikidata.org/entity/Q1915327,wd:Q1915327,1771549,"city in Ad Dakhiliyah Region, Oman","Nizwa (Arabic: نِزْوَى, romanized: Nizwā) is the largest city in Ad Dakhiliyah Region in Oman and was the capital of Oman proper. Nizwa is about 140 km (87 mi) (1.5 hours) from Muscat. The population is estimated at around 72,000 people, including the two areas of Burkat Al Mooz and Al-Jabel Al-Akhdar.
Nizwa is one of the oldest cities in Oman and it was once a center of trade, religion, education and art. Its Jama (grand mosque) was formerly a center for Islamic learning. Nizwa acquired its importance because it has been an important meeting point at the base of the Western Hajar Mountains. Set amid a verdant spread of date palms, it is strategically located at the crossroads of routes linking the interior with Muscat and the lower reaches of Dhofar thus serving as the link for a large part of the country. Today, Nizwa is a diverse prosperous place with numerous agricultural, historical and recreational aspects. Nizwa is a center for date growing and is the market place for the area.",https://en.wikipedia.org/wiki/Nizwa
890,Pakistan,48,Muzaffarabad,http://www.wikidata.org/entity/Q461307,wd:Q461307,1119495,"city in Azad Kashmir, Pakistan","Muzaffarabad (; Urdu: مُظفّر آباد) is the capital and largest city of Azad Kashmir, and the 60th largest in Pakistan.
The city is located in Muzaffarabad District, near the confluence of the Jhelum and Neelum rivers. The district is bounded by the Pakistani province of Khyber Pakhtunkhwa in the west, the Kupwara and Baramulla districts of Indian-administered Jammu and Kashmir in the east, and the Neelum District in the north.",https://en.wikipedia.org/wiki/Muzaffarabad
894,Palau,78,Ngerulmud,http://www.wikidata.org/entity/Q515229,wd:Q515229,23804937,capital of Palau,"Ngerulmud (Palauan pronunciation: [ŋəˈɾulmuð]) is the seat of government of the Republic of Palau, an island nation in the Pacific Ocean. It replaced Koror City, Palau's largest city, as capital in 2006. The settlement is located in the state of Melekeok on Babeldaob, the country's largest island, located 20 kilometers (12 miles) northeast of Koror City and 2 km (1 mile) northwest of Melekeok City.
It is the least-populous capital city of a sovereign nation in the world.

",https://en.wikipedia.org/wiki/Ngerulmud
896,Panama,29,Santiago de Veraguas,http://www.wikidata.org/entity/Q685509,wd:Q685509,1654849,human settlement,"Santiago de Veraguas (Spanish pronunciation: [sanˈtja.ɣo ðe βeˈɾa.ɣwas]) is the capital of the province of Veraguas, in the Republic of Panama, and the district or municipality of the same name. Located in the countryside next to the Pan American Highway. Bounded on the north by San Francisco District, south by the District of Montijo, east by the District of Atalaya and west by the District of La Mesa. It has a population of approximately 60,000 inhabitants according to the data of the last census carried out in the Republic of Panama (2014).",https://en.wikipedia.org/wiki/Santiago_de_Veraguas
905,Papua New Guinea,46,Rabaul,http://www.wikidata.org/entity/Q218768,wd:Q218768,307637,"township in East New Britain, Papua New Guinea","Rabaul () is a township in the East New Britain province of Papua New Guinea, on the island of New Britain. It lies about 600 kilometres to the east of the island of New Guinea. Rabaul was the provincial capital and most important settlement in the province until it was destroyed in 1994 by falling ash from a volcanic eruption in its harbor. During the eruption, ash was sent thousands of metres into the air, and the subsequent rain of ash caused 80% of the buildings in Rabaul to collapse. After the eruption the capital was moved to Kokopo, about 20 kilometres (12 mi) away. Rabaul is continually threatened by volcanic activity, because it is on the edge of the Rabaul caldera, a flooded caldera of a large pyroclastic shield.
Rabaul was planned and built around the harbor area known as Simpsonhafen (Simpson Harbour) during the German New Guinea administration, which controlled the region between 1884 and formally through 1919. Rabaul was selected as the capital of the German New Guinea administration in 1905, and the administrative offices were transferred there in 1910. Rabaul was captured by the British Empire during the early days of World War I. It became the capital of the Australian-mandated Territory of New Guinea until 1937, when it was first destroyed by a volcano. During World War II, it was captured by Japan in 1942 and became its main base of military and naval activity in the South Pacific. Settlements and military installations around the edge of the caldera are often collectively called Rabaul, although the old town of Rabaul was reduced to practical insignificance by the volcanic eruption in 1937.
As a tourist destination, Rabaul is popular for its volcanoes, scuba diving and for snorkeling sites, spectacular harbour and other scenery, World War II history, flora and fauna, and the cultural life of the Tolai people. Before the 1994 eruption, Rabaul was a popular commercial and recreational boating destination; fewer private small craft visit now, but 10 to 12 cruise ships visit Rabaul each year, including the Queen Elizabeth, carrying up to 2,000 passengers. Tourism is a major industry in Rabaul and East New Britain generally.",https://en.wikipedia.org/wiki/Rabaul
906,Paraguay,48,Encarnación,http://www.wikidata.org/entity/Q47138,wd:Q47138,2227076,"city and department capital of Itapua, Paraguay","Encarnación (Spanish pronunciation: [eŋkaɾnaˈsjon]) is a district and the capital city of Itapúa Department in Paraguay, located at the south-east of the department, on the right-hand (western) shore of the Paraná River, opposite Posadas, Argentina. The city has an area of 274 km2 and a population of 93,497 (2002 Census). Encarnación is the third-largest city of Paraguay. The city was originally named Nuestra Señora de la Anunciación de Itapúa, and is considered the capital of summer by most of its inhabitants.Encarnación is connected to the Argentine city of Posadas by the San Roque González de Santa Cruz Bridge and the International Train.  The city is located on Route 1, some 370 km (225 miles) from Asunción, and located on Route 6, some 280 km (175 miles) from Ciudad del Este. Due to its proximity, many Argentines travel to the city. The city is an important financing centre of Paraguay and maintains a commercial relationship with Argentine Posadas.The Teniente Amin Ayub Gonzalez Airport (IATA: ENO, ICAO: SGEN), at coordinates 27°13′23″S 55°50′03″W, is 12 kilometres from the city, is the third most important airport of the country. Encarnación was a host city for the 2003 Futsal Men's World Cup.","https://en.wikipedia.org/wiki/Encarnaci%C3%B3n,_Paraguay"
910,People's Republic of China,38,Pingyao,http://www.wikidata.org/entity/Q500061,wd:Q500061,1717437,"A town in central Shanxi, China, preserving Ming and Qing era architecture","Pingyao, officially Pingyao Ancient City, is a settlement in central Shanxi, China, famed for its importance in Chinese economic history and for its well-preserved Ming and Qing urban planning and architecture. Administratively, it comprises the town of Gutao in Pingyao County in Jinzhong Prefecture. It has a population of about 50,000.
The town is first recorded c. 800 BC and has been the seat of local government since at least the Qin. By the 16th century, it was a regional financial hub; some consider it to have been the financial centre of the Qing Empire in the late 19th century. It is a AAAAA-rated tourist attraction, and the settlement and the outlying Zhenguo Temple and Shuanglin Temple became a World Heritage Site in 1997.",https://en.wikipedia.org/wiki/Pingyao
912,Peru,46,Abancay,http://www.wikidata.org/entity/Q215238,wd:Q215238,1340926,"capital city of Apurímac, Peru","Abancay (from Quechua language: Hamanqay, Amanqay, or Amankay, meaning lily) is a city in southern-central Peru. It is the capital of both the Apurímac Region and the Abancay Province, and serves an important cultural, economic, and political role in Apurímac.",https://en.wikipedia.org/wiki/Abancay
920,Philippines,61,Vigan,http://www.wikidata.org/entity/Q235004,wd:Q235004,869540,city of the Philippines and capital of the province of Ilocos Sur,"Vigan, officially the City of Vigan (Ilocano: Siudad ti Vigan; Tagalog: Lungsod ng Vigan), is a 4th class component city and capital of the province of Ilocos Sur, Philippines. According to the 2020 census, it has a population of 53,935 people. Located on the western coast of the large island of Luzon, facing the South China Sea, it is a UNESCO World Heritage Site and it is one of the few Spanish colonial towns left in the Philippines whose old structures have mostly remained intact, and it is well known for its sett pavements and a unique architecture of the Spanish Philippines  colonial era which fuses Native Philippine and Oriental building designs and construction, with colonial Spanish architecture that is still abundant in the area, mainly the Bahay na Bato houses and an Earthquake Baroque church. Former Philippine president Elpidio Quirino, the sixth President of the Philippines, was born in Vigan, at the former location of the Provincial Jail (his father was a warden); he resided in the Syquia Mansion. The entire city of Vigan was later inscribed as a UNESCO World Heritage City after being declared as a UNESCO World Heritage Site. It is a member of the Organization of World Heritage Cities (OWHC).
In May 2015, Vigan City was officially recognized as one of the New7Wonders Cities together with Beirut, Doha, Durban, Havana, Kuala Lumpur and La Paz. New7Wonders Foundation president and founding member Bernard Weber led a ceremony held at St. Paul Cathedral where he handed a bronze plaque to Vigan Mayor Eva Grace Singson-Medina, signifying the heritage city's election as one of the world's wonder cities.",https://en.wikipedia.org/wiki/Vigan
925,Poland,102,Międzyrzec Podlaski,http://www.wikidata.org/entity/Q34267,wd:Q34267,389582,"city and urban gmina in Biała Podlaska County, Lublin Voivodeship, in eastern Poland","Międzyrzec Podlaski [mʲɛnˈd͡zɨʐɛt͡s pɔdˈlaskʲi] (Latin: Meserici, German: Meseritz) is a city in Biała Podlaska County, Lublin Voivodeship, Poland, with the population of 17,162 inhabitants as of 2006. The total area of the city is 20.03 square kilometres (7.73 sq mi). Międzyrzec is located near the Krzna river, not far from the border with Belarus.",https://en.wikipedia.org/wiki/Mi%C4%99dzyrzec_Podlaski
945,Portugal,77,Faro,http://www.wikidata.org/entity/Q159457,wd:Q159457,449549,municipality and city in Portugal,"Faro ( FAR-oh, Portuguese: [ˈfaɾu] (listen)) is a municipality, the southernmost city and capital of the district of the same name, in the Algarve region of southern Portugal. With an estimated population of 60,995 inhabitants in 2019 (with 39,733 inhabitants in the city proper, making it the biggest city and second most populous municipality in the Algarve (after Loulé) and one of the biggest in Southern Portugal), the municipality covers an area of about 202.57 km2 (78.21 sq mi).","https://en.wikipedia.org/wiki/Faro,_Portugal"
965,Qatar,43,Al Wakrah,http://www.wikidata.org/entity/Q310893,wd:Q310893,3623001,city of Qatar,"Al Wakrah (also spelled Al Wakra) (Arabic: الوكرة) is the capital city of the Al Wakrah Municipality in Qatar. Al Wakrah's eastern edge is the shores of the Persian Gulf and Qatar's capital Doha is situated to the city's immediate north. Governed by Sheikh Abdulrahman bin Jassim Al Thani, it was originally a small fishing and pearling village. Over the years, it evolved into a small city with a population of more than 80,000 and is currently considered to be the second-largest city in Qatar.It has undergone extensive development and growth since the turn of the 21st century while also being steadily encroached on by rapidly expanding Doha from the north. Notable milestones in the city's modern history include the May 2019 inauguration of Al Janoub Stadium, a venue for the Qatar 2022 World Cup, the opening of Al Wakrah Heritage Village in 2016, the Al Wakrah Main Road Project which is set to be completed in 2020, and the city's integration into the Doha Metro's Red Line.",https://en.wikipedia.org/wiki/Al_Wakrah
