,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
757,Serbia,29,Bački Petrovac,http://www.wikidata.org/entity/Q248251,wd:Q248251,947214,town in Serbia,"Bački Petrovac (Serbian Cyrillic: Бачки Петровац; Slovak: Báčsky Petrovec) is a town and municipality located in the South Bačka District of the autonomous province of Vojvodina, Serbia. The town has a population of 7,452, while Bački Petrovac municipality has 13,418 inhabitants.",https://en.wikipedia.org/wiki/Ba%C4%8Dki_Petrovac
768,Singapore,2,"Tengah, Singapore",http://www.wikidata.org/entity/Q7699745,wd:Q7699745,20900360,planning area and future HDB town in Singapore,"Tengah is a planning area and future HDB town located within the West Region of Singapore. It is bounded to by Choa Chu Kang to the northeast, Jurong East and Jurong West to the south, Bukit Batok to the east and the Western Water Catchment to its west and north.
Formerly a military restricted area, Tengah is currently reserved for future housing developments, making it Singapore's newest Housing and Development Board town since the development of Punggol in the 1990s.After the demilitarisation of the military training area at Tengah, the first estate, Plantation Grove, was launched in Tengah in November 2018. Tengah is divided into various districts, namely Plantation, Park, Garden, Market Place, Forest Hill and Brickland Districts.
The southwestern portion of Tengah will be developed as part of the Jurong Innovation District, a newer industrial development compared to Jurong Industrial Estate.

","https://en.wikipedia.org/wiki/Tengah,_Singapore"
769,Slovakia,60,Banská Štiavnica,http://www.wikidata.org/entity/Q208110,wd:Q208110,349036,town in Slovakia,"Banská Štiavnica (Slovak pronunciation: [ˈbanskaː ˈʂtɕɪɐʋɲitsa] (listen); German: Schemnitz; Hungarian: Selmecbánya (Selmec), pronounced [ˈʃɛlmɛd͡zbaːɲɒ]) is a town in central Slovakia, in the middle of an immense caldera created by the collapse of an ancient volcano. For its size, the caldera is known as the Štiavnica Mountains. Banská Štiavnica has a population of more than 10,000. It is a completely preserved medieval town. Because of their historical value, the town and its surroundings were proclaimed by the UNESCO to be a World Heritage Site on December 11, 1993.",https://en.wikipedia.org/wiki/Bansk%C3%A1_%C5%A0tiavnica
789,Slovenia,67,Piran,http://www.wikidata.org/entity/Q1382,wd:Q1382,554228,Slovene coastal town,"Piran (Slovene pronunciation: [piˈɾáːn] (listen); Italian: Pirano [piˈraːno]) is a town in southwestern Slovenia on the Gulf of Piran on the Adriatic Sea. It is one of the three major towns of Slovenian Istria. The town is known for its medieval architecture, with narrow streets and compact houses. Piran is the administrative seat of the Municipality of Piran and one of Slovenia's major tourist attractions. Until the mid-20th century, Italian was the dominant language, but it was replaced by Slovene following the forced expulsion of Italians after World War II.",https://en.wikipedia.org/wiki/Piran
809,Solomon Islands,23,Gizo,http://www.wikidata.org/entity/Q1236908,wd:Q1236908,6140221,"capital city of Western Province, Solomon Islands","Gizo is the capital of the Western Province in Solomon Islands. With a population of 7,177 (as of 2019), it is the second largest town in the country. It is situated on Ghizo Island approximately 380 kilometres (236 miles) west-northwest of the capital, Honiara, and is just southwest of the larger island of Kolombangara.
Gizo has a small landing strip on the nearby island of Nusatupe to the north east of the town, making it relatively developed compared to other settlements in the general vicinity. These days Gizo is a tourism centre with diving and surfing being popular activities.","https://en.wikipedia.org/wiki/Gizo,_Solomon_Islands"
810,Somalia,15,Bayla,http://www.wikidata.org/entity/Q2737490,wd:Q2737490,2278809,"town in Puntland, Somalia","Bayla (Somali: Bandar Beyla, Arabic: بندر بيلا), is a coastal town along the Guardafui Channel in the northeastern Bari region of Somalia. It is the capital of the Bayla District..

",https://en.wikipedia.org/wiki/Bayla
811,South Africa,68,Mahikeng,http://www.wikidata.org/entity/Q211055,wd:Q211055,44514,"city in North West, South Africa","Mafikeng, officially known as Mahikeng and previously Mafeking (, US also ), is the capital city of the North West province of South Africa.
Close to South Africa's border with Botswana, Mahikeng is 1,400 km (870 mi) northeast of Cape Town and 260 km (160 mi) west of Johannesburg. In 2001 it had a population of 49,300. In 2007 Mafikeng was reported to have a population of 250,000, of which the CBD constituted between 69,000 and 75,000. It is built on the open veld at an elevation of 1,500 m (4,921 ft), by the banks of the Upper Molopo River. The Madibi goldfields are some 15 km (9.3 mi) south of the town.",https://en.wikipedia.org/wiki/Mafikeng
813,South Sudan,30,Bentiu,http://www.wikidata.org/entity/Q818284,wd:Q818284,6312673,town,"Bentiu, also spelled Bantiu, is a city in South Sudan and capital of the state of Unity State.

",https://en.wikipedia.org/wiki/Bentiu
815,Spain,54,Guadix,http://www.wikidata.org/entity/Q244324,wd:Q244324,2295028,"municipality in Granada, Spain","Guadix (Spanish pronunciation: [ɡwaˈðiks]; Local pronunciation: [waˈðih]) is a city and municipality in southern Spain, in the province of Granada.
The city lies at an altitude of 913 metres, on the centre of the Hoya of Guadix, a high plain at the northern foothills of the Sierra Nevada. It is located on the Madrid-Valdepeñas-Almería railway.
The city was once famous for its cutlery; but its modern manufactures (chiefly earthenware, hempen goods, and hats) are relatively unimportant. It has some trade in wool, cotton, flax, corn and liqueurs. The warm mineral springs of Cortes y Graena, much frequented during the summer, are 6 miles west.",https://en.wikipedia.org/wiki/Guadix
835,Sri Lanka,32,Hambantota,http://www.wikidata.org/entity/Q1025283,wd:Q1025283,2372774,"main town in Hambantota District, Southern Province, Sri Lanka","Hambantota (Sinhala: හම්බන්තොට, Tamil: அம்பாந்தோட்டை) is the main town in Hambantota District, Southern Province, Sri Lanka. This underdeveloped area was hit hard by the 2004 Indian Ocean tsunami and is undergoing a number of major development projects including the construction of a new sea port and international airport finished in 2013. These projects and others such as Hambantota Cricket Stadium are said to form part of the government's plan to transform Hambantota into the second major urban hub of Sri Lanka, away from Colombo.",https://en.wikipedia.org/wiki/Hambantota
836,State of Palestine,26,Salfit,http://www.wikidata.org/entity/Q1972013,wd:Q1972013,7415220,"City in West Bank, State of Palestine","Salfit (Arabic: سلفيت), also spelled Salfeet, is a Palestinian city in the central West Bank. Salfit is located at an altitude of 570 meters (1,870 ft)  adjacent to the Israeli settlement of Ariel. According to the Palestinian Central Bureau of Statistics (PCBS), Salfit had a population of 10,911 in 2017. It has been administered by the Palestinian Authority since the 1995 Interim Agreement on the West Bank and the Gaza Strip, in an area that has been classified as Area B, and has served as the administrative seat of the Salfit Governorate since then.",https://en.wikipedia.org/wiki/Salfit
856,Suriname,24,Moengo,http://www.wikidata.org/entity/Q24226,wd:Q24226,2418398,town in Suriname,"Moengo (Dutch pronunciation: [ˈmuŋ.ɡo]) is a town in Suriname, located in the Marowijne district, between Paramaribo and the border town Albina on the Cottica River. Moengo is also a resort (municipality) in the district of Marowijne. Moengo was the capital of Marowijne District between 1932 and 1945. The current capital is Albina.

",https://en.wikipedia.org/wiki/Moengo
860,Sweden,73,Kiruna,http://www.wikidata.org/entity/Q83232,wd:Q83232,132109,"urban area in Kiruna Municipality, Sweden","Kiruna (Swedish: [ˈkǐːrʉna]; Northern Sami: Giron [ˈkiron]; Finnish: Kiiruna [ˈkiːrunɑ]) is the northernmost town in Sweden, situated in the province of Lapland. It had 17,002 inhabitants in 2016  and is the seat of Kiruna Municipality (population: 23,167 in 2016) in Norrbotten County. The city was originally built in the 1890s to serve the Kiruna Mine.
Esrange Space Center was established in Kiruna in the 1960s. Also in Kiruna are the Institute of Space Physics and Luleå University of Technology's Department of Space Science.",https://en.wikipedia.org/wiki/Kiruna
880,Switzerland,93,Davos,http://www.wikidata.org/entity/Q68097,wd:Q68097,99184,"municipality in the Grisons, Switzerland","Davos (UK: , US: ; German: [daˈfoːs] or [daˈvoːs] (listen); Romansh: Tavau; archaic Italian: Tavate) is an Alpine resort town and a municipality in the Prättigau/Davos Region in the canton of Graubünden, Switzerland. It has a permanent population of 10,832 (2020). Davos is located on the river Landwasser, in the Rhaetian Alps, between the Plessur and Albula Ranges.
The municipality covers nearly the entire valley of the Landwasser, and the centre of population, economic activity, and administration is two adjacent villages: Davos Dorf (German: Davos Village) and Davos Platz (Davos Place), at 1,560 m (5,120 ft) above sea level.
Gaining prominence in the 19th century as a mountain health resort, Davos is perhaps best known today for hosting the World Economic Forum—often referred to simply as ""Davos""—an annual meeting of global political and corporate leaders. With a long history of winter sport, Davos also has one of Switzerland's largest ski resorts, and hosts the international Spengler Cup ice hockey tournament each December.",https://en.wikipedia.org/wiki/Davos
900,Syria,57,Bosra,http://www.wikidata.org/entity/Q272680,wd:Q272680,586338,"town in Daraa, Syria","Bosra (Arabic: بُصْرَىٰ, romanized: Buṣrā), also spelled Bostra, Busrana, Bozrah, Bozra and officially called Busra al-Sham (Arabic: بُصْرَىٰ ٱلشَّام, romanized: Buṣrā al-Shām), is a town in southern Syria, administratively belonging to the Daraa District of the Daraa Governorate and geographically part of the Hauran region.
According to the Syria Central Bureau of Statistics (CBS), Bosra had a population of 19,683 in the 2004 census. It is the administrative center of the nahiyah (""subdistrict"") of Bosra which consisted of nine localities with a collective population of 33,839 in 2004. Bosra's inhabitants are predominantly Sunni Muslims, although the town has a small Shia Muslim community.Bosra has an ancient history and during the Roman era it was a prosperous provincial capital and Metropolitan Archbishopric, under the jurisdiction of Eastern Orthodox Patriarchate of Antioch and All the East. It continued to be administratively important during the Islamic era, but became gradually less prominent during the Ottoman era. It also became a Latin Catholic titular see and the episcopal see of a Melkite Catholic Archeparchy. Today, it is a major archaeological site and has been declared by UNESCO as a World Heritage Site.

",https://en.wikipedia.org/wiki/Bosra
904,São Tomé and Príncipe,20,Trindade,http://www.wikidata.org/entity/Q1635802,wd:Q1635802,667383,town in São Tomé and Príncipe,"Trindade (Portuguese for the Trinity) is a town located on São Tomé Island, which is part of the island nation of São Tomé and Príncipe. Its population is 16,140 (2012 census). It is the seat of Mé-Zóchi District. It lies 7 km southwest of the capital São Tomé. Nearby places include Diogo Simão to the northeast, Lemos to the east, Cruzeiro to the south and Piedade to the west. There is a secondary school in Trindade, opened in 2011, with a capacity of 720 students.During the Batepá massacre, a brutally crushed rebellion in February 1953, hundreds of inhabitants of Trindade and nearby Batepá were killed.",https://en.wikipedia.org/wiki/Trindade_(S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe)
905,Taiwan,18,Nangan,http://www.wikidata.org/entity/Q702125,wd:Q702125,664983,"rural township of Lienchiang County, Taiwan","Nangan Township (Chinese: 南竿鄉) is a rural township in the Matsu Islands and the county seat of Lienchiang County, Taiwan.There is an airport in Nangan. The highest point is Yuntai Mountain, at 248 m (814 ft) above sea level.","https://en.wikipedia.org/wiki/Nangan,_Lienchiang"
911,Tajikistan,26,Norak,http://www.wikidata.org/entity/Q1018201,wd:Q1018201,2475439,town in Tajikistan,"Norak (Russian: Нурек, Tajik: Норак Norak) is a city in the Khatlon Region of Tajikistan. It is situated on the river Vakhsh, 885 m above sea level, and is 70 km southeast of Dushanbe, the capital. Its population is estimated at 31,400 for the city proper and 61,500 for the city with the outlying communities (2020).The city was founded in 1960 alongside the construction of Nurek Dam, which was completed in 1980.
The city also has a military area housing personnel working at the nearby optical satellite tracking facility, the Okno (""Window"") complex.

",https://en.wikipedia.org/wiki/Norak
913,Tanzania,4,Iyunga Mapinduzi,http://www.wikidata.org/entity/Q6101374,wd:Q6101374,18919501,administrative ward in the Mbeya Region of Tanzania,"Iyunga Mapinduzi is an administrative ward in the Mbeya Rural district of the Mbeya Region of Tanzania. According to the 2002 census, the ward has a total population of 5,855.",https://en.wikipedia.org/wiki/Iyunga_Mapinduzi
914,Thailand,27,Mae Hong Son,http://www.wikidata.org/entity/Q743005,wd:Q743005,1290728,"town in Mae Hong Son province, Thailand","Mae Hong Son (Thai: แม่ฮ่องสอน, pronounced [mɛ̂ː hɔ̂ŋ sɔ̌ːn]) is a town (thesaban mueang) in north-west Thailand, capital of Mae Hong Son Province. It is in the Shan Hills, near the border with Burma along the banks of the River Pai. As of 2018, the town had 7,066 inhabitants. The town covers the tambon Chong Kham of the Mueang Mae Hong Son district. Mae Hong Son is 883 kilometres (549 mi) north of Bangkok and 251 kilometres (156 mi) northwest of Chiang Mai.",https://en.wikipedia.org/wiki/Mae_Hong_Son
934,The Bahamas,17,Marsh Harbour,http://www.wikidata.org/entity/Q1337651,wd:Q1337651,3291145,"town on Great Abaco island, Bahamas","Marsh Harbour is a town in Abaco Islands, Bahamas, with a population of 6,283 as of 2012.The settlement lies on a peninsula just off the Great Abaco Highway, which runs south through Great Abaco to Cherokee Point and Little Harbour. North of town, the road becomes S.C. Bootle Highway, another smooth stretch that runs north and west toward Treasure Cay and Little Abaco.
Marsh Harbour has the majority of services available in all of the Abacos, including a post office, bookstore, grocery stores, specialty shops, travel agencies, and laundries. Visitors come to boat, swim or snorkel, and stay at one of the lodges located near Bay Street on the waterfront, though some adventurers reserve a day or two to kayak in the Marls on trips conducted by naturalist guides. The Marls are an extensive region of pristine mangrove habitat and open shallows called ""flats"" that harbour a rich variety of wildlife and offer an important fisheries, for local sustenance and for sport.
In 2019, Marsh Harbour was directly impacted by category 5 Hurricane Dorian, severely damaging most structures and infrastructure in the city.",https://en.wikipedia.org/wiki/Marsh_Harbour
938,Trinidad and Tobago,13,Tunapuna,http://www.wikidata.org/entity/Q2522343,wd:Q2522343,1632785,town in Trinidad and Tobago,"Tunapuna is a town in the East–West Corridor of the island of Trinidad, in Trinidad and Tobago.",https://en.wikipedia.org/wiki/Tunapuna
942,Tunisia,6,Turki,http://www.wikidata.org/entity/Q12202359,wd:Q12202359,63658131,Tunisian town,"Turki (Arabic: تركي) is a Tunisian village dependent on the Nabeul Governorate, and the delegation of Grombalia.
In 2004, it had a population of 3,661 inhabitants.
An exit from the A1 motorway is in the immediate vicinity.
It is located around forty kilometers south-east of Tunis and around twenty kilometers north-west of Nabeul. Grombalia, the chief town of the municipality and the delegation, is about two kilometers northwest of the city.
Turki lies on a plain named after its neighbor Grombalia, at the western end of the Cape Bon peninsula.",https://en.wikipedia.org/wiki/Turki_(Tunisia)
944,Turkey,74,Sinop,http://www.wikidata.org/entity/Q599416,wd:Q599416,195267,city in Turkey,"Sinop, historically known as Sinope (; Greek: Σινώπη, romanized: Sinōpē), is a city on the isthmus of İnce Burun (İnceburun, Cape Ince), near Cape Sinope (Sinop Burnu, Boztepe Cape, Boztepe Burnu) which is situated on the northernmost edge of the Turkish side of the Black Sea coast, in the ancient region of Paphlagonia, in modern-day northern Turkey.  The city serves as the capital of Sinop Province.","https://en.wikipedia.org/wiki/Sinop,_Turkey"
955,Turkmenistan,165,Ashgabat,http://www.wikidata.org/entity/Q23438,wd:Q23438,56569,capital city of Turkmenistan,"Ashgabat (Turkmen: Aşgabat; Ашгабат, pronounced [ɑʃʁɑˈbɑt], Persian: عشق آباد; Russian: Ашхабад), formerly named Poltoratsk (Russian: Полтора́цк, IPA: [pəltɐˈratsk]) between 1919 and 1927, is the capital and the largest city of Turkmenistan. It is situated between the Karakum Desert and the Kopet Dag mountain range in Central Asia. It is also near the Iran-Turkmenistan border.
The city was founded in 1881 on the basis of an Ahal Teke tribal village, and made the capital of the Turkmen Soviet Socialist Republic in 1924. Much of the city was destroyed by the 1948 Ashgabat earthquake but has since been extensively rebuilt under the rule of Saparmurat Niyazov’s ""White City"" urban renewal project, resulting in monumental projects sheathed in costly white marble. The Soviet-era Karakum Canal runs through the city, carrying waters from the Amu Darya from east to west. Since 2019, the city has been recognized as having one of the highest costs of living in the world largely due to Turkmenistan's inflation and import issues.",https://en.wikipedia.org/wiki/Ashgabat
956,Tuvalu,109,Funafuti,http://www.wikidata.org/entity/Q34126,wd:Q34126,19359782,atoll and capital of Tuvalu,"Funafuti is an atoll and the capital of the island nation of Tuvalu. It has a population of 6,320 people (2017 census), making it the country's most populous atoll, with 60.15 per cent of Tuvalu's population. It consists of a narrow sweep of land between 20 and 400 metres (66 and 1,312 feet) wide, encircling a large lagoon (Te Namo) 18 km (11 miles) long and 14 km (9 miles) wide. The average depth of the Funafuti lagoon is about 20 fathoms (36.5 metres or 120 feet). With a surface area of 275 square kilometres (106.2 sq mi), it is by far the largest lagoon in Tuvalu. The land area of the 33 islets around the atoll of Funafuti totals 2.4 square kilometres (0.9 sq mi); taken together, they constitute less than one per cent of the total area of the atoll. Cargo ships can enter Funafuti's lagoon and dock at the port facilities on Fongafale.
The capital of Tuvalu is sometimes said to be Fongafale or Vaiaku, but, officially, the entire atoll of Funafuti is its capital, since it has a single government that is responsible for the whole atoll.",https://en.wikipedia.org/wiki/Funafuti
957,Ukraine,45,Rakhiv,http://www.wikidata.org/entity/Q146510,wd:Q146510,3811246,city of Ukraine,"Rakhiv (Ukrainian: Рахів, pronounced [ˈrɑxiu̯]; Rusyn: Рахово; see below) is a city located in Zakarpattia Oblast (province) in western Ukraine. It is the administrative center of Rakhiv Raion (district). Population: 15,596 (2021 est.).
Rakhiv's date of the foundation is often taken to be 1447, although a written mentions of this settlement are attested since AD 910.",https://en.wikipedia.org/wiki/Rakhiv
972,United Kingdom,86,City of London,http://www.wikidata.org/entity/Q23311,wd:Q23311,6883,"city, ceremonial county and local government district that contains the historic center and the primary central business district (CBD) of London","The City of London is a city, ceremonial county and local government district that contains the historic centre and the primary central business district (CBD) of London. It constituted most of London from its settlement by the Romans in the 1st century AD to the Middle Ages, but the modern city named London has since grown far beyond the City of London boundary. The city is now only a tiny part of the metropolis of London, though it remains a notable part of central London. Administratively, it forms one of the 33 local authority districts of London; however, the City of London is not a London borough, a status reserved for the other 32 districts (including London's only other city, the City of Westminster). It is also a separate ceremonial county, being an enclave surrounded by Greater London, and is the smallest ceremonial county in the United Kingdom.
The City of London is widely referred to simply as the City (differentiated from the phrase ""the city of London"" by capitalising City) and is also colloquially known as the Square Mile, as it is 1.12 sq mi (716.80 acres; 2.90 km2) in area. Both of these terms are also often used as metonyms for the United Kingdom's trading and financial services industries, which continue a notable history of being largely based in the city. The name London is now ordinarily used for a far wider area than just the city. London most often denotes the sprawling London metropolis, or the 32 London boroughs, in addition to the City of London itself. This wider usage of London is documented as far back as 1888, when the County of London was created.The local authority for the city, namely the City of London Corporation, is unique in the UK and has some unusual responsibilities for a local council, such as being the police authority. It is also unusual in having responsibilities and ownerships beyond its boundaries. The corporation is headed by the Lord Mayor of the City of London (an office separate from, and much older than, the Mayor of London). The Lord Mayor, as of November 2019, is Vincent Keaveny. The city is made up of 25 wards, with administration at the historic Guildhall.  Other historic sites include St Paul's Cathedral, Royal Exchange, Mansion House, Old Bailey, and Smithfield Market.  Although not within the city, the adjacent Tower of London is part of its old defensive perimeter. Bridges under the jurisdiction of the City include London Bridge and Blackfriars Bridge.
The city is a major business and financial centre, and the Bank of England is headquartered in the city.  Throughout the 19th century, the city was the world's primary business centre, and it continues to be a major meeting point for businesses. London came top in the Worldwide Centres of Commerce Index, published in 2008. The insurance industry is located in the eastern side of the city, around Lloyd's building. A secondary financial district exists outside the city, at Canary Wharf, 2.5 miles (4 km) to the east.
The city has a resident population of 9,401 (ONS estimate, mid-2016) but over 500,000 are employed there, and some estimates put the number of workers in the city to be over 1 million. About three-quarters of the jobs in the City of London are in the financial, professional, and associated business services sectors. The legal profession forms a major component of the northern and western sides of the city, especially in the Temple and Chancery Lane areas where the Inns of Court are located, of which two—Inner Temple and Middle Temple—fall within the City of London boundary.",https://en.wikipedia.org/wiki/City_of_London
992,United States of America,117,Pierre,http://www.wikidata.org/entity/Q40747,wd:Q40747,57853,capital city of South Dakota and county seat of Hughes County,"Pierre ( PEER; Lakota: Čhúŋkaške, lit. 'fort') is the capital city of South Dakota and the seat of Hughes County. The population was 14,091 at the 2020 census, making it the second-least populous state capital in the United States, following Montpelier, Vermont. It is the eighth-most populous city in South Dakota. Founded in 1880, it was selected as the state capital when the territory was admitted as a state. Pierre is the principal city of the Pierre Micropolitan Statistical Area, which includes all of Hughes and Stanley counties.","https://en.wikipedia.org/wiki/Pierre,_South_Dakota"
1012,Uruguay,55,Punta del Este,http://www.wikidata.org/entity/Q56069,wd:Q56069,1405070,"City in Maldonado, Uruguay","Punta del Este (Spanish pronunciation: [ˈpunta ðel ˈeste]) is a city and seaside resort on the Atlantic Coast in the Maldonado Department of southeastern Uruguay. Starting as a small town, Punta del Este later became internationally known as a resort for the Latin and North American jet set and tourists. Although the city has a year-round population of about 9,280, the summer season greatly adds to this number.
The city, sharing a name with the surrounding municipality, has been referred to as ""the Monaco of the South"", ""The Pearl of the Atlantic"", ""the Hamptons of South America"",""the Miami of South America"", and ""the St. Tropez of South America"".Popular landmarks in the area include the La Mano giant sculpture, the Santorini-styled complex Casapueblo, the resort of La Barra, the Rafael Viñoly designed Puente Garzón bridge, Gorriti Island, Arboretum Lussich, and the Museum of the Sea. Historically, in the Uruguay Round free trade negotiations in Punta del Este, the World Trade Organization was formed.

",https://en.wikipedia.org/wiki/Punta_del_Este
1014,Uzbekistan,39,Mo‘ynoq,http://www.wikidata.org/entity/Q750989,wd:Q750989,1763780,town in Uzbekistan,"Moʻynoq, also spelled as Muynak and Moynaq (Uzbek: Moʻynoq / Мўйноқ; Karakalpak: Moynaq / Мойнақ; Russian: Муйнак/Muynak), is a city in northern Karakalpakstan, an autonomous republic in Uzbekistan. It is the seat of the Moʻynoq District. Formerly a sea port on the Aral Sea, it is now 150 km from the water in the Aralkum Desert and thus is a disaster tourism destination. It is also the location for the biggest electronic music festival in Central Asia.",https://en.wikipedia.org/wiki/Mo%CA%BBynoq
1015,Vanuatu,17,Lakatoro,http://www.wikidata.org/entity/Q669361,wd:Q669361,1520284,capital of Malampa Province of Vanuatu,"Lakatoro is the capital of Malampa Province of the island country of Vanuatu. It is situated on the eastern shore of Malakula and is the largest settlement in that island. Lakatoro consists of a couple of retail shops, a supermarket, a local market selling locally farmed goods.",https://en.wikipedia.org/wiki/Lakatoro
1018,Vatican City,313,Vatican City,http://www.wikidata.org/entity/Q237,wd:Q237,32408,"independent city-state enclaved within Rome, Italy under the sovereignty of the Holy See; world's smallest sovereign state since 1929","Vatican City ( (listen)), officially the Vatican City State (Italian: Stato della Città del Vaticano; Latin: Status Civitatis Vaticanae), is an independent city-state and enclave located within Rome, Italy. The Vatican City State, also known simply as the Vatican, became independent from Italy with the Lateran Treaty (1929), and it is a distinct territory under ""full ownership, exclusive dominion, and sovereign authority and jurisdiction"" of the Holy See, itself a sovereign entity of international law, which maintains the city state's temporal, diplomatic, and spiritual independence. With an area of 49 hectares (121 acres) and a population of about 825, it is the smallest state in the world by both area and population. As governed by the Holy See, the Vatican City State is an ecclesiastical or sacerdotal-monarchical state (a type of theocracy) ruled by the pope who is the bishop of Rome and head of the Catholic Church. The highest state functionaries are all Catholic clergy of various national origins. After the Avignon Papacy (1309–1377) the popes have mainly resided at the Apostolic Palace within what is now Vatican City, although at times residing instead in the Quirinal Palace in Rome or elsewhere.
The Holy See dates back to Early Christianity and is the principal episcopal see of the Catholic Church, which has approximately 1.329 billion baptised Catholic Christians in the world as of 2018 in the Latin Church and 23 Eastern Catholic Churches. The independent state of Vatican City, on the other hand, came into existence on 11 February 1929 by the Lateran Treaty between the Holy See and Italy, which spoke of it as a new creation, not as a vestige of the much larger Papal States (756–1870), which had previously encompassed much of central Italy.
Within Vatican City are religious and cultural sites such as St. Peter's Basilica, the Sistine Chapel, and the Vatican Museums. They feature some of the world's most famous paintings and sculptures. The unique economy of Vatican City is supported financially by donations from the faithful, by the sale of postage stamps and souvenirs, fees for admission to museums, and sales of publications.",https://en.wikipedia.org/wiki/Vatican_City
1019,Venezuela,16,San Carlos de Río Negro,http://www.wikidata.org/entity/Q1269422,wd:Q1269422,2296851,city,"San Carlos de Río Negro is a town in Venezuela's Amazonas State.
San Carlos de Río Negro is a small city of about 1200 inhabitants in the Venezuelan state of Amazonas. It serves as the administrative capital of the municipal district of Río Negro, inhabited primarily by Amerindian people, in particular the Yanomami and Baniwa (Kurripako) peoples. It sits on the opposite side of the Rio Negro from the Colombian city of San Felipe.",https://en.wikipedia.org/wiki/San_Carlos_de_R%C3%ADo_Negro
1025,Yemen,61,Shibam,http://www.wikidata.org/entity/Q192518,wd:Q192518,1865665,Town in Yemen,"Shibam Hadramawt (Arabic: شِبَام حَضْرَمَوْت, romanized: Shibām Ḥaḍramawt) is a town in Yemen. With about 7,000 inhabitants, it is the seat of the District of Shibam in the Governorate of Hadhramaut. Known for its mudbrick-made high-rise buildings, it is referred to as the ""Chicago of the Desert"" (شِيْكَاغو ٱلصَّحْرَاء), or ""Manhattan of the Desert"" (مَانْهَاتَن ٱلصَّحْرَاء).",https://en.wikipedia.org/wiki/Shibam
1028,Zimbabwe,25,Gwanda,http://www.wikidata.org/entity/Q1557796,wd:Q1557796,2376777,city in Zimbabwe,"Gwanda is a town in Zimbabwe. It is the capital of the province of Matabeleland South, one of the ten administrative provinces in the country. It is also the district capital of Gwanda District, one of the seven administrative districts in the province.",https://en.wikipedia.org/wiki/Gwanda
