,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
410,Russia,47,Krasnaya Polyana,http://www.wikidata.org/entity/Q266071,wd:Q266071,12152250,"human settlement in Resort Town of Sochi (municipal formation), Krasnodar Krai, Russia","Krasnaya Polyana (Russian: Кра́сная Поля́на, IPA: [ˈkrasnəjə pɐˈlʲanə]; Abkhazian: Гәбаадәы, Gwbaadwy; Adyghe: Ӏаткъуадж, ‘atquaj) is an urban locality (an urban-type settlement) in Krasnopolyansky Settlement Okrug, which is under the administrative jurisdiction of Adlersky City District of the City of Sochi in Krasnodar Krai, Russia. Population: 4,598 (2010 Census); 3,969 (2002 Census); 3,300 (1989 Census).Located in the Western Caucasus, it is home to the new Rosa Khutor alpine ski resort, with a base elevation of 560 meters (1,840 ft) along the Mzymta River, 39 kilometers (24 mi) from its influx into the Black Sea in Adlersky City District of Sochi. The lift-served summit climbs to 2,320 meters (7,610 ft), giving a vertical drop of over a mile at 1,760 meters (5,770 ft). The resort hosted the Alpine and Nordic events of the 2014 Winter Olympics in Sochi, having previously hosted World Cup alpine events from February 2012, two years earlier and is also where the ashes of Canadian skier Sarah Burke were spread.","https://en.wikipedia.org/wiki/Krasnaya_Polyana,_Sochi,_Krasnodar_Krai"
418,Rwanda,12,Nyagatare,http://www.wikidata.org/entity/Q3562393,wd:Q3562393,3934892,"town in Eastern Province, Rwanda","Nyagatare is a town in the North East of Rwanda. With a population of more than 100,000, it is one of the most populous settlements in the Eastern Province along with Rwamagana and Kibungo.",https://en.wikipedia.org/wiki/Nyagatare
419,Saint Kitts and Nevis,19,Cayon,http://www.wikidata.org/entity/Q3316336,wd:Q3316336,9016416,"place in Saint Kitts, Saint Kitts and Nevis","Cayon is a town on the northeast coast of Saint Kitts in the Caribbean. It is the capital of Saint Mary Cayon Parish. The estimated population in 2010 was 2,500Cayon is home to the campus of Windsor University School of Medicine.",https://en.wikipedia.org/wiki/Cayon
420,Saint Lucia,16,Soufrière,http://www.wikidata.org/entity/Q493030,wd:Q493030,23547841,town in Saint Lucia,"Soufrière is a town on the West Coast of Saint Lucia, in the eastern Caribbean Sea. The town and the surrounding district has a population of 7,935. It was colonized by the French and was the original capital of the island.

","https://en.wikipedia.org/wiki/Soufri%C3%A8re,_Saint_Lucia"
422,Saint Vincent and the Grenadines,20,Port Elizabeth,http://www.wikidata.org/entity/Q2995389,wd:Q2995389,3385404,"town on the island of Bequia, Saint Vincent and the Grenadines","Port Elizabeth is a town located on the island of Bequia, which is part of the Grenadines island chain. It is the capital of Grenadines Parish.","https://en.wikipedia.org/wiki/Port_Elizabeth,_Saint_Vincent_and_the_Grenadines"
423,San Marino,125,San Marino,http://www.wikidata.org/entity/Q1848,wd:Q1848,406962,capital city of San Marino,"The City of San Marino (Italian: Città di San Marino), also known simply as San Marino and locally as Città, is the capital city of the Republic of San Marino, Southern Europe. The city has a population of 4,044. It is on the western slopes of San Marino's highest point, Monte Titano.",https://en.wikipedia.org/wiki/City_of_San_Marino
424,Senegal,52,Gorée,http://www.wikidata.org/entity/Q244347,wd:Q244347,1256117,"one of the 19 communes d'arrondissement (i.e. districts) of the city of Dakar, Senegal; World Heritage Site","Île de Gorée (French pronunciation: ​[ildəɡoʁe]; ""Gorée Island""; Wolof: Beer Dun) is one of the 19 communes d'arrondissement (i.e. districts) of the city of Dakar, Senegal. It is an 18.2-hectare (45-acre) island located 2 kilometres (1.1 nmi; 1.2 mi) at sea from the main harbour of Dakar (14°40′N 17°24′W), famous as a destination for people interested in the Atlantic slave trade although its actual role in the history of the slave trade is the subject of dispute.
Its population as of the 2013 census was 1,680 inhabitants, giving a density of 5,802 inhabitants per square kilometre (15,030/sq mi), which is only half the average density of the city of Dakar. Gorée is both the smallest and the least populated of the 19 communes d'arrondissement of Dakar.
Other important centres for the slave trade from Senegal were further north, at Saint-Louis, Senegal, or to the south in the Gambia, at the mouths of major rivers for trade. It is a UNESCO World Heritage Site and was one of the first 12 locations in the world to be designated as such in 1978.The name is a corruption of its original Dutch name Goedereede, meaning ""good roadstead"".",https://en.wikipedia.org/wiki/Gor%C3%A9e
425,Serbia,26,Alibunar,http://www.wikidata.org/entity/Q648863,wd:Q648863,1800224,Town and municipality in Serbia,"Alibunar (Serbian Cyrillic: Алибунар; Romanian: Alibunar) is a town and municipality located in the South Banat District of the autonomous province of Vojvodina, Serbia. Alibunar town and Alibunar municipality have a population of 2,883 and 19,780 respectively.",https://en.wikipedia.org/wiki/Alibunar
429,Singapore,2,"Tengah, Singapore",http://www.wikidata.org/entity/Q7699745,wd:Q7699745,20900360,planning area and future HDB town in Singapore,"Tengah is a planning area and future HDB town located within the West Region of Singapore. It is bounded to by Choa Chu Kang to the northeast, Jurong East and Jurong West to the south, Bukit Batok to the east and the Western Water Catchment to its west and north.
Formerly a military restricted area, Tengah is currently reserved for future housing developments, making it Singapore's newest Housing and Development Board town since the development of Punggol in the 1990s.After the demilitarisation of the military training area at Tengah, the first estate, Plantation Grove, was launched in Tengah in November 2018. Tengah is divided into various districts, namely Plantation, Park, Garden, Market Place, Forest Hill and Brickland Districts.
The southwestern portion of Tengah will be developed as part of the Jurong Innovation District, a newer industrial development compared to Jurong Industrial Estate.

","https://en.wikipedia.org/wiki/Tengah,_Singapore"
430,Slovakia,46,Bojnice,http://www.wikidata.org/entity/Q788753,wd:Q788753,349037,town in Slovakia,"Bojnice (German: Weinitz; Hungarian: Bajmóc) is a historical town in central Slovakia at the upper Nitra river, near the city of Prievidza. It has a population of around 5,000. Bojnice is best known for its tourist attractions: the oldest zoo in Slovakia, the most visited castle, and one of the oldest spa towns in Slovakia. The town is situated below the Bojnice Castle, which is built on travertine rock with a natural cave. The castle has appeared in many international films and a well-known international festival of spectres takes place there every year.",https://en.wikipedia.org/wiki/Bojnice
450,Slovenia,67,Piran,http://www.wikidata.org/entity/Q1382,wd:Q1382,554228,Slovene coastal town,"Piran (Slovene pronunciation: [piˈɾáːn] (listen); Italian: Pirano [piˈraːno]) is a town in southwestern Slovenia on the Gulf of Piran on the Adriatic Sea. It is one of the three major towns of Slovenian Istria. The town is known for its medieval architecture, with narrow streets and compact houses. Piran is the administrative seat of the Municipality of Piran and one of Slovenia's major tourist attractions. Until the mid-20th century, Italian was the dominant language, but it was replaced by Slovene following the forced expulsion of Italians after World War II.",https://en.wikipedia.org/wiki/Piran
463,South Africa,34,Orania,http://www.wikidata.org/entity/Q1011020,wd:Q1011020,910154,"town in Northern Cape, South Africa","Orania (Afrikaans pronunciation: [ʊəˈrɑːnia]) is a white Afrikaner-only town in South Africa. It is located along the Orange River in the Karoo region of the Northern Cape province. The town is split in two halves by the R369 road, and is 871 kilometres (541 mi) from Cape Town and 680 kilometres (420 mi) from Pretoria. Its climate is semi-arid.
The current iteration of Orania is a result of Apartheid era ideas that an ethnic Volkstaat should be established for the Dutch-descended Afrikaners. Orania was originally established in 1963 to hold workers building a nearby irrigation canal, and abandoned in 1989. The next year, a group of Afrikaner families led by Carel Boshoff purchased the town, and the coloured squatters were evicted by The Department of Water Affairs.The stated aim of the town is to create a stronghold for the Afrikaner minority group, the Afrikaans language and the Afrikaner culture through the creation of an Afrikaner city.Although Orania has no rule banning black visitors, those living nearby fear they will be attacked if they do visit, and the town population is entirely Afrikaans.As of 2020, the population was 2,066. Living in the town requires application, and is based around being Afrikaner and fluent in Afrikaans. The town's economy is focused around self-sufficiency and based on agriculture, notably of pecan nuts. The poverty rate is estimated to be 70–80%. The Protestant Dutch Reformed Church is an important aspect of local culture. The central South African government has taken a hands off approach to Orania, and gives the town considerable autonomy. Orania prints its own money and maintains the last transitional representative council in South Africa, but receives no local or national funding.
The town and its mono-ethnic ideas have been the subject of much press coverage, which is generally negative.","https://en.wikipedia.org/wiki/Orania,_Northern_Cape"
464,Spain,46,Alcántara,http://www.wikidata.org/entity/Q389205,wd:Q389205,500539,"municipality in the province of Cáceres, Spain","Alcántara is a municipality in the province of Cáceres, Extremadura, Spain, on the Tagus, near Portugal. The toponym is from the Arabic word al-Qanṭarah (القنطرة) meaning ""the bridge"".

",https://en.wikipedia.org/wiki/Alc%C3%A1ntara
484,State of Palestine,26,Salfit,http://www.wikidata.org/entity/Q1972013,wd:Q1972013,7415220,"City in West Bank, State of Palestine","Salfit (Arabic: سلفيت), also spelled Salfeet, is a Palestinian city in the central West Bank. Salfit is located at an altitude of 570 meters (1,870 ft)  adjacent to the Israeli settlement of Ariel. According to the Palestinian Central Bureau of Statistics (PCBS), Salfit had a population of 10,911 in 2017. It has been administered by the Palestinian Authority since the 1995 Interim Agreement on the West Bank and the Gaza Strip, in an area that has been classified as Area B, and has served as the administrative seat of the Salfit Governorate since then.",https://en.wikipedia.org/wiki/Salfit
496,Suriname,19,Wageningen,http://www.wikidata.org/entity/Q24224,wd:Q24224,2418417,community in the Republic of Suriname,"Wageningen is a community resort and an agricultural place in the Republic of Suriname and located in the coastal area of West Suriname in the Nickerie District, at the harbour of the Nickerie River across the right estuary of the Maratakka River. The town was known as the rice centre of Suriname, Wageningen has been founded in 1949 and named after the Dutch city of Wageningen.","https://en.wikipedia.org/wiki/Wageningen,_Suriname"
497,Sweden,44,Åre,http://www.wikidata.org/entity/Q271138,wd:Q271138,1021905,"urban area in Åre Municipality, Sweden","Åre (Swedish pronunciation: [ˈôːrɛ]) is a locality and one of the leading Scandinavian ski resorts situated in Åre Municipality, Jämtland County, Sweden with 3,200 inhabitants in 2018. It is, however, not the seat of the municipality, which is Järpen. 25% of the municipal industry is based on tourism, most notably the downhill skiing and biking resorts in Åre, Duved and Storlien. The growth in tourism has resulted in the development of hotels, recreational and shopping opportunities in the area.

",https://en.wikipedia.org/wiki/%C3%85re
505,Switzerland,82,St. Moritz,http://www.wikidata.org/entity/Q68986,wd:Q68986,305193,resort town in the Engadine valley in Switzerland,"St. Moritz (also German: Sankt Moritz, Romansh: San Murezzan , Italian: San Maurizio, French: Saint-Moritz) is a high Alpine resort town in the Engadine in Switzerland, at an elevation of about 1,800 metres (5,910 ft) above sea level. It is Upper Engadine's major town and a municipality in the district of Maloja in the Swiss canton of Graubünden.
St. Moritz lies on the southern slopes of the Albula Alps below the Piz Nair (3,056 m or 10,026 ft) overlooking the flat and wide glaciated valley of the Upper Engadine and eponymous lake: Lake St. Moritz. It hosted the Winter Olympics in 1928 and 1948.",https://en.wikipedia.org/wiki/St._Moritz
509,Syria,50,Khabab,http://www.wikidata.org/entity/Q219664,wd:Q219664,21586381,town in southern Syria,"Khabab (Arabic: خبب, Syriac: ܟܚܐܒܐܒ, Khababb) is a town located in southern Syria in the Hauran plain, part of the Daraa Governorate, 57 km (~36 miles) south of Damascus and about the same distance from the city of Daraa.
The old name of the town is Abiba, which in Aramaic and Syriac means a plain green grass.",https://en.wikipedia.org/wiki/Khabab
510,Taiwan,15,Beigan,http://www.wikidata.org/entity/Q708075,wd:Q708075,12262932,rural township of Taiwan,"Beigan Township (Chinese: 北竿鄉; pinyin: Běigān Xiāng; Foochow Romanized: Báe̤k-găng-hiŏng), is an insular rural township in Lienchiang County (the Matsu Islands), Taiwan (ROC). The township is in the East China Sea off the coast of Fujian Province, China near Fuzhou (Foochow). Beigan Island, the main island of the township, is the second largest island in the Matsu Islands. Other smaller islands in the township include Daqiu Island, known for its Formosan sika deer, and Gaodeng Island and Liang Island which are off-limits to the public. The native language many of the inhabitants is Matsu dialect which is one of the statutory languages for public transport announcements in the Matsu Islands.

","https://en.wikipedia.org/wiki/Beigan,_Lienchiang"
514,Thailand,13,Bueng Kan,http://www.wikidata.org/entity/Q4985499,wd:Q4985499,31257583,"town municipality in Bueng Kan province, Thailand","Bueng Kan (Thai: บึงกาฬ, pronounced [bɯ̄ŋ kāːn]) is a town (thesaban mueang) in Mueang Bueng Kan District, in Bueng Kan Province, far northeastern Thailand. It is the district capital and is on the Mekong River, opposite the Laotian town of Pakxan of Bolikhamsai Province. It lies at the junction of Highways 212 and 222, 136 kilometres (85 mi) northeast of Nong Khai and 750 kilometres (466 mi) northeast of Bangkok. The economy is based on agriculture, with para rubber as the principal crop, and tourism.",https://en.wikipedia.org/wiki/Bueng_Kan
515,The Bahamas,9,Dunmore Town,http://www.wikidata.org/entity/Q1771794,wd:Q1771794,6405485,human settlement,"Dunmore Town is a town in the Bahamas. It has a population of 1,762 (2010 census).It is the only town at Harbour Island, which is located just east from North Eleuthera.",https://en.wikipedia.org/wiki/Dunmore_Town
518,Tunisia,6,Turki,http://www.wikidata.org/entity/Q12202359,wd:Q12202359,63658131,Tunisian town,"Turki (Arabic: تركي) is a Tunisian village dependent on the Nabeul Governorate, and the delegation of Grombalia.
In 2004, it had a population of 3,661 inhabitants.
An exit from the A1 motorway is in the immediate vicinity.
It is located around forty kilometers south-east of Tunis and around twenty kilometers north-west of Nabeul. Grombalia, the chief town of the municipality and the delegation, is about two kilometers northwest of the city.
Turki lies on a plain named after its neighbor Grombalia, at the western end of the Cape Bon peninsula.",https://en.wikipedia.org/wiki/Turki_(Tunisia)
519,Turkey,74,Sinop,http://www.wikidata.org/entity/Q599416,wd:Q599416,195267,city in Turkey,"Sinop, historically known as Sinope (; Greek: Σινώπη, romanized: Sinōpē), is a city on the isthmus of İnce Burun (İnceburun, Cape Ince), near Cape Sinope (Sinop Burnu, Boztepe Cape, Boztepe Burnu) which is situated on the northernmost edge of the Turkish side of the Black Sea coast, in the ancient region of Paphlagonia, in modern-day northern Turkey.  The city serves as the capital of Sinop Province.","https://en.wikipedia.org/wiki/Sinop,_Turkey"
523,Turkmenistan,7,Sakarçäge,http://www.wikidata.org/entity/Q7402846,wd:Q7402846,22935684,"place in Mary Region, Turkmenistan","Sakarçäge is a city and capital of Sakarçäge District, Mary Region, Turkmenistan.",https://en.wikipedia.org/wiki/Sakar%C3%A7%C3%A4ge
524,Ukraine,31,Koktebel,http://www.wikidata.org/entity/Q1743602,wd:Q1743602,2295930,resort townlet in South-Eastern Crimea,"Koktebel (Ukrainian: Коктебéль, Russian: Коктебéль, Crimean Tatar: Köktöbel, formerly known as Planerskoye, Russian: Планерское) is an urban-type settlement and one of the most popular resort townlets in South-Eastern Crimea. Koktebel is situated on the shore of the Black Sea about halfway between Feodosia and Sudak and is subordinated to the Feodosia Municipality. Population: 2,807 (2014 Census).",https://en.wikipedia.org/wiki/Koktebel
525,United Kingdom,82,Hamilton,http://www.wikidata.org/entity/Q30985,wd:Q30985,727735,capital of Bermuda,"The City of Hamilton, in Pembroke Parish, is the territorial capital of the British Overseas Territory of Bermuda. It is the territory's financial centre and a major port and tourist destination. Its population of 854 (2016) is one of the smallest of any capital city.","https://en.wikipedia.org/wiki/Hamilton,_Bermuda"
537,United States of America,85,Pago Pago,http://www.wikidata.org/entity/Q51678,wd:Q51678,57874,capital of American Samoa,"Pago Pago ( Pago-or-Pago-or; Samoan: [ˈpaŋo ˈpaŋo]) is the territorial capital of American Samoa. It is in Maoputasi County on Tutuila, which is American Samoa's main island.
Pago Pago is home to one of the deepest natural deepwater harbors in the South Pacific Ocean, sheltered from wind and rough seas, and strategically located.: 52 : 12  The harbor is also one of the best protected in the South Pacific,: 11  which gives American Samoa a natural advantage because it makes landing fish for processing easier.: 61  Tourism, entertainment, food, and tuna canning are its main industries. As of 1993, Pago Pago was the world's fourth-largest tuna processor.: 353  It was home to two of the largest tuna companies in the world: Chicken of the Sea and StarKist, which together exported an estimated $445 million in canned tuna to the U.S. mainland. The total value of fish landed in Pago Pago — about $200,000,000 annually — is higher than in any other port in any U.S. state or territory.Pago Pago is the only modern urban center in American Samoa,: 29  and the main port of American Samoa. It is also home to the territorial government, all the industry, and most of the commerce in American Samoa.: 166  The Greater Pago Pago Metropolitan Area encompasses several villages strung together along Pago Pago Harbor. One of the villages is itself named Pago Pago, and in 2010 that village had a population of 3,656. The constituent villages are: Utulei, Fagatogo, Malaloa, Pago Pago, Satala and Atu'u. Fagatogo is the downtown area, referred to as ""town"", and is home to the legislature, while the executive seat is in Utulei. Also in Fagatogo are the Fono, police department, the Port of Pago Pago, and many shops and hotels. In 2000, the Greater Pago Pago area was home to 8,000 residents; by 2010 the population had increased to 15,000.Rainmaker Mountain (Mount Pioa), which is located in Pago Pago, contributes to a weather pattern that results in the city having the highest annual rainfall of any harbor in the world. It stands protectively over the eastern side of Pago Pago, making the harbor one of the most sheltered deepwater anchorages in the Pacific Ocean.: 3 Historically, the strategic location of Pago Pago Bay played a direct role in the political separation of Western and Eastern Samoa. The initial reason that the U.S. was interested in Tutuila was its desire to use Pago Pago Harbor as a coaling station.: 30–31  The town has the distinction of being the southernmost U.S. capital, and the only one located in the Southern Hemisphere.",https://en.wikipedia.org/wiki/Pago_Pago
557,Uruguay,19,Vergara,http://www.wikidata.org/entity/Q2298580,wd:Q2298580,31963901,town in Uruguay,Vergara is a small city in the Treinta y Tres Department of eastern Uruguay.,"https://en.wikipedia.org/wiki/Vergara,_Uruguay"
577,Vanuatu,17,Lakatoro,http://www.wikidata.org/entity/Q669361,wd:Q669361,1520284,capital of Malampa Province of Vanuatu,"Lakatoro is the capital of Malampa Province of the island country of Vanuatu. It is situated on the eastern shore of Malakula and is the largest settlement in that island. Lakatoro consists of a couple of retail shops, a supermarket, a local market selling locally farmed goods.",https://en.wikipedia.org/wiki/Lakatoro
580,Vatican City,313,Vatican City,http://www.wikidata.org/entity/Q237,wd:Q237,32408,"independent city-state enclaved within Rome, Italy under the sovereignty of the Holy See; world's smallest sovereign state since 1929","Vatican City ( (listen)), officially the Vatican City State (Italian: Stato della Città del Vaticano; Latin: Status Civitatis Vaticanae), is an independent city-state and enclave located within Rome, Italy. The Vatican City State, also known simply as the Vatican, became independent from Italy with the Lateran Treaty (1929), and it is a distinct territory under ""full ownership, exclusive dominion, and sovereign authority and jurisdiction"" of the Holy See, itself a sovereign entity of international law, which maintains the city state's temporal, diplomatic, and spiritual independence. With an area of 49 hectares (121 acres) and a population of about 825, it is the smallest state in the world by both area and population. As governed by the Holy See, the Vatican City State is an ecclesiastical or sacerdotal-monarchical state (a type of theocracy) ruled by the pope who is the bishop of Rome and head of the Catholic Church. The highest state functionaries are all Catholic clergy of various national origins. After the Avignon Papacy (1309–1377) the popes have mainly resided at the Apostolic Palace within what is now Vatican City, although at times residing instead in the Quirinal Palace in Rome or elsewhere.
The Holy See dates back to Early Christianity and is the principal episcopal see of the Catholic Church, which has approximately 1.329 billion baptised Catholic Christians in the world as of 2018 in the Latin Church and 23 Eastern Catholic Churches. The independent state of Vatican City, on the other hand, came into existence on 11 February 1929 by the Lateran Treaty between the Holy See and Italy, which spoke of it as a new creation, not as a vestige of the much larger Papal States (756–1870), which had previously encompassed much of central Italy.
Within Vatican City are religious and cultural sites such as St. Peter's Basilica, the Sistine Chapel, and the Vatican Museums. They feature some of the world's most famous paintings and sculptures. The unique economy of Vatican City is supported financially by donations from the faithful, by the sale of postage stamps and souvenirs, fees for admission to museums, and sales of publications.",https://en.wikipedia.org/wiki/Vatican_City
581,Venezuela,16,San Carlos de Río Negro,http://www.wikidata.org/entity/Q1269422,wd:Q1269422,2296851,city,"San Carlos de Río Negro is a town in Venezuela's Amazonas State.
San Carlos de Río Negro is a small city of about 1200 inhabitants in the Venezuelan state of Amazonas. It serves as the administrative capital of the municipal district of Río Negro, inhabited primarily by Amerindian people, in particular the Yanomami and Baniwa (Kurripako) peoples. It sits on the opposite side of the Rio Negro from the Colombian city of San Felipe.",https://en.wikipedia.org/wiki/San_Carlos_de_R%C3%ADo_Negro
583,Yemen,10,Al Misrakh District,http://www.wikidata.org/entity/Q4118993,wd:Q4118993,29292317,city in Yemen,"Al Misrakh District (Arabic: مديرية المسراخ) is a district of the Taiz Governorate, Yemen. As of 2003, the district had a population of 112,653 inhabitants.",https://en.wikipedia.org/wiki/Al-Misrakh_District
