,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
965,Republic of the Congo,4,Prosper Philippe Augouard,http://www.wikidata.org/entity/Q8331271,wd:Q8331271,43096964,French priest (1852-1921),"Prosper Philippe Augouard , C.S.Sp. (17 September 1852 – 3 October 1921) was a French Catholic priest, missionary, and explorer of Africa.",https://en.wikipedia.org/wiki/Prosper_Philippe_Augouard
966,Romania,83,Vlad III,http://www.wikidata.org/entity/Q43715,wd:Q43715,716868,Prince of Wallachia,"Vlad III, commonly known as Vlad the Impaler (Romanian: Vlad Țepeș [ˈvlad ˈtsepeʃ]) or Vlad Dracula (; Romanian: Vlad Drăculea [ˈdrəkule̯a]; 1428/31 – 1476/77), was Voivode of Wallachia three times between 1448 and his death in 1476/77. He is often considered one of the most important rulers in Wallachian history and a national hero of Romania.He was the second son of Vlad Dracul, who became the ruler of Wallachia in 1436. Vlad and his younger brother, Radu, were held as hostages in the Ottoman Empire in 1442 to secure their father's loyalty. Vlad's father and eldest brother, Mircea, were murdered after John Hunyadi, regent-governor of Hungary, invaded Wallachia in 1447. Hunyadi installed Vlad's second cousin, Vladislav II, as the new voivode. Hunyadi launched a military campaign against the Ottomans in the autumn of 1448, and Vladislav accompanied him. Vlad broke into Wallachia with Ottoman support in October, but Vladislav returned and Vlad sought refuge in the Ottoman Empire before the end of the year. Vlad went to Moldavia in 1449 or 1450, and later to Hungary.
Relations between Hungary and Vladislav later deteriorated, and in 1456 Vlad invaded Wallachia with Hungarian support. Vladislav died fighting against him. Vlad began a purge among the Wallachian boyars to strengthen his position. He came into conflict with the Transylvanian Saxons, who supported his opponents, Dan and Basarab Laiotă (who were Vladislav's brothers), and Vlad's illegitimate half-brother, Vlad the Monk. Vlad plundered the Saxon villages, taking the captured people to Wallachia where he had them impaled (which inspired his cognomen). Peace was restored in 1460.
The Ottoman Sultan, Mehmed II, ordered Vlad to pay homage to him personally, but Vlad had the Sultan's two envoys captured and impaled. In February 1462, he attacked Ottoman territory, massacring tens of thousands of Turks and Bulgarians. Mehmed launched a campaign against Wallachia to replace Vlad with Vlad's younger brother, Radu. Vlad attempted to capture the sultan at Târgoviște during the night of 16–17 June 1462. The sultan and the main Ottoman army left Wallachia, but more and more Wallachians deserted to Radu. Vlad went to Transylvania to seek assistance from Matthias Corvinus, King of Hungary, in late 1462, but Corvinus had him imprisoned.
Vlad was held in captivity in Visegrád from 1463 to 1475. During this period, anecdotes about his cruelty started to spread in Germany and Italy. He was released at the request of Stephen III of Moldavia in the summer of 1475. He fought in Corvinus's army against the Ottomans in Bosnia in early 1476. Hungarian and Moldavian troops helped him to force Basarab Laiotă (who had dethroned Vlad's brother, Radu) to flee from Wallachia in November. Basarab returned with Ottoman support before the end of the year. Vlad was killed in battle before 10 January 1477. Books describing Vlad's cruel acts were among the first bestsellers in the German-speaking territories. In Russia, popular stories suggested that Vlad was able to strengthen his central government only through applying brutal punishments, and a similar view was adopted by most Romanian historians in the 19th century. Vlad's patronymic inspired the name of Bram Stoker's literary vampire, Count Dracula.",https://en.wikipedia.org/wiki/Vlad_the_Impaler
972,Russia,251,Leo Tolstoy,http://www.wikidata.org/entity/Q7243,wd:Q7243,18622119,Russian writer (1828-1910),"Count Lev Nikolayevich Tolstoy (; Russian: Лев Николаевич Толстой, IPA: [ˈlʲef nʲɪkɐˈla(j)ɪvʲɪtɕ tɐlˈstoj] (listen); 9 September [O.S. 28 August] 1828 –  20 November [O.S. 7 November] 1910), usually referred to in English as Leo Tolstoy, was a Russian writer who is regarded as one of the greatest authors of all time. He received nominations for the Nobel Prize in Literature every year from 1902 to 1906 and for the Nobel Peace Prize in 1901, 1902, and 1909. That he never won is a major controversy.Born to an aristocratic Russian family in 1828, Tolstoy's notable works include the novels War and Peace (1869) and Anna Karenina (1878), often cited as pinnacles of realist fiction. He first achieved literary acclaim in his twenties with his semi-autobiographical trilogy, Childhood, Boyhood, and Youth (1852–1856), and Sevastopol Sketches (1855), based upon his experiences in the Crimean War. His fiction includes dozens of short stories and several novellas such as The Death of Ivan Ilyich (1886), Family Happiness (1859), ""After the Ball"" (1911), and Hadji Murad (1912). He also wrote plays and numerous philosophical essays.
In the 1870s, Tolstoy experienced a profound moral crisis, followed by what he regarded as an equally profound spiritual awakening, as outlined in his non-fiction work A Confession (1882). His literal interpretation of the ethical teachings of Jesus, centering on the Sermon on the Mount, caused him to become a fervent Christian anarchist and pacifist. His ideas on nonviolent resistance, expressed in such works as The Kingdom of God Is Within You (1894), had a profound impact on such pivotal 20th-century figures as Mahatma Gandhi and Martin Luther King Jr. He also became a dedicated advocate of Georgism, the economic philosophy of Henry George, which he incorporated into his writing, particularly Resurrection (1899).",https://en.wikipedia.org/wiki/Leo_Tolstoy
992,Rwanda,6,Mutara II Rwogera,http://www.wikidata.org/entity/Q323582,wd:Q323582,962583,Rwandan king,"Mutara II Rwogera was the King of Rwanda from 1830 to his death in June 1853. Under his rule and that of his successor Kigeli IV Rwabugiri, the kingdom reached its pinnacle of power. 
After 1 June 1853, King Mutara II Rwogera died of an illness, but a non-governmental organization prevented Abiru from informing Queen Nyiramavugo Nyiramongi about his death, a non-governmental organization because he had refused to drink and should not stay after the king. 
The Mutara dynasty completed the planned conquest of Gisaka, a struggling country. Rwabugili, inherited his father's kingdom, and did a great job of restoring it.

",https://en.wikipedia.org/wiki/Mutara_II_Rwogera
999,Saint Kitts and Nevis,91,Alexander Hamilton,http://www.wikidata.org/entity/Q178903,wd:Q178903,40597,first Secretary of the Treasury and Founding Father of the United States (1757-1804),"Alexander Hamilton (January 11, 1755 or 1757 – July 12, 1804) was an American revolutionary, statesman and Founding Father of the United States. Hamilton was an influential interpreter and promoter of the U.S. Constitution, the founder of the Federalist Party, as well as a founder of the nation's financial system, the United States Coast Guard, and the New York Post newspaper. As the first secretary of the treasury, Hamilton was the main author of the economic policies of the administration of President George Washington. He took the lead in the federal government's funding of the states' American Revolutionary War debts, as well as establishing the nation's first two de facto central banks (i.e. the Bank of North America and the First Bank of the United States), a system of tariffs, and friendly trade relations with Britain. His vision included a strong central government led by a vigorous executive branch, a strong commercial economy, support for manufacturing, and a strong national defense.
Hamilton was born out of wedlock in Charlestown, Nevis. He was orphaned as a child and taken in by a prosperous merchant. When he reached his teens, he was sent to New York to pursue his education. While a student, his opinion pieces supporting the Continental Congress were published under a nom de plume, and he also addressed crowds on the subject. He took an early role in the militia as the American Revolutionary War began. As an artillery officer in the new Continental Army he saw action in the New York and New Jersey campaign. In 1777, he became a senior aide to Commander in Chief General George Washington, but returned to field command in time for a pivotal action securing victory at the Siege of Yorktown, effectively ending hostilities.
After the war, he was elected as a representative from New York to the Congress of the Confederation. He resigned to practice law and founded the Bank of New York before returning to politics. Hamilton was a leader in seeking to replace the weak confederal government under the Articles of Confederation; he led the Annapolis Convention of 1786, which spurred Congress to call a Constitutional Convention in Philadelphia, where he then served as a delegate from New York. He helped ratify the Constitution by writing 51 of the 85 installments of The Federalist Papers, which are still used as one of the most important references for Constitutional interpretation.
Hamilton led the Treasury Department as a trusted member of President Washington's first Cabinet. To this day he remains the youngest U.S. cabinet member to take office since the beginning of the Republic. Hamilton successfully argued that the implied powers of the Constitution provided the legal authority to fund the national debt, to assume states' debts, and to create the government-backed Bank of the United States (i.e. the First Bank of the United States). These programs were funded primarily by a tariff on imports, and later by a controversial whiskey tax. He opposed administration entanglement with the series of unstable French revolutionary governments. Hamilton's views became the basis for the Federalist Party, which was opposed by the Democratic-Republican Party led by Thomas Jefferson and James Madison.
In 1795, he returned to the practice of law in New York. He called for mobilization under President John Adams in 1798–99 against French First Republic military aggression, and became Commanding General of the U.S. Army, which he reconstituted, modernized, and readied for war. The army did not see combat in the Quasi-War, and Hamilton was outraged by Adams' diplomatic approach to the crisis with France. His opposition to Adams' re-election helped cause the Federalist Party defeat in 1800. Jefferson and Aaron Burr tied for the presidency in the electoral college, and Hamilton helped to defeat Burr, whom he found unprincipled, and to elect Jefferson despite philosophical differences.
Hamilton continued his legal and business activities in New York City, and was active in ending the legality of the international slave trade. Vice President Burr ran for governor of New York State in 1804, and Hamilton campaigned against him as unworthy. Taking offense, Burr challenged him to a duel on July 11, 1804, in which Burr shot and mortally wounded Hamilton, who died the following day.
Hamilton is generally regarded as an astute and intellectually brilliant administrator, politician and financier, if often impetuous. His ideas are credited with laying the foundation for American government and finance.",https://en.wikipedia.org/wiki/Alexander_Hamilton
1000,Saint Lucia,4,Michel-Jacques-François Achard,http://www.wikidata.org/entity/Q3308781,wd:Q3308781,51071408,French politician and officer (1778-1865),"Michel Jacques François Achard (14 October 1778 – 6 January 1865) was a French general de brigade (brigadier general).
He was a member of the Chamber of Peers under the July Monarchy, a member of the National Legislative Assembly of the French Second Republic and a member of the Senate of the Second French Empire.",https://en.wikipedia.org/wiki/Michel_Jacques_Fran%C3%A7ois_Achard
1002,Saint Vincent and the Grenadines,9,Joseph Chatoyer,http://www.wikidata.org/entity/Q504756,wd:Q504756,1913219,Leader of Black Carib resistance to British rule on Saint Vincent,"Joseph Chatoyer, also known as Satuye (died 14 March 1795), was a Garifuna (Carib) chief who led a revolt against the British colonial government of Saint Vincent in 1795. Killed that year, he is now considered a national hero of Saint Vincent and the Grenadines, and also of Belize and Costa Rica. Vincentian politician Camillo Gonsalves described him in 2011 as his country's ""sole national hero"".",https://en.wikipedia.org/wiki/Joseph_Chatoyer
1009,Samoa,6,Emma Forsayth,http://www.wikidata.org/entity/Q1338025,wd:Q1338025,24306753,American Samoan businesswoman,"Emma Eliza Coe (26 September 1850, in Apia – 1913, in Monte Carlo), known also as ""Queen Emma of New Guinea"", Emma Forsayth, Emma Farrell and Emma Kolbe was a business woman and plantation owner of mixed American/Samoan descent.",https://en.wikipedia.org/wiki/Emma_Forsayth
1014,San Marino,24,Mellitus,http://www.wikidata.org/entity/Q366198,wd:Q366198,20716,Archbishop of Canterbury; Bishop of London,"Mellitus (died 24 April 624) was the first bishop of London in the Saxon period, the third Archbishop of Canterbury, and a member of the Gregorian mission sent to England to convert the Anglo-Saxons from their native paganism to Christianity. He arrived in 601 AD with a group of clergy sent to augment the mission, and was consecrated as Bishop of London in 604. Mellitus was the recipient of a famous letter from Pope Gregory I known as the Epistola ad Mellitum, preserved in a later work by the medieval chronicler Bede, which suggested the conversion of the Anglo-Saxons be undertaken gradually, integrating pagan rituals and customs. In 610, Mellitus returned to Italy to attend a council of bishops, and returned to England bearing papal letters to some of the missionaries.
Mellitus was exiled from London by the pagan successors to his patron, King Sæberht of Essex, following the latter's death around 616. King Æthelberht of Kent, Mellitus' other patron, died at about the same time, forcing him to take refuge in Gaul. Mellitus returned to England the following year, after Æthelberht's successor had been converted to Christianity, but he was unable to return to London, whose inhabitants remained pagan. Mellitus was appointed Archbishop of Canterbury in 619. During his tenure, he was alleged to have miraculously saved the cathedral, and much of the town of Canterbury, from a fire. After his death in 624, Mellitus was revered as a saint.",https://en.wikipedia.org/wiki/Mellitus
1017,Saudi Arabia,243,Muhammad,http://www.wikidata.org/entity/Q9458,wd:Q9458,18934,Arabian religious leader and the founder of Islam,"Muhammad ibn Abdullah (Arabic: مُحَمَّد بنِ عَبْد ٱللَّٰه, romanized: Muḥammad ibn ʿAbd Allāh Classical Arabic pronunciation: [muˈħammad]; c. 570 – 8 June 632 CE) was an Arab religious, social, and political leader and the founder of the world religion of Islam. According to Islamic doctrine, he was a prophet, divinely inspired to preach and confirm the monotheistic teachings of Adam, Abraham, Moses, Jesus, and other prophets. He is believed to be the final prophet of God in all the main branches of Islam, though the modern Ahmadiyya movement diverges from this belief. Muhammad united Arabia into a single Muslim polity, with the Quran as well as his teachings and practices forming the basis of Islamic religious belief.
Muhammad was born approximately 570 CE in Mecca. He was the son of Abdullah ibn Abd al-Muttalib and Amina bint Wahb. His father Abdullah was the son of Quraysh tribal leader Abd al-Muttalib ibn Hashim, and he died a few months before Muhammad's birth. His mother Amina died when he was six, leaving Muhammad an orphan. He was raised under the care of his grandfather, Abd al-Muttalib, and paternal uncle, Abu Talib. In later years, he would periodically seclude himself in a mountain cave named Hira for several nights of prayer. When he was 40, Muhammad reported being visited by Gabriel in the cave and receiving his first revelation from God. In 613, Muhammad started preaching these revelations publicly, proclaiming that ""God is One"", that complete ""submission"" (islām) to God is the right way of life (dīn), and that he was a prophet and messenger of God, similar to the other prophets in Islam.Muhammad's followers were initially few in number, and experienced hostility from Meccan polytheists for 13 years. To escape ongoing persecution, he sent some of his followers to Abyssinia in 615, before he and his followers migrated from Mecca to Medina (then known as Yathrib) later in 622. This event, the Hijra, marks the beginning of the Islamic calendar, also known as the Hijri Calendar. In Medina, Muhammad united the tribes under the Constitution of Medina. In December 629, after eight years of intermittent fighting with Meccan tribes, Muhammad gathered an army of 10,000 Muslim converts and marched on the city of Mecca. The conquest went largely uncontested and Muhammad seized the city with little bloodshed. In 632, a few months after returning from the Farewell Pilgrimage, he fell ill and died. By the time of his death, most of the Arabian Peninsula had converted to Islam.The revelations (each known as Ayah –  literally, ""Sign [of God]"") that Muhammad reported receiving until his death form the verses of the Quran, regarded by Muslims as the verbatim ""Word of God"" on which the religion is based. Besides the Quran, Muhammad's teachings and practices (sunnah), found in the Hadith and sira (biography) literature, are also upheld and used as sources of Islamic law (see Sharia).",https://en.wikipedia.org/wiki/Muhammad
1036,Senegal,42,Phillis Wheatley,http://www.wikidata.org/entity/Q257911,wd:Q257911,38932,American poet,"Phillis Wheatley Peters, also spelled Phyllis and Wheatly (c. 1753 – December 5, 1784) was an American author who was the first African-American author of a published book of poetry. Born in West Africa, she was sold into slavery at the age of seven or eight and transported to North America, where she was bought by the Wheatley family of Boston. After she learned to read and write, they encouraged her poetry when they saw her talent.
On a 1773 trip to London with her master's son, seeking publication of her work, Wheatley met prominent people who became patrons. The publication in London of her Poems on Various Subjects, Religious and Moral on September 1, 1773, brought her fame both in England and the American colonies. Figures such as George Washington praised her work. A few years later, African-American poet Jupiter Hammon praised her work in a poem of his own.
Wheatley was emancipated by her masters shortly after the publication of her book. They soon died, and she married poor grocer John Peters, lost three children, and died in poverty and obscurity at the age of 31.",https://en.wikipedia.org/wiki/Phillis_Wheatley
1038,Serbia,136,Constantine the Great,http://www.wikidata.org/entity/Q8413,wd:Q8413,7236,Roman emperor (274-337),"Constantine I (Latin: Flavius Valerius Constantinus; Greek: Κωνσταντῖνος Konstantinos; 27 February c. 272 – 22 May 337), also known as Constantine the Great or just Constantine, was Roman emperor reigning from 306 to 337. Born in Naissus, Dacia Mediterranea (now Niš, Serbia), he was the son of Flavius Constantius (a Roman army officer born in Dacia Ripensis who had been one of the four emperors of the Tetrarchy). His mother, Helena, was Greek and of low birth. Constantine served with distinction under the Roman emperors Diocletian and Galerius. He began by campaigning in the eastern provinces (against barbarians, and the Persians) before he was recalled in the west (in AD 305) to fight alongside his father in Britain. After his father's death in 306, Constantine became emperor; he was acclaimed by his army at Eboracum (York, England). He emerged victorious in the civil wars against emperors Maxentius and Licinius to become the sole ruler of the Roman Empire by 324.
Upon his ascension to emperor, Constantine enacted numerous reforms to strengthen the empire. He restructured the government, separating civil and military authorities. To combat inflation he introduced the solidus, a new gold coin that became the standard for Byzantine and European currencies for more than a thousand years. The Roman army was reorganised to consist of mobile units (comitatenses), and garrison troops (limitanei) capable of countering internal threats and barbarian invasions. Constantine pursued successful campaigns against the tribes on the Roman frontiers—such as the Franks, the Alamanni, the Goths and the Sarmatians—even resettling territories abandoned by his predecessors during the Crisis of the Third Century with citizens of Roman culture once more.
Constantine was the first Roman emperor to convert to Christianity. Although he lived much of his life as a pagan, and later as a catechumen, he began to favor Christianity beginning in 312, finally becoming a Christian and being baptised by either Eusebius of Nicomedia, an Arian bishop, as attested by many notable Arian historical figures, or Pope Sylvester I, which is maintained by the Catholic Church and the Coptic Orthodox Church. He played an influential role in the proclamation of the Edict of Milan in 313, which declared tolerance for Christianity in the Roman Empire. He convoked the First Council of Nicaea in 325, which produced the statement of Christian belief known as the Nicene Creed. The Church of the Holy Sepulchre was built on his orders at the purported site of Jesus' tomb in Jerusalem and was deemed the holiest place in all of Christendom. The papal claim to temporal power in the High Middle Ages was based on the fabricated Donation of Constantine. He has historically been referred to as the ""First Christian Emperor"" and he did favour the Christian Church. While some modern scholars debate his beliefs and even his comprehension of Christianity, he is venerated as a saint in Eastern Christianity, and did much for pushing Christianity towards the mainstream of Roman culture.
The age of Constantine marked a distinct epoch in the history of the Roman Empire and a pivotal moment in the transition from classical antiquity to the Middle Ages. He built a new imperial residence at the city of Byzantium and renamed it Constantinople (now Istanbul) after himself. It subsequently became the capital of the empire for more than a thousand years, the later Eastern Roman Empire being referred to as the Byzantine Empire by modern historians. His more immediate political legacy was that he replaced Diocletian's Tetrarchy with the de facto principle of dynastic succession, by leaving the empire to his sons and other members of the Constantinian dynasty. His reputation flourished during the lifetime of his children and for centuries after his reign. The medieval church held him up as a paragon of virtue, while secular rulers invoked him as a prototype, a point of reference and the symbol of imperial legitimacy and identity. Beginning with the Renaissance, there were more critical appraisals of his reign, due to the rediscovery of anti-Constantinian sources. Trends in modern and recent scholarship have attempted to balance the extremes of previous scholarship.

",https://en.wikipedia.org/wiki/Constantine_the_Great
1052,Seychelles,3,Josephine Cafrine,http://www.wikidata.org/entity/Q43249380,wd:Q43249380,55806613,Seychellois leper (1874-1907),"Theresa Josephine Cafrine (13 June 1877 – 14 January 1907) was a woman from Seychelles, known for writing about her suffering from leprosy. Her wounds were said to have miraculously healed upon her death.  The journal that she kept documenting her life with leprosy was published as an autobiography after her death.  Cafrine was inducted into the Seychelles Women's Hall of Fame in 2012 and a committee from the Roman Catholic Diocese of Port Victoria is gathering evidence for a potential beatification.",https://en.wikipedia.org/wiki/Josephine_Cafrine
1054,Sierra Leone,15,Joseph Cinqué,http://www.wikidata.org/entity/Q1397714,wd:Q1397714,2207634,leader of La Amistad slave revolt,"Sengbe Pieh (c.1814 – c.1879), also known as Joseph Cinqué or Cinquez and sometimes referred to mononymously as Cinqué, was a West African man of the Mende people who led a revolt of many Africans on the Spanish slave ship La Amistad. After the ship was taken into custody by the United States Revenue Cutter Service, Cinqué and his fellow Africans were eventually tried for mutiny and killing officers on the ship, in a case known as United States v. The Amistad. This reached the U.S. Supreme Court, where Cinqué and his fellow Africans were found to have rightfully defended themselves from being enslaved through the illegal Atlantic slave trade and were released. Americans helped raise money for the return of 35 of the survivors to Sierra Leone.",https://en.wikipedia.org/wiki/Joseph_Cinqu%C3%A9
1055,Singapore,15,Abu Bakar of Johor,http://www.wikidata.org/entity/Q2637695,wd:Q2637695,1040724,Sultan of Johor,"Sultan Sir Abu Bakar ibni Almarhum Temenggong Seri Maharaja Tun Daeng Ibrahim  (Jawi: المرحوم سلطان سير ابو بكر ابن المرحوم تمڠڬوڠ دايڠ إبراهيم سري مهاراج جوهر; 3 February 1833 – 4 June 1895) was the Temenggong of Johor. He was the 1st Sultan of Modern Johor, the 21st Sultan of Johor and the first Maharaja of Johor from the House of Temenggong. He was also informally known as ""The Father of Modern Johor"", as many historians accredited Johor's development in the 19th century to Abu Bakar's leadership. He initiated policies and provided aids to ethnic Chinese entrepreneurs to stimulate the development of the state's agricultural economy which was founded by Chinese migrants from Southern China in the 1840s. He also took charge of the development of Johor's infrastructure, administrative system, military and civil service, all of which were modelled closely along Western lines.Abu Bakar was noted for his diplomatic skills, and both the British and Malay rulers had approached him for advice in making important decisions. He was also an avid traveller, and became the first Malay ruler to travel to Europe during his first visit to England in 1866. In particular, Abu Bakar became a lifetime friend of Queen Victoria in his later years. Abu Bakar's friendship with Queen Victoria played an important role in shaping Johor's relationships with Britain, and was the only state by the end of the 19th century in the Peninsular Malaya to maintain autonomy in its internal affairs as the British Colonial Government pushed for greater control over the Malay states by placing a British Resident in the states. He was also an Anglophile, and many of his personal habits and decisions were aligned to European ideas and tastes.
Abu Bakar became the sovereign ruler of Johor when his father, Temenggong Daeng Ibrahim died in 1862. Six years later, Abu Bakar changed his legal state title of ""Temenggong"" to ""Maharaja"". In 1885, Abu Bakar sought legal recognition from Britain for another change in his legal state title of ""Maharaja"" to a regal title of ""Sultan"", and was proclaimed the following year. In all, Abu Bakar's reign lasted for 32 years until his death in 1895.",https://en.wikipedia.org/wiki/Abu_Bakar_of_Johor
1056,Slovakia,56,Elizabeth of Hungary,http://www.wikidata.org/entity/Q159862,wd:Q159862,414393,Christian saint,"Elizabeth of Hungary (German: Heilige Elisabeth von Thüringen, Hungarian: Árpád-házi Szent Erzsébet; 7 July 1207 – 17 November 1231), also known as Saint Elizabeth of Thuringia or Saint Elisabeth of Thuringia, was a princess of the Kingdom of Hungary, Landgravine of Thuringia, Germany.
Elizabeth was married at the age of 14, and widowed at 20. After her husband's death, she regained her dowry, using the money to build a hospital where she herself served the sick. She became a symbol of Christian charity after her death at the age of 24 and was canonized on 25 May 1235. She is venerated as a saint by the Catholic church. She was an early member of the Third Order of St. Francis, and is today honored as its patroness.",https://en.wikipedia.org/wiki/Elizabeth_of_Hungary
1057,Slovenia,101,Jerome,http://www.wikidata.org/entity/Q44248,wd:Q44248,16005,Catholic and Eastern Orthodox saint and Doctor of the Church,"Jerome (; Latin: Eusebius Sophronius Hieronymus; Greek: Εὐσέβιος Σωφρόνιος Ἱερώνυμος; c. 342 – c. 347 – 30 September 420), also known as Jerome of Stridon, was a Christian priest, confessor, theologian, and historian; he is commonly known as Saint Jerome.
Jerome was born at Stridon, a village near Emona on the border of Dalmatia and Pannonia. He is best known for his translation of most of the Bible into Latin (the translation that became known as the Vulgate) and his commentaries on the whole Bible. Jerome attempted to create a translation of the Old Testament based on a Hebrew version, rather than the Septuagint, as Latin Bible translations used to be performed before him. His list of writings is extensive, and beside his Biblical works, he wrote polemical and historical essays, always from a theologian's perspective.Jerome was known for his teachings on Christian moral life, especially to those living in cosmopolitan centers such as Rome. In many cases, he focused his attention on the lives of women and identified how a woman devoted to Jesus should live her life. This focus stemmed from his close patron relationships with several prominent female ascetics who were members of affluent senatorial families.Due to Jerome's work, he is recognised as a saint and Doctor of the Church by the Catholic Church, and as a saint in the Eastern Orthodox Church, the Lutheran Church, and the Anglican Communion. His feast day is 30 September (Gregorian calendar).

",https://en.wikipedia.org/wiki/Jerome
1061,Somalia,21,Muhammad ʿAbdallah Hasan,http://www.wikidata.org/entity/Q557341,wd:Q557341,5422730,emir of Diiriye Guure and the Dervish state (1856-1920),"Sayid Mohamed Abdullahi Hassan (Somali: Sayid Maxamed Cabdulle Xasan; 1856–1920) was a Somali religious and military leader of the Dervish movement, which led a two-decade long confrontation with various colonial empires including the British, Italians, and Abyssinians.

",https://en.wikipedia.org/wiki/Mohammed_Abdullah_Hassan
1062,South Africa,38,Christiaan Hendrik Persoon,http://www.wikidata.org/entity/Q346451,wd:Q346451,51528,mycologist who made additions to Linnaeus' mushroom taxonomy (1761-1836),Christiaan Hendrik Persoon (1 February 1761 – 16 November 1836) was a German mycologist who made additions to Linnaeus' mushroom taxonomy.,https://en.wikipedia.org/wiki/Christiaan_Hendrik_Persoon
1082,South Korea,64,Sejong the Great,http://www.wikidata.org/entity/Q37682,wd:Q37682,159204,"fourth king of Joseon (Korea), creator of Hangul","Sejong the Great (세종대왕, Korean pronunciation: [se̞(ː)dzo̞ŋ dewaŋ]; 15 May 1397 – 8 April 1450) was the fourth ruler of the Joseon Dynasty of Korea. He was the third son of King Taejong and Queen Wongyeong, and was designated as Crown Prince after his older brother, Grand Prince Yangnyeong, was stripped of his title. He ascended to the throne in 1418, but during the first four years of his reign, Taejong governed as regent and executed Sejong's father-in-law, Shim On, and his close associates.
Sejong reinforced Korean Confucian and Neo-Confucian policies, and enacted major legal amendments (공법; 貢法). He personally created and promulgated the Korean alphabet Hangul, encouraged advancements of science and technology, and introduced measures to stimulate economic growth. He dispatched military campaigns to the north and instituted the Samin policy (사민정책; 徙民政策) to attract new settlers to the region. To the south, he helped subjugate Japanese pirates, during the Ōei Invasion. He is regarded as one of the Greatest korean Kings in the history of Korea.
After his father's death, he governed as the sole monarch from 1422 to 1450, although after 1439 he became increasingly ill, and starting from 1442, his son, Crown Prince Yi Hyang (the future King Munjong), acted as regent.",https://en.wikipedia.org/wiki/Sejong_the_Great
1083,South Sudan,13,Zarafa,http://www.wikidata.org/entity/Q147683,wd:Q147683,6114122,giraffe given to Charles X of France by Muhammad Ali of Egypt,"Zarafa (1825 – 12 January 1845) was a female Nubian giraffe who lived in the Jardin des Plantes in Paris for 18 years. A gift from Muhammad Ali of Egypt to King Charles X of France, she was one of three giraffes Muhammad Ali sent to European rulers in 1827. These were the first giraffes to be seen in Europe for over three centuries, since the Medici giraffe was sent to Lorenzo de' Medici in Florence in 1486.  She didn't receive the name ""Zarafa"" until 1985.",https://en.wikipedia.org/wiki/Zarafa_(giraffe)
1084,Spain,225,Miguel de Cervantes,http://www.wikidata.org/entity/Q5682,wd:Q5682,19444,"Spanish novelist, poet, and playwright (1547-1616)","Miguel de Cervantes Saavedra (Spanish: [miˈɣel de θeɾˈβantes saaˈβeðɾa]; 29 September 1547 (assumed) – 22 April 1616 NS) was a Spanish writer widely regarded as the greatest writer in the Spanish language and one of the world's pre-eminent novelists. He is best known for his novel Don Quixote, a work often cited as both the first modern novel and one of the pinnacles of world literature.Much of his life was spent in poverty and obscurity, while the bulk of his surviving work was produced in the three years preceding his death, when he was supported by the Count of Lemos and did not have to work. Despite this, his influence and literary contribution are reflected by the fact that Spanish is often referred to as ""the language of Cervantes"".

In 1569, Cervantes was forced to leave Spain and moved to Rome, where he worked in the household of a cardinal. In 1570, he enlisted in a Spanish Navy infantry regiment, and was badly wounded at the Battle of Lepanto in October 1571. He served as a soldier until 1575, when he was captured by Barbary pirates; after five years in captivity, he was ransomed, and returned to Madrid.
His first significant novel, titled La Galatea, was published in 1585, but he continued to work as a purchasing agent, then later a government tax collector. Part One of Don Quixote was published in 1605, Part Two in 1615. Other works include the 12 Novelas ejemplares (Exemplary Novels); a long poem, the Viaje del Parnaso (Journey to Parnassus); and Ocho comedias y ocho entremeses (Eight Plays and Eight Interludes). Los trabajos de Persiles y Sigismunda (The Travails of Persiles and Sigismunda), was published posthumously in 1616.",https://en.wikipedia.org/wiki/Miguel_de_Cervantes
1104,Sri Lanka,27,the one eyed,http://www.wikidata.org/entity/Q558275,wd:Q558275,4574508,3rd century Sri Lankan philosopher and writer,"Āryadeva (fl. 3rd century CE) (IAST: Āryadeva; Tibetan: འཕགས་པ་ལྷ་, Wylie: 'phags pa lha), was a Mahayana Buddhist monk, a disciple of Nagarjuna and author of several texts on Madhyamaka philosophy. He is also known as Kanadeva, recognized as the 15th patriarch in Chan Buddhism, and as ""Bodhisattva Deva"" in Sri Lanka. He is known for his association with the Nalanda monastery in modern-day Bihar, India. After Nagarjuna, he is considered to be the next most important figure of the Indian Madhyamaka school.",https://en.wikipedia.org/wiki/Aryadeva
